CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,LFOH,LFBC,WBLEFT,LRBC,LROH,RFOH,RFBC,WBRIGHT,RRBC,RROH,FRNTBUMP,REARBUMP,FRNTHOOD,FRNTWIND,FRNTPILL,BACKTRUNK,BACKLIGHT,BACKBPILL,SIDEDOOR,SIDEGLAZ,SIDEROOF,VERTROOF,VERTGLAZ,VERTDOOR,BACKPICKUP,PBED,CASEWGT,PSUSTRAT,VERSION
26746,25,72,1-25-2022-072-03,3,1,887,887,300,887,887,887,887,301,887,887,887,887,887,887,887,887,887,887,8,999,999,887,887,887,887,887,319.4838403,2,7
26747,52,108,1-52-2022-108-09,9,1,887,887,278,887,887,887,887,277,887,887,42,887,101,999,999,887,887,887,887,887,105,887,887,887,887,887,256.8760083,12,7
26748,52,109,1-52-2022-109-04,4,2,887,887,294,887,887,887,887,292,887,887,56,887,133,999,999,887,887,887,887,887,127,887,887,887,887,887,188.4117822,12,7
26749,73,71,1-73-2022-071-08,8,1,887,887,326,887,887,887,887,326,887,887,46,887,128,887,887,887,887,887,8,8,887,887,887,887,887,160,172.2285657,3,7
25622,24,55,1-24-2022-055-07,7,1,887,887,269,887,887,887,887,269,887,887,38,42,110,887,887,887,887,887,999,999,887,887,887,887,887,887,319.4029094,1,7
25627,52,45,1-52-2022-045-09,9,2,887,887,261,887,887,887,887,273,887,887,35,887,887,887,887,887,887,887,10,13,116,887,887,887,887,887,458.4305138,12,7
25628,52,46,1-52-2022-046-08,8,1,887,887,370,887,887,887,887,363,887,887,45,887,133,887,887,887,887,887,9,11,136,887,887,887,887,246,86.49167012,12,7
25629,52,47,1-52-2022-047-08,8,1,887,887,274,887,887,887,887,268,887,887,51,887,128,887,887,887,887,887,887,887,114,887,887,999,887,887,86.49167012,12,7
25630,52,48,1-52-2022-048-09,9,2,887,887,282,887,887,887,887,282,887,887,37,887,123,887,887,887,887,887,887,887,119,887,887,887,887,887,458.4305138,12,7
25631,73,34,1-73-2022-034-06,6,1,96,887,267,887,103,96,887,267,887,103,49,999,125,999,999,999,36,169,13,12,112,999,42,87,887,887,45.3650195,3,7
25631,73,34,1-73-2022-034-06,6,2,101,999,252,999,95,101,999,252,999,95,999,999,125,999,999,57,999,999,999,999,97,999,37,75,887,887,45.3650195,3,7
25633,10,58,1-10-2022-058-01,1,1,887,887,887,887,887,887,887,887,887,887,36,887,98,999,999,887,887,206,887,887,131,887,48,89,887,887,23.69718357,4,7
25634,10,59,1-10-2022-059-07,7,1,887,887,887,887,887,887,887,999,887,887,15,887,136,999,999,887,887,887,999,999,117,887,887,887,887,887,1824.200018,4,7
25634,10,59,1-10-2022-059-07,7,2,887,887,999,887,887,887,887,887,887,887,999,887,123,999,999,887,887,887,999,999,120,887,887,887,887,887,1824.200018,4,7
25635,10,60,1-10-2022-060-02,2,1,887,887,269,887,887,887,887,276,887,887,887,887,139,887,887,49,887,887,15,20,109,887,39,80,887,887,22.29167635,4,7
25635,10,60,1-10-2022-060-02,2,2,887,887,887,887,887,887,887,887,887,887,39,887,102,999,999,887,887,887,887,887,887,887,38,92,887,887,22.29167635,4,7
25637,25,24,1-25-2022-024-04,4,2,887,887,999,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,999,999,113,887,887,887,887,887,230.7573872,2,7
25639,24,56,1-24-2022-056-04,4,1,887,887,887,887,887,887,887,887,887,887,75,85,141,887,887,887,887,887,887,887,887,887,887,887,887,887,163.4611164,1,7
25639,24,56,1-24-2022-056-04,4,2,887,887,887,887,887,887,887,285,887,887,45,52,108,887,887,887,887,158,13,24,108,887,50,79,887,887,163.4611164,1,7
25640,16,30,1-16-2022-030-03,3,1,887,887,887,887,887,887,887,887,887,887,45,887,108,78,887,887,887,887,887,887,887,887,887,887,887,887,403.1782813,5,7
25642,32,39,1-32-2022-039-02,2,1,887,887,376,887,887,887,887,371,887,887,40,887,131,887,887,887,887,887,11,14,130,887,48,93,319,174,85.08439025,7,7
25646,17,32,1-17-2022-032-05,5,1,887,887,887,887,887,887,887,887,887,887,38,887,116,887,887,887,887,887,8,23,107,887,887,887,887,887,74.63199473,4,7
25646,17,32,1-17-2022-032-05,5,2,887,887,887,887,887,887,887,300,887,887,887,887,887,887,887,887,887,887,7,26,108,887,887,887,887,887,74.63199473,4,7
25648,13,57,1-13-2022-057-03,3,1,887,887,887,887,887,887,887,263,887,887,887,887,887,887,887,887,887,887,10,17,129,887,887,887,887,887,662.4029121,7,7
25648,13,57,1-13-2022-057-03,3,2,887,887,887,887,887,887,887,887,887,887,35,887,148,999,999,887,887,887,11,12,130,887,887,887,887,887,662.4029121,7,7
25649,13,58,1-13-2022-058-02,2,1,887,887,887,887,887,887,887,887,887,887,41,887,114,999,999,887,887,887,887,887,887,887,887,887,887,887,27.00153271,7,7
25649,13,58,1-13-2022-058-02,2,2,887,887,887,887,887,887,887,887,887,887,887,999,887,887,887,999,999,999,887,887,887,999,999,999,887,887,27.00153271,7,7
25651,66,32,1-66-2022-032-03,3,1,887,887,316,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,11,31,116,887,887,887,887,887,159.161089,6,7
25651,66,32,1-66-2022-032-03,3,2,887,887,887,887,887,887,887,887,887,887,42,887,120,887,887,887,887,887,887,887,887,887,887,887,887,887,159.161089,6,7
25652,66,33,1-66-2022-033-08,8,1,887,887,887,887,887,887,887,887,887,887,40,887,123,887,887,887,887,887,10,24,110,6,39,79,887,887,167.211705,6,7
25653,31,26,1-31-2022-026-03,3,1,887,887,887,887,887,887,887,300,887,887,887,887,81,887,887,887,887,887,8,14,123,7,50,85,887,887,238.5663002,6,7
25653,31,26,1-31-2022-026-03,3,2,887,887,887,887,887,887,887,887,887,887,52,887,129,887,887,887,887,887,887,887,887,887,887,887,887,887,238.5663002,6,7
25654,31,27,1-31-2022-027-02,2,3,887,887,887,887,887,887,887,887,887,887,999,887,123,887,887,887,887,887,887,887,887,887,887,887,887,887,220.1476746,6,7
25656,28,31,1-28-2022-031-09,9,1,887,887,384,887,887,887,887,356,887,887,887,887,887,887,887,887,887,887,12,19,140,887,887,887,999,190,55.13684796,3,7
25657,28,32,1-28-2022-032-03,3,1,887,887,887,887,887,887,887,269,887,887,887,44,887,999,887,16,35,165,9,27,111,887,887,887,887,887,42.92651254,3,7
25657,28,32,1-28-2022-032-03,3,2,887,887,887,887,887,887,887,887,887,887,41,887,120,999,999,887,887,887,887,887,887,887,887,887,887,887,42.92651254,3,7
25658,27,30,1-27-2022-030-03,3,1,887,887,360,887,887,887,887,360,887,887,887,887,887,887,887,887,887,887,8,24,144,887,887,887,244,999,73.82419382,3,7
25658,27,30,1-27-2022-030-03,3,2,887,887,887,887,887,887,887,887,887,887,46,887,130,999,999,887,887,887,887,887,887,887,887,887,887,887,73.82419382,3,7
25659,27,31,1-27-2022-031-03,3,1,887,887,391,887,887,887,887,396,887,887,999,887,130,999,999,887,887,887,11,30,140,887,887,887,887,190,73.82419381,3,7
25659,27,31,1-27-2022-031-03,3,2,887,887,263,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,16,19,112,887,887,887,887,887,73.82419381,3,7
25660,19,58,1-19-2022-058-06,6,1,887,887,379,887,887,887,887,379,887,887,50,887,135,999,999,887,887,887,887,887,887,999,50,97,330,215,224.4338548,9,7
25661,19,59,1-19-2022-059-10,10,1,887,887,887,887,887,887,887,887,887,887,52,50,115,999,999,887,887,887,887,887,887,887,887,887,887,887,3443.461939,9,7
25661,19,59,1-19-2022-059-10,10,2,887,76,280,98,887,887,887,887,887,887,42,42,887,887,887,887,887,887,12,8,999,887,887,887,887,887,3443.461939,9,7
26750,73,72,1-73-2022-072-02,2,1,999,887,999,887,999,999,887,999,887,999,999,887,131,999,999,887,887,887,999,999,133,887,46,86,293,999,37.3527147,3,7
26750,73,72,1-73-2022-072-02,2,3,887,887,289,887,108,887,887,289,887,108,47,887,129,999,999,887,887,205,12,14,122,7,40,99,887,887,37.3527147,3,7
26751,28,65,1-28-2022-065-04,4,1,887,887,266,887,887,887,887,887,887,887,45,887,126,81,65,887,887,887,12,16,128,887,887,887,887,887,109.0768325,3,7
26752,10,119,1-10-2022-119-03,3,1,887,887,887,887,887,887,887,887,887,887,42,887,150,887,887,55,887,887,887,887,109,887,38,81,887,887,764.6268948,4,7
26754,66,65,1-66-2022-065-01,1,1,887,887,999,887,887,887,887,999,887,887,48,887,108,999,999,887,887,205,14,34,105,7,41,88,887,887,149.6238334,6,7
26756,76,69,1-76-2022-069-08,8,1,887,887,887,887,887,887,887,887,887,887,22,887,95,887,887,887,887,887,999,999,136,887,887,887,887,887,31.22616466,3,7
26757,16,66,1-16-2022-066-05,5,1,887,887,887,887,887,887,887,887,887,887,42,53,124,80,59,43,999,999,887,887,887,887,887,887,887,887,115.1249384,5,7
26757,16,66,1-16-2022-066-05,5,2,887,887,221,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,16,21,122,887,887,887,887,887,115.1249384,5,7
26758,16,67,1-16-2022-067-07,7,1,887,887,887,887,887,887,887,887,887,887,43,887,126,77,999,60,887,887,887,887,887,887,887,887,887,887,5090.607733,5,7
26759,18,62,1-18-2022-062-02,2,1,887,887,887,887,887,887,887,999,887,887,887,887,132,887,887,887,887,887,999,999,135,999,999,999,887,887,56.84724494,6,7
26759,18,62,1-18-2022-062-02,2,2,887,887,887,887,887,887,887,887,887,887,37,887,84,999,999,887,887,887,887,887,887,887,887,887,887,887,56.84724494,6,7
26761,10,121,1-10-2022-121-03,3,1,887,887,887,887,887,887,887,887,887,887,887,40,122,887,887,50,61,74,887,887,116,887,35,84,887,887,764.6268948,4,7
26761,10,121,1-10-2022-121-03,3,2,887,887,887,887,887,887,887,254,887,887,41,42,119,77,65,51,70,89,13,19,108,5,35,80,887,887,764.6268948,4,7
26762,18,63,1-18-2022-063-03,3,1,887,887,887,887,887,887,887,999,887,887,887,887,128,887,887,55,887,887,999,999,125,887,887,887,887,887,363.6864946,6,7
26762,18,63,1-18-2022-063-03,3,2,887,887,260,887,887,887,887,887,887,887,39,887,114,887,887,887,887,887,14,13,107,887,887,887,887,887,363.6864946,6,7
26763,33,22,1-33-2022-022-02,2,1,887,887,276,887,887,887,887,245,887,887,29,887,122,84,887,54,887,887,6,19,111,887,40,69,887,887,44.12281456,12,7
26763,33,22,1-33-2022-022-02,2,2,887,887,311,887,887,887,887,317,887,887,21,55,136,82,887,887,887,887,8,6,112,887,40,88,275,153,44.12281456,12,7
25825,21,30,1-21-2022-030-01,1,1,887,887,999,887,887,887,887,999,887,887,999,887,113,999,999,887,887,887,999,999,114,887,887,887,887,887,98.34972799,11,7
25825,21,30,1-21-2022-030-01,1,2,887,887,887,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,999,999,113,887,887,887,887,887,98.34972799,11,7
25826,26,57,1-26-2022-057-03,3,1,887,887,887,887,887,887,887,887,887,887,999,887,109,999,102,51,887,887,887,887,116,887,33,80,887,887,276.1004282,10,7
25826,26,57,1-26-2022-057-03,3,2,887,887,887,887,887,887,887,887,887,887,40,999,119,887,887,51,64,100,887,887,108,887,35,80,887,887,276.1004282,10,7
25827,26,58,1-26-2022-058-03,3,1,887,887,887,887,887,887,887,294,887,887,887,887,102,887,887,887,887,219,10,15,140,887,47,88,887,887,276.1004282,10,7
25827,26,58,1-26-2022-058-03,3,2,887,887,887,887,887,887,887,887,887,887,39,887,122,887,887,50,887,887,887,887,116,887,35,84,887,887,276.1004282,10,7
25828,26,59,1-26-2022-059-02,2,1,887,887,887,887,887,887,887,999,887,887,999,887,126,72,82,887,887,165,999,999,105,887,38,89,887,887,23.93090457,10,7
25829,26,60,1-26-2022-060-05,5,1,887,887,887,887,887,887,887,999,887,887,999,887,106,999,999,887,887,162,12,14,109,7,40,85,887,887,54.53360527,10,7
25830,76,39,1-76-2022-039-04,4,1,887,887,276,887,887,887,887,887,887,887,37,887,121,887,887,887,887,887,14,18,113,887,887,887,887,887,41.89134602,3,7
25831,76,40,1-76-2022-040-06,6,1,887,887,887,887,887,887,887,887,887,887,999,887,128,887,887,887,887,887,887,887,887,887,887,887,887,887,31.89515656,3,7
25832,30,40,1-30-2022-040-03,3,1,887,887,887,887,887,887,887,887,887,887,999,887,128,887,887,887,887,170,887,887,112,887,42,87,887,887,393.4374749,10,7
25832,30,40,1-30-2022-040-03,3,2,887,887,999,887,887,887,887,999,887,887,887,887,153,887,887,63,887,887,999,887,115,887,26,48,887,887,393.4374749,10,7
25834,20,79,1-20-2022-079-04,4,1,887,887,999,887,887,887,887,999,887,887,999,887,999,999,999,887,887,887,999,999,999,999,999,999,999,999,275.0267532,11,7
25839,16,37,1-16-2022-037-03,3,3,887,887,887,887,887,887,887,260,887,887,999,887,130,999,999,887,887,887,15,19,136,887,887,887,887,887,307.4268338,5,7
25844,77,40,1-77-2022-040-06,6,1,887,887,887,887,887,887,887,887,887,887,42,887,105,887,887,887,887,887,887,887,887,887,887,887,887,887,1544.747596,9,7
25844,77,40,1-77-2022-040-06,6,2,887,887,304,887,887,887,887,303,887,887,887,887,887,887,887,10,35,220,15,10,126,12,45,89,887,887,1544.747596,9,7
25845,77,41,1-77-2022-041-03,3,1,887,887,275,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,13,15,111,887,887,887,887,887,678.4291894,9,7
25662,19,60,1-19-2022-060-06,6,1,887,887,887,887,887,887,887,887,887,887,48,40,99,999,999,887,887,887,887,887,887,887,887,887,887,887,224.4338548,9,7
25662,19,60,1-19-2022-060-06,6,2,887,887,887,887,887,887,887,887,887,887,45,42,887,887,887,55,999,999,887,887,887,999,999,999,887,887,224.4338548,9,7
25663,19,61,1-19-2022-061-05,5,1,887,887,270,887,887,887,887,887,887,887,36,887,138,999,999,887,887,887,18,26,103,887,887,887,887,887,37.27910038,9,7
25663,19,61,1-19-2022-061-05,5,2,887,887,887,887,887,887,887,887,887,887,45,887,137,999,999,887,887,887,887,887,887,887,887,887,887,887,37.27910038,9,7
25664,18,31,1-18-2022-031-03,3,1,887,887,355,887,887,887,887,343,887,887,887,887,131,887,887,887,887,887,12,18,130,887,887,887,343,245,183.8194729,6,7
26764,15,26,1-15-2022-026-06,6,1,887,887,887,887,887,887,887,300,887,887,45,887,129,999,999,887,887,887,999,999,999,887,887,887,887,887,224.64242,1,7
26765,22,20,1-22-2022-020-04,4,1,887,887,240,887,887,887,887,266,887,887,35,887,114,999,999,887,887,170,10,8,107,887,38,89,887,887,550.7513096,12,7
26766,29,16,1-29-2022-016-02,2,1,887,887,292,887,887,887,887,887,887,887,999,999,133,887,887,887,887,169,999,999,127,887,40,91,887,887,388.590446,2,7
26767,20,141,1-20-2022-141-05,5,1,887,887,294,887,887,887,887,294,887,887,40,887,148,85,55,55,887,887,12,20,111,4,38,81,887,887,36.55171549,11,7
26768,20,142,1-20-2022-142-03,3,1,887,887,887,887,887,887,887,887,887,887,40,887,117,110,50,887,887,887,887,887,887,887,887,887,887,887,173.5368252,11,7
26769,20,143,1-20-2022-143-01,1,1,887,887,999,887,887,887,887,887,887,887,999,887,117,999,999,50,887,887,887,887,99,887,35,80,887,887,36.98580048,11,7
26769,20,143,1-20-2022-143-01,1,2,887,887,999,887,887,887,887,999,887,887,999,887,109,999,999,51,887,887,999,999,116,887,33,80,887,887,36.98580048,11,7
26770,20,144,1-20-2022-144-04,4,1,887,887,999,887,887,887,887,887,887,887,999,887,887,887,887,887,887,887,999,999,105,887,887,887,887,887,867.1437998,11,7
26770,20,144,1-20-2022-144-04,4,2,887,887,999,887,887,887,887,999,887,887,999,887,125,999,999,887,887,887,999,999,106,887,887,887,887,887,867.1437998,11,7
26770,20,144,1-20-2022-144-04,4,3,887,887,887,887,887,887,887,887,887,887,50,887,127,75,62,887,887,887,12,16,122,887,887,887,887,887,867.1437998,11,7
26771,27,61,1-27-2022-061-08,8,2,887,887,887,887,887,887,887,887,887,887,39,887,106,999,999,887,887,887,887,887,887,887,887,887,887,887,28.74385959,3,7
26772,27,62,1-27-2022-062-07,7,2,887,887,887,887,887,887,887,887,887,887,40,887,132,999,999,887,887,887,887,887,887,887,887,887,887,887,213.5792871,3,7
25664,18,31,1-18-2022-031-03,3,2,887,887,267,887,887,887,887,887,887,887,44,887,116,887,887,54,887,887,14,15,112,887,887,887,887,887,183.8194729,6,7
25665,18,32,1-18-2022-032-10,10,1,887,887,999,887,887,887,887,887,887,887,999,999,122,887,887,59,887,887,999,999,110,887,887,887,887,887,7881.434086,6,7
25665,18,32,1-18-2022-032-10,10,2,887,887,280,887,887,887,887,280,887,887,45,47,128,68,58,65,66,90,13,17,109,887,887,887,887,887,7881.434086,6,7
25665,18,32,1-18-2022-032-10,10,3,887,887,276,887,887,887,887,276,887,887,40,887,124,887,887,887,887,887,12,12,119,887,887,887,887,887,7881.434086,6,7
25666,24,58,1-24-2022-058-07,7,1,887,887,887,887,887,887,887,887,887,887,35,40,122,887,887,51,887,887,887,887,107,887,36,79,887,887,319.4029093,1,7
25666,24,58,1-24-2022-058-07,7,2,887,887,260,887,887,887,887,260,887,887,999,999,887,887,887,887,887,887,12,23,887,887,887,887,887,887,319.4029093,1,7
25669,20,67,1-20-2022-067-06,6,1,887,887,999,887,887,887,887,999,887,887,999,999,109,100,63,51,56,77,12,11,116,6,33,80,887,887,104.0592519,11,7
25670,20,68,1-20-2022-068-08,8,2,887,887,317,887,887,887,887,323,887,887,50,887,121,68,62,887,887,887,9,12,109,887,41,81,304,183,40.30983367,11,7
25671,26,47,1-26-2022-047-05,5,1,887,887,887,887,887,887,887,999,887,887,999,887,147,78,47,59,887,887,16,15,119,887,34,80,887,887,49.97623972,10,7
25671,26,47,1-26-2022-047-05,5,2,887,887,887,887,887,887,887,887,887,887,42,999,120,887,887,59,999,999,887,887,103,887,35,79,887,887,49.97623972,10,7
25672,26,48,1-26-2022-048-10,10,1,887,887,887,887,887,887,887,887,887,887,38,887,119,999,999,48,887,887,8,21,108,4,38,71,887,887,8919.531325,10,7
25672,26,48,1-26-2022-048-10,10,2,887,887,999,887,887,887,887,887,887,887,887,887,90,887,887,887,887,137,999,999,135,887,43,86,887,887,8919.531325,10,7
25673,26,49,1-26-2022-049-05,5,1,887,887,887,887,887,887,887,887,887,887,46,887,109,887,887,50,887,887,887,887,113,887,34,80,887,887,49.97623972,10,7
25674,26,50,1-26-2022-050-03,3,2,887,887,300,887,887,887,887,887,887,887,887,887,132,887,887,887,887,196,13,15,132,887,39,101,887,887,253.0267552,10,7
25675,21,25,1-21-2022-025-03,3,1,887,887,887,887,887,887,887,887,887,887,36,887,125,999,999,887,887,887,887,887,887,999,999,999,887,887,616.610081,11,7
25676,21,26,1-21-2022-026-05,5,1,887,887,887,887,887,887,887,887,887,887,999,887,136,999,999,887,887,887,887,887,887,887,887,887,887,887,121.788912,11,7
25679,76,36,1-76-2022-036-04,4,1,887,887,887,887,887,887,887,887,887,887,999,887,122,999,999,887,887,887,887,887,887,887,887,887,887,887,23.63272937,3,7
25680,76,37,1-76-2022-037-07,7,1,887,887,887,887,887,887,887,887,887,887,26,887,121,887,887,887,887,887,12,20,116,7,37,94,887,887,50.21857725,3,7
25682,30,34,1-30-2022-034-04,4,2,887,887,887,887,887,887,887,887,887,887,40,887,117,887,887,887,887,887,887,887,887,887,887,887,887,887,2153.482453,10,7
25684,29,6,1-29-2022-006-03,3,1,887,887,887,887,887,887,887,887,887,887,50,887,124,999,999,887,887,887,887,887,887,887,887,887,887,887,886.5757394,2,7
25684,29,6,1-29-2022-006-03,3,2,999,999,999,999,999,887,887,887,887,887,999,887,122,887,887,887,887,887,999,999,115,887,887,887,887,887,886.5757394,2,7
25686,25,26,1-25-2022-026-09,9,1,887,887,887,887,887,887,887,887,887,887,33,887,101,999,999,887,887,887,887,887,887,887,887,887,887,887,365.3424653,2,7
25686,25,26,1-25-2022-026-09,9,2,887,887,887,887,887,887,887,887,887,887,52,887,115,999,999,887,887,887,887,887,887,887,887,887,887,887,365.3424653,2,7
25687,73,36,1-73-2022-036-06,6,1,100,887,365,887,108,100,887,365,887,108,50,887,136,887,887,887,887,887,8,14,129,887,44,89,328,212,45.3650195,3,7
25688,17,34,1-17-2022-034-09,9,1,887,887,887,887,887,887,887,887,887,887,999,887,999,887,887,887,887,887,887,887,887,887,887,887,887,887,575.2229345,4,7
25689,30,36,1-30-2022-036-03,3,1,887,887,340,887,887,887,887,340,887,887,40,887,136,887,887,887,887,887,999,999,887,887,887,887,887,177,625.2127279,10,7
25689,30,36,1-30-2022-036-03,3,3,887,887,887,887,887,887,887,887,887,887,40,40,123,887,887,15,10,40,15,887,887,887,887,887,887,887,625.2127279,10,7
25691,14,32,1-14-2022-032-04,4,1,887,887,887,887,887,887,887,887,887,887,30,887,122,887,887,887,887,174,887,887,97,887,40,90,887,887,2052.617503,8,7
25692,14,33,1-14-2022-033-06,6,1,887,887,887,887,887,887,887,252,887,887,887,887,887,887,887,887,887,887,11,15,103,887,35,82,887,887,1515.058765,8,7
25692,14,33,1-14-2022-033-06,6,2,887,887,999,887,887,887,887,887,887,887,999,887,114,887,887,887,887,887,999,999,887,887,887,887,887,887,1515.058765,8,7
25695,13,60,1-13-2022-060-02,2,1,887,887,887,887,887,887,887,887,887,887,40,45,113,999,999,20,40,156,887,887,887,887,887,887,887,887,27.00153271,7,7
25695,13,60,1-13-2022-060-02,2,2,887,887,887,887,887,887,887,887,887,887,43,887,125,999,999,887,887,887,15,15,125,887,887,887,887,887,27.00153271,7,7
25696,77,37,1-77-2022-037-09,9,2,887,887,273,887,887,887,887,273,887,887,887,887,887,887,887,887,887,887,12,15,105,6,36,80,887,887,11061.50161,9,7
25696,77,37,1-77-2022-037-09,9,1,887,887,887,887,887,887,887,887,887,887,38,887,124,887,887,887,887,887,887,887,887,887,887,887,887,887,11061.50161,9,7
25700,54,36,1-54-2022-036-05,5,2,887,887,440,887,887,887,887,420,887,887,40,887,145,887,887,887,887,887,8,19,142,887,887,887,887,250,110.5370036,9,7
25701,59,23,1-59-2022-023-04,4,1,887,887,887,887,887,887,887,887,887,887,54,887,138,887,887,887,887,200,887,887,887,887,40,89,887,887,1030.873517,6,7
25702,59,24,1-59-2022-024-05,5,1,88,887,264,887,91,88,887,264,887,91,887,999,887,887,887,999,999,999,10,8,112,8,35,80,887,887,39.05722382,6,7
25702,59,24,1-59-2022-024-05,5,2,99,887,274,887,114,99,887,274,887,114,41,887,131,887,887,63,887,887,887,887,114,887,37,80,887,887,39.05722382,6,7
25703,12,25,1-12-2022-025-04,4,1,887,887,887,887,887,887,887,887,887,887,44,887,124,887,887,70,887,887,887,887,119,887,40,72,887,887,1509.618075,9,7
25703,12,25,1-12-2022-025-04,4,2,887,887,370,887,887,887,887,370,887,887,64,887,140,887,887,887,887,887,887,887,127,887,43,93,887,170,1509.618075,9,7
25704,17,35,1-17-2022-035-07,7,1,887,887,887,887,887,887,887,999,887,887,43,887,98,887,887,887,887,887,8,24,131,887,887,887,887,887,1057.764374,4,7
25704,17,35,1-17-2022-035-07,7,2,887,887,256,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,8,20,110,887,887,887,887,887,1057.764374,4,7
25705,17,36,1-17-2022-036-03,3,1,887,887,887,887,887,887,887,887,887,887,43,887,123,887,887,887,887,887,8,26,105,3,37,94,887,887,125.9949595,4,7
25706,19,62,1-19-2022-062-01,1,1,887,887,355,887,887,887,887,370,887,887,44,999,136,999,999,887,887,887,17,22,132,14,47,88,294,204,60.62443222,9,7
25707,19,63,1-19-2022-063-08,8,1,887,887,887,887,887,887,887,887,887,887,38,887,124,999,999,887,887,887,887,887,887,887,887,887,887,887,103.9843645,9,7
25708,19,64,1-19-2022-064-03,3,1,887,887,887,887,887,887,58,284,82,887,38,42,108,999,999,887,887,887,11,22,108,887,887,887,887,887,98.97790763,9,7
25708,19,64,1-19-2022-064-03,3,2,887,67,269,133,887,887,887,887,887,133,38,35,139,999,999,887,887,887,12,22,119,887,887,887,887,887,98.97790763,9,7
25709,19,65,1-19-2022-065-01,1,1,887,72,264,887,887,887,887,887,887,887,28,44,131,999,999,887,887,887,8,18,114,887,887,887,887,887,114.8855068,9,7
25710,11,27,1-11-2022-027-02,2,1,887,887,314,887,887,887,887,320,887,887,48,887,114,887,887,887,887,887,887,887,887,887,887,887,289,110,196.9480563,8,7
26773,30,70,1-30-2022-070-03,3,1,887,887,887,887,887,887,887,887,887,887,30,887,100,999,999,887,887,887,887,887,887,887,887,887,887,887,192.8096782,10,7
26775,30,72,1-30-2022-072-03,3,1,887,887,270,887,887,887,887,887,887,887,887,887,115,887,887,46,887,887,10,999,102,887,38,88,887,887,192.8096782,10,7
26778,31,55,1-31-2022-055-08,8,1,887,887,363,887,887,887,887,999,887,887,68,887,136,887,887,887,887,887,12,17,132,8,47,88,887,178,266.8338251,6,7
26780,30,73,1-30-2022-073-07,7,1,887,887,887,887,887,887,887,887,887,887,43,887,105,999,999,887,887,887,887,887,887,887,887,887,887,887,1476.263191,10,7
26780,30,73,1-30-2022-073-07,7,2,887,887,887,887,887,887,887,887,887,887,39,39,125,999,999,54,54,50,887,887,887,887,887,887,887,887,1476.263191,10,7
26781,66,67,1-66-2022-067-10,10,1,887,887,357,887,887,887,887,357,887,887,887,887,887,887,887,887,887,887,6,26,140,887,887,887,887,190,862.0104956,6,7
26786,48,22,1-48-2022-022-03,3,1,887,887,274,887,887,887,887,274,887,887,33,48,131,69,83,64,887,172,17,9,113,887,38,81,887,887,167.6974826,12,7
26787,77,61,1-77-2022-061-09,9,1,887,887,285,887,887,887,887,236,887,887,45,887,128,887,887,887,887,887,10,6,122,9,43,74,210,200,2559.63656,9,7
26789,59,52,1-59-2022-052-02,2,1,999,887,999,887,999,999,887,999,887,999,999,887,999,887,887,887,887,887,999,999,999,999,999,999,887,999,67.49720408,6,7
26790,59,53,1-59-2022-053-03,3,1,91,887,262,887,87,91,887,262,887,87,54,887,113,887,887,887,887,887,887,887,887,887,887,887,887,887,1079.793656,6,7
26791,12,43,1-12-2022-043-03,3,1,887,887,887,887,887,887,887,887,887,887,50,887,127,887,887,887,887,887,887,887,887,887,887,887,887,887,925.0053869,9,7
26791,12,43,1-12-2022-043-03,3,2,887,887,887,887,887,887,887,887,887,887,50,54,126,887,887,11,52,167,887,887,887,887,887,887,887,887,925.0053869,9,7
26792,17,69,1-17-2022-069-02,2,1,887,887,887,887,887,887,887,887,887,887,43,887,125,999,999,887,887,887,887,887,887,887,887,887,887,887,52.45005289,4,7
26792,17,69,1-17-2022-069-02,2,2,887,887,887,887,887,887,887,887,887,887,38,887,112,999,999,887,887,887,887,887,887,887,887,887,887,887,52.45005289,4,7
26793,17,70,1-17-2022-070-03,3,1,887,887,887,887,887,887,887,887,887,887,53,887,108,999,999,887,887,887,887,887,887,887,887,887,887,887,363.7750896,4,7
26793,17,70,1-17-2022-070-03,3,2,887,887,266,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,8,18,111,887,887,887,887,887,363.7750896,4,7
26794,19,118,1-19-2022-118-03,3,3,887,887,887,887,887,887,887,284,887,887,887,887,887,887,887,887,887,887,13,23,118,887,887,887,887,887,51.80616432,9,7
28075,73,121,1-73-2022-121-01,1,2,999,887,999,887,999,999,887,999,887,999,999,999,117,999,999,51,999,999,999,999,109,999,35,82,887,887,52.18803652,3,7
28076,73,122,1-73-2022-122-05,5,1,68,887,295,887,78,68,887,295,887,78,49,887,150,887,887,887,887,171,4,5,144,887,40,79,887,887,42.62794677,3,7
28076,73,122,1-73-2022-122-05,5,2,999,999,999,999,999,999,999,999,999,999,999,999,101,999,999,51,999,999,999,999,108,999,36,83,887,887,42.62794677,3,7
