CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,FIRE,FIREORGIN,CASEWGT,PSUSTRAT,VERSION
27891,25,109,1-25-2022-109-07,7,1,0,0,1028.715634,2,7
27892,25,110,1-25-2022-110-04,4,2,0,0,339.367402,2,7
27894,10,172,1-10-2022-172-09,9,1,0,0,1444.539642,4,7
27895,10,173,1-10-2022-173-06,6,1,0,0,625.5710757,4,7
27896,28,94,1-28-2022-094-08,8,1,0,0,142.3024718,3,7
27897,18,99,1-18-2022-099-07,7,1,0,0,903.3132865,6,7
27899,32,66,1-32-2022-066-02,2,1,0,0,258.7785478,7,7
27900,31,86,1-31-2022-086-04,4,1,0,0,335.8718946,6,7
27901,31,87,1-31-2022-087-07,7,1,0,0,629.8367373,6,7
27902,76,91,1-76-2022-091-07,7,1,0,0,22.10197634,3,7
27903,48,40,1-48-2022-040-07,7,1,0,0,763.6043975,12,7
27903,48,40,1-48-2022-040-07,7,2,0,0,763.6043975,12,7
27904,13,119,1-13-2022-119-03,3,1,0,0,1884.654238,7,7
27905,13,120,1-13-2022-120-04,4,1,0,0,5558.042533,7,7
27906,16,105,1-16-2022-105-07,7,1,0,0,4485.787832,5,7
27907,16,106,1-16-2022-106-03,3,1,0,0,551.0043065,5,7
27322,30,89,1-30-2022-089-03,3,2,0,0,1305.471785,10,7
27323,30,90,1-30-2022-090-07,7,1,0,0,9995.452304,10,7
27324,29,28,1-29-2022-028-07,7,1,0,0,6281.38776,2,7
27325,12,53,1-12-2022-053-06,6,1,0,0,235.4259709,9,7
27330,16,89,1-16-2022-089-07,7,1,0,0,3169.002325,5,7
27334,66,84,1-66-2022-084-06,6,2,0,0,121.6021962,6,7
27335,13,105,1-13-2022-105-02,2,1,0,0,38.3319659,7,7
27336,20,184,1-20-2022-184-07,7,2,0,0,379.5322086,11,7
27338,48,30,1-48-2022-030-07,7,1,0,0,618.1680021,12,7
27338,48,30,1-48-2022-030-07,7,2,0,0,618.1680021,12,7
27339,77,81,1-77-2022-081-02,2,1,0,0,149.0714041,9,7
27339,77,81,1-77-2022-081-02,2,2,0,0,149.0714041,9,7
27340,77,82,1-77-2022-082-06,6,1,0,0,5676.455195,9,7
27341,54,76,1-54-2022-076-09,9,2,0,0,157.7144168,9,7
27342,54,77,1-54-2022-077-10,10,2,0,0,1443.460398,9,7
27343,59,69,1-59-2022-069-10,10,1,0,0,2682.564538,6,7
27344,59,70,1-59-2022-070-07,7,2,0,0,563.0527648,6,7
28053,24,125,1-24-2022-125-03,3,1,0,0,344.1707686,1,7
28053,24,125,1-24-2022-125-03,3,2,0,0,344.1707686,1,7
28055,10,178,1-10-2022-178-09,9,1,0,0,2250.328346,4,7
28057,10,180,1-10-2022-180-01,1,1,0,0,55.96942458,4,7
28058,10,181,1-10-2022-181-06,6,2,0,0,974.525228,4,7
28059,23,47,1-23-2022-047-03,3,1,0,0,1475.508062,5,7
28060,77,100,1-77-2022-100-02,2,1,0,0,90.06596167,9,7
28061,77,101,1-77-2022-101-06,6,2,0,0,3380.364729,9,7
28062,13,125,1-13-2022-125-03,3,2,0,0,2215.42887,7,7
28062,13,125,1-13-2022-125-03,3,1,0,0,2215.42887,7,7
28063,13,126,1-13-2022-126-04,4,2,0,0,6533.53153,7,7
28063,13,126,1-13-2022-126-04,4,3,0,0,6533.53153,7,7
28063,13,126,1-13-2022-126-04,4,1,0,0,6533.53153,7,7
28064,25,118,1-25-2022-118-03,3,1,0,0,354.7308312,2,7
28064,25,118,1-25-2022-118-03,3,2,0,0,354.7308312,2,7
28065,48,41,1-48-2022-041-04,4,1,0,0,452.9319613,12,7
28066,48,42,1-48-2022-042-03,3,1,0,0,119.1912559,12,7
28067,24,127,1-24-2022-127-03,3,1,0,0,344.1707686,1,7
28067,24,127,1-24-2022-127-03,3,2,0,0,344.1707686,1,7
28069,18,103,1-18-2022-103-04,4,1,0,0,2092.256111,6,7
28070,18,104,1-18-2022-104-01,1,1,0,0,74.37129022,6,7
28073,76,96,1-76-2022-096-03,3,1,0,0,35.65018655,3,7
28074,73,120,1-73-2022-120-05,5,1,0,0,42.62794677,3,7
28075,73,121,1-73-2022-121-01,1,2,0,0,52.18803652,3,7
28076,73,122,1-73-2022-122-05,5,1,0,0,42.62794677,3,7
28076,73,122,1-73-2022-122-05,5,2,0,0,42.62794677,3,7
28078,31,90,1-31-2022-090-04,4,1,0,0,224.4262516,6,7
28078,31,90,1-31-2022-090-04,4,2,0,0,224.4262516,6,7
28080,33,40,1-33-2022-040-02,2,1,0,0,51.58202578,12,7
28081,16,111,1-16-2022-111-03,3,1,0,0,1363.917885,5,7
28081,16,111,1-16-2022-111-03,3,2,0,0,1363.917885,5,7
28082,59,99,1-59-2022-099-07,7,1,0,0,449.463995,6,7
28083,59,100,1-59-2022-100-04,4,1,0,0,240.6749339,6,7
28085,17,127,1-17-2022-127-06,6,1,0,0,336.9872812,4,7
28086,17,128,1-17-2022-128-04,4,2,0,0,444.1819464,4,7
28087,17,129,1-17-2022-129-03,3,1,0,0,145.9166058,4,7
28087,17,129,1-17-2022-129-03,3,2,0,0,145.9166058,4,7
28088,66,99,1-66-2022-099-07,7,1,0,0,138.884824,6,7
28089,12,70,1-12-2022-070-03,3,1,0,0,792.0568042,9,7
28090,12,71,1-12-2022-071-08,8,1,0,0,832.1202725,9,7
28091,54,94,1-54-2022-094-02,2,1,0,0,170.2959935,9,7
28091,54,94,1-54-2022-094-02,2,2,0,0,170.2959935,9,7
28092,54,95,1-54-2022-095-06,6,2,0,0,241.6805816,9,7
28093,26,109,1-26-2022-109-03,3,1,0,0,525.6516558,10,7
28094,26,110,1-26-2022-110-06,6,2,0,0,1310.721447,10,7
28095,21,66,1-21-2022-066-02,2,1,0,0,189.3948447,11,7
28096,15,80,1-15-2022-080-03,3,1,0,0,51.90813369,1,7
28101,22,40,1-22-2022-040-07,7,1,0,0,432.9378297,12,7
28103,19,167,1-19-2022-167-03,3,1,0,0,116.4467438,9,7
28104,20,221,1-20-2022-221-03,3,1,0,0,126.6490233,11,7
28104,20,221,1-20-2022-221-03,3,2,0,0,126.6490233,11,7
28105,20,222,1-20-2022-222-09,9,2,0,0,672.1465244,11,7
27345,59,71,1-59-2022-071-04,4,1,0,0,301.4984258,6,7
27346,21,54,1-21-2022-054-02,2,2,0,0,120.1017279,11,7
27347,12,54,1-12-2022-054-09,9,1,0,0,503.9478444,9,7
27348,12,55,1-12-2022-055-09,9,2,0,0,503.9478444,9,7
27349,17,94,1-17-2022-094-04,4,1,0,0,166.338839,4,7
27350,17,95,1-17-2022-095-09,9,2,0,0,239.6031767,4,7
27352,19,140,1-19-2022-140-09,9,1,0,0,322.7414863,9,7
27354,19,142,1-19-2022-142-09,9,1,0,0,322.7414863,9,7
27355,19,143,1-19-2022-143-01,1,1,0,0,114.8855068,9,7
27356,11,62,1-11-2022-062-03,3,1,0,0,1010.806753,8,7
27356,11,62,1-11-2022-062-03,3,2,0,0,1010.806753,8,7
27357,11,63,1-11-2022-063-01,1,1,0,0,134.0709483,8,7
27358,11,64,1-11-2022-064-05,5,1,0,0,186.1022603,8,7
27359,13,106,1-13-2022-106-02,2,1,0,0,62.58812801,7,7
27360,13,107,1-13-2022-107-06,6,1,0,0,3545.966017,7,7
27360,13,107,1-13-2022-107-06,6,2,0,0,3545.966017,7,7
27363,10,153,1-10-2022-153-03,3,1,0,0,138.9182466,4,7
27363,10,153,1-10-2022-153-03,3,2,0,0,138.9182466,4,7
27364,10,154,1-10-2022-154-04,4,1,0,0,432.4567163,4,7
27365,10,155,1-10-2022-155-04,4,1,0,0,432.4567163,4,7
27366,24,110,1-24-2022-110-04,4,1,0,0,963.9444436,1,7
27367,24,111,1-24-2022-111-03,3,1,0,0,228.3427591,1,7
27367,24,111,1-24-2022-111-03,3,2,0,0,228.3427591,1,7
27368,73,91,1-73-2022-091-10,10,1,0,0,1560.739046,3,7
27369,73,92,1-73-2022-092-05,5,1,0,0,23.59090556,3,7
27372,52,137,1-52-2022-137-03,3,3,0,0,31.17820355,12,7
27372,52,137,1-52-2022-137-03,3,4,0,0,31.17820355,12,7
27374,14,78,1-14-2022-078-05,5,1,0,0,286.7323974,8,7
27376,66,85,1-66-2022-085-09,9,2,0,0,277.3538386,6,7
27377,66,86,1-66-2022-086-09,9,1,0,0,277.3538386,6,7
27378,14,79,1-14-2022-079-06,6,1,0,0,3596.682018,8,7
27379,28,80,1-28-2022-080-06,6,1,0,0,39.61181158,3,7
27380,28,81,1-28-2022-081-04,4,1,0,0,62.20629765,3,7
27381,32,60,1-32-2022-060-02,2,2,0,0,216.1108865,7,7
27385,19,144,1-19-2022-144-06,6,2,0,0,140.3765843,9,7
27386,31,73,1-31-2022-073-03,3,1,0,0,233.3812035,6,7
27387,31,74,1-31-2022-074-03,3,1,0,0,233.3812035,6,7
27389,10,156,1-10-2022-156-04,4,2,0,0,432.4567163,4,7
27393,27,74,1-27-2022-074-03,3,1,0,0,40.08669067,3,7
27394,27,75,1-27-2022-075-03,3,1,0,0,40.08669068,3,7
27396,18,84,1-18-2022-084-04,4,1,0,0,675.5736438,6,7
27400,20,186,1-20-2022-186-02,2,1,0,0,31.9626892,11,7
27400,20,186,1-20-2022-186-02,2,2,0,0,31.9626892,11,7
27401,20,187,1-20-2022-187-06,6,1,0,0,1071.728679,11,7
27402,20,188,1-20-2022-188-02,2,1,0,0,31.9626892,11,7
27403,22,31,1-22-2022-031-08,8,1,0,0,327.4187383,12,7
27407,15,50,1-15-2022-050-07,7,1,0,0,275.4130451,1,7
27408,25,91,1-25-2022-091-09,9,2,0,0,1833.456948,2,7
27408,25,91,1-25-2022-091-09,9,1,0,0,1833.456948,2,7
27410,15,51,1-15-2022-051-06,6,1,0,0,85.61462106,1,7
27411,52,139,1-52-2022-139-03,3,1,0,0,31.17820355,12,7
27411,52,139,1-52-2022-139-03,3,2,0,0,31.17820355,12,7
27907,16,106,1-16-2022-106-03,3,2,0,0,551.0043065,5,7
27909,15,68,1-15-2022-068-09,9,1,0,0,342.015155,1,7
27911,33,37,1-33-2022-037-01,1,1,0,0,48.13873654,12,7
27911,33,37,1-33-2022-037-01,1,2,0,0,48.13873654,12,7
27914,20,215,1-20-2022-215-03,3,2,0,0,93.16540603,11,7
27916,20,217,1-20-2022-217-02,2,1,0,0,31.9626892,11,7
27917,20,218,1-20-2022-218-04,4,1,0,0,465.5369492,11,7
27919,30,104,1-30-2022-104-08,8,1,0,0,247.4959795,10,7
27919,30,104,1-30-2022-104-08,8,2,0,0,247.4959795,10,7
27920,29,39,1-29-2022-039-03,3,3,0,0,490.4452918,2,7
27920,29,39,1-29-2022-039-03,3,4,0,0,490.4452918,2,7
27921,29,40,1-29-2022-040-04,4,1,0,0,1540.25385,2,7
27923,30,105,1-30-2022-105-03,3,1,0,0,256.2273425,10,7
27923,30,105,1-30-2022-105-03,3,2,2,4,256.2273425,10,7
27925,25,112,1-25-2022-112-03,3,1,0,0,119.5865392,2,7
27925,25,112,1-25-2022-112-03,3,2,0,0,119.5865392,2,7
27926,15,70,1-15-2022-070-09,9,1,0,0,342.015155,1,7
27927,18,101,1-18-2022-101-04,4,3,0,0,568.8508898,6,7
27927,18,101,1-18-2022-101-04,4,1,0,0,568.8508898,6,7
27927,18,101,1-18-2022-101-04,4,2,0,0,568.8508898,6,7
27928,20,219,1-20-2022-219-07,7,2,0,0,622.5772061,11,7
27928,20,219,1-20-2022-219-07,7,3,0,0,622.5772061,11,7
27928,20,219,1-20-2022-219-07,7,1,0,0,622.5772061,11,7
27929,21,63,1-21-2022-063-03,3,1,0,0,837.2915888,11,7
27929,21,63,1-21-2022-063-03,3,2,0,0,837.2915888,11,7
27931,26,108,1-26-2022-108-02,2,2,0,0,30.37666602,10,7
27937,77,98,1-77-2022-098-07,7,1,0,0,15825.23629,9,7
27940,17,122,1-17-2022-122-06,6,2,0,0,364.0671412,4,7
27941,17,123,1-17-2022-123-03,3,1,0,0,157.6422745,4,7
27941,17,123,1-17-2022-123-03,3,2,0,0,157.6422745,4,7
27944,19,160,1-19-2022-160-03,3,1,0,0,136.0899038,9,7
27945,19,161,1-19-2022-161-07,7,1,0,0,920.8903089,9,7
27946,19,162,1-19-2022-162-07,7,1,0,0,920.8903089,9,7
27947,11,87,1-11-2022-087-03,3,1,0,0,2025.01973,8,7
27948,24,123,1-24-2022-123-02,2,1,0,0,88.82378347,1,7
27949,24,124,1-24-2022-124-04,4,1,0,0,5638.752711,1,7
27950,14,91,1-14-2022-091-01,1,1,0,0,473.4392007,8,7
27951,23,45,1-23-2022-045-03,3,1,0,0,1230.663261,5,7
27951,23,45,1-23-2022-045-03,3,2,0,0,1230.663261,5,7
27952,59,93,1-59-2022-093-09,9,1,0,0,882.6305446,6,7
27953,59,94,1-59-2022-094-02,2,1,0,0,55.91716894,6,7
27954,59,95,1-59-2022-095-07,7,2,0,0,1140.900634,6,7
27955,25,113,1-25-2022-113-05,5,1,0,0,185.7140724,2,7
27957,25,115,1-25-2022-115-02,2,2,0,0,43.77730959,2,7
27957,25,115,1-25-2022-115-02,2,3,0,0,43.77730959,2,7
27958,25,116,1-25-2022-116-07,7,1,0,0,2850.855664,2,7
27959,31,88,1-31-2022-088-01,1,1,0,0,396.8395336,6,7
27962,16,107,1-16-2022-107-02,2,2,0,0,40.63910625,5,7
27963,16,108,1-16-2022-108-03,3,2,0,0,1038.398645,5,7
27965,73,116,1-73-2022-116-03,3,1,0,0,107.5767838,3,7
27966,32,68,1-32-2022-068-02,2,1,0,0,112.0491383,7,7
27966,32,68,1-32-2022-068-02,2,2,0,0,112.0491383,7,7
28107,20,224,1-20-2022-224-05,5,1,0,0,36.55171549,11,7
28108,27,92,1-27-2022-092-03,3,1,0,0,110.0906538,3,7
28109,30,108,1-30-2022-108-07,7,1,0,0,3455.639737,10,7
28110,30,109,1-30-2022-109-04,4,3,0,0,1554.55834,10,7
28111,59,102,1-59-2022-102-08,8,1,0,0,68.46901707,6,7
28112,19,166,1-19-2022-166-04,4,1,0,0,457.2167575,9,7
28114,15,84,1-15-2022-084-09,9,2,0,0,201.4188441,1,7
28118,52,168,1-52-2022-168-01,1,1,0,0,23.53547869,12,7
28118,52,168,1-52-2022-168-01,1,2,0,0,23.53547869,12,7
28118,52,168,1-52-2022-168-01,1,3,0,0,23.53547869,12,7
28119,52,169,1-52-2022-169-05,5,1,0,0,14.47240725,12,7
28121,52,170,1-52-2022-170-10,10,1,1,4,2610.228905,12,7
28122,10,182,1-10-2022-182-06,6,1,0,0,974.5252282,4,7
28124,20,225,1-20-2022-225-04,4,1,0,0,632.8507806,11,7
28129,77,102,1-77-2022-102-04,4,1,0,0,208.0395143,9,7
28133,59,103,1-59-2022-103-09,9,1,0,0,53.00268667,6,7
28134,59,104,1-59-2022-104-07,7,1,0,0,68.51201695,6,7
28136,19,168,1-19-2022-168-03,3,1,0,0,51.80616432,9,7
28136,19,168,1-19-2022-168-03,3,2,0,0,51.80616432,9,7
28137,19,169,1-19-2022-169-10,10,1,0,0,82.24698505,9,7
28138,19,170,1-19-2022-170-10,10,1,0,0,82.24698505,9,7
28138,19,170,1-19-2022-170-10,10,2,0,0,82.24698505,9,7
28140,48,43,1-48-2022-043-06,6,1,0,0,122.0658587,12,7
28141,17,130,1-17-2022-130-07,7,1,0,0,93.87876568,4,7
28142,17,131,1-17-2022-131-10,10,1,0,0,61.60897965,4,7
28145,11,93,1-11-2022-093-01,1,1,0,0,224.5288928,8,7
28145,11,93,1-11-2022-093-01,1,2,0,0,224.5288928,8,7
28146,11,94,1-11-2022-094-01,1,1,0,0,224.5288928,8,7
28148,24,128,1-24-2022-128-04,4,1,0,0,1253.399166,1,7
28148,24,128,1-24-2022-128-04,4,2,0,0,1253.399166,1,7
28150,52,171,1-52-2022-171-06,6,2,0,0,34.41756658,12,7
28151,52,172,1-52-2022-172-04,4,1,0,0,61.73631165,12,7
28151,52,172,1-52-2022-172-04,4,2,0,0,61.73631165,12,7
28152,52,173,1-52-2022-173-04,4,1,0,0,61.73631165,12,7
28152,52,173,1-52-2022-173-04,4,2,0,0,61.73631165,12,7
28157,25,119,1-25-2022-119-03,3,1,0,0,153.6863431,2,7
28157,25,119,1-25-2022-119-03,3,2,0,0,153.6863431,2,7
28158,25,120,1-25-2022-120-05,5,2,0,0,68.90763166,2,7
28159,66,100,1-66-2022-100-06,6,1,0,0,131.2170487,6,7
28161,18,105,1-18-2022-105-05,5,1,0,0,92.0061398,6,7
28161,18,105,1-18-2022-105-05,5,2,0,0,92.0061398,6,7
28165,14,96,1-14-2022-096-03,3,1,0,0,1127.341162,8,7
28169,10,183,1-10-2022-183-04,4,1,0,0,37.74778569,4,7
28169,10,183,1-10-2022-183-04,4,2,0,0,37.74778569,4,7
28170,10,184,1-10-2022-184-04,4,1,0,0,37.74778568,4,7
28170,10,184,1-10-2022-184-04,4,2,0,0,37.74778568,4,7
28170,10,184,1-10-2022-184-04,4,3,0,0,37.74778568,4,7
28171,10,185,1-10-2022-185-04,4,1,0,0,37.74778568,4,7
28173,13,127,1-13-2022-127-03,3,1,0,0,1102.871636,7,7
28176,73,123,1-73-2022-123-04,4,1,0,0,1064.940278,3,7
28178,27,93,1-27-2022-093-04,4,2,0,0,186.8721572,3,7
28178,27,93,1-27-2022-093-04,4,1,0,0,186.8721572,3,7
27412,18,85,1-18-2022-085-09,9,1,0,0,829.9344376,6,7
27414,33,30,1-33-2022-030-05,5,1,0,0,20.72939128,12,7
27415,26,93,1-26-2022-093-04,4,1,0,0,1845.805817,10,7
27417,16,92,1-16-2022-092-06,6,1,0,0,939.5659854,5,7
27418,17,97,1-17-2022-097-07,7,1,0,0,458.7470094,4,7
27419,20,189,1-20-2022-189-02,2,1,0,0,31.9626892,11,7
27422,77,83,1-77-2022-083-09,9,1,0,0,4923.766269,9,7
27423,77,84,1-77-2022-084-05,5,2,0,0,134.9811489,9,7
27423,77,84,1-77-2022-084-05,5,3,0,0,134.9811489,9,7
27424,54,78,1-54-2022-078-06,6,1,0,0,225.9367726,9,7
27424,54,78,1-54-2022-078-06,6,2,0,0,225.9367726,9,7
27425,54,79,1-54-2022-079-04,4,2,0,0,768.6879554,9,7
27426,59,72,1-59-2022-072-03,3,1,0,0,191.6558556,6,7
27427,59,73,1-59-2022-073-03,3,1,0,0,191.6558556,6,7
27428,59,74,1-59-2022-074-04,4,2,0,0,707.7642693,6,7
27429,17,98,1-17-2022-098-04,4,1,0,0,209.7406529,4,7
27431,17,100,1-17-2022-100-06,6,1,0,0,159.1238297,4,7
27431,17,100,1-17-2022-100-06,6,2,0,0,159.1238297,4,7
27432,19,145,1-19-2022-145-03,3,1,0,0,89.222624,9,7
27432,19,145,1-19-2022-145-03,3,2,0,0,89.222624,9,7
27433,19,146,1-19-2022-146-03,3,1,0,0,89.222624,9,7
27433,19,146,1-19-2022-146-03,3,2,0,0,89.222624,9,7
27434,19,147,1-19-2022-147-07,7,2,0,0,603.7497822,9,7
27435,19,148,1-19-2022-148-03,3,1,0,0,89.222624,9,7
27435,19,148,1-19-2022-148-03,3,2,0,0,89.222624,9,7
27436,11,65,1-11-2022-065-05,5,1,0,0,328.847395,8,7
27819,18,97,1-18-2022-097-03,3,2,0,0,211.4345316,6,7
27820,18,98,1-18-2022-098-10,10,1,0,0,9065.455902,6,7
27821,11,83,1-11-2022-083-03,3,2,0,0,478.8638404,8,7
27822,28,93,1-28-2022-093-06,6,1,0,0,63.04221145,3,7
27822,28,93,1-28-2022-093-06,6,2,0,0,63.04221145,3,7
27823,73,112,1-73-2022-112-06,6,1,0,0,101.489277,3,7
27824,73,113,1-73-2022-113-03,3,2,0,0,44.57251663,3,7
27825,73,114,1-73-2022-114-06,6,1,0,0,101.489277,3,7
27830,22,36,1-22-2022-036-03,3,1,0,0,86.93541395,12,7
27830,22,36,1-22-2022-036-03,3,2,0,0,86.93541395,12,7
27832,31,84,1-31-2022-084-04,4,1,0,0,224.4262516,6,7
27833,31,85,1-31-2022-085-04,4,1,0,0,224.4262516,6,7
27836,20,211,1-20-2022-211-05,5,1,0,0,36.55171549,11,7
27836,20,211,1-20-2022-211-05,5,2,0,0,36.55171549,11,7
27837,20,212,1-20-2022-212-01,1,1,0,0,36.98580048,11,7
27838,20,213,1-20-2022-213-06,6,1,0,0,430.1401613,11,7
27839,76,89,1-76-2022-089-07,7,1,0,0,22.10197634,3,7
27840,76,90,1-76-2022-090-10,10,1,0,0,22.41804643,3,7
27841,29,38,1-29-2022-038-01,1,1,2,9,288.9739769,2,7
27842,26,103,1-26-2022-103-03,3,2,0,0,825.2137501,10,7
27843,26,104,1-26-2022-104-06,6,1,0,0,2057.684684,10,7
27436,11,65,1-11-2022-065-05,5,2,0,0,328.847395,8,7
27437,11,66,1-11-2022-066-04,4,2,0,0,5772.924731,8,7
27438,11,67,1-11-2022-067-02,2,1,0,0,73.23386603,8,7
27438,11,67,1-11-2022-067-02,2,2,0,0,73.23386603,8,7
27439,24,112,1-24-2022-112-03,3,1,0,0,271.3287651,1,7
27439,24,112,1-24-2022-112-03,3,2,0,0,271.3287651,1,7
27440,24,113,1-24-2022-113-07,7,1,0,0,2238.128435,1,7
27441,76,82,1-76-2022-082-02,2,1,0,0,26.46749085,3,7
27442,13,108,1-13-2022-108-02,2,2,0,0,45.00381933,7,7
27442,13,108,1-13-2022-108-02,2,3,0,0,45.00381933,7,7
27446,73,97,1-73-2022-097-01,1,1,0,0,38.36426418,3,7
27448,25,93,1-25-2022-093-07,7,1,0,0,987.6769468,2,7
27449,16,93,1-16-2022-093-08,8,1,0,0,599.9978177,5,7
27450,16,94,1-16-2022-094-03,3,2,0,0,488.1459094,5,7
27452,52,141,1-52-2022-141-03,3,2,0,0,65.17503698,12,7
27453,52,142,1-52-2022-142-09,9,1,0,0,362.9194915,12,7
27454,52,143,1-52-2022-143-03,3,2,0,0,65.17503698,12,7
27454,52,143,1-52-2022-143-03,3,3,0,0,65.17503698,12,7
27455,66,87,1-66-2022-087-09,9,1,0,0,445.5936003,6,7
27456,66,88,1-66-2022-088-06,6,1,0,0,171.2979168,6,7
27457,23,38,1-23-2022-038-02,2,1,0,0,77.79796094,5,7
27458,28,82,1-28-2022-082-04,4,1,0,0,86.62116227,3,7
27459,28,83,1-28-2022-083-06,6,1,0,0,51.255943,3,7
27460,10,157,1-10-2022-157-03,3,2,0,0,411.3199233,4,7
27461,10,158,1-10-2022-158-01,1,1,2,9,54.55647385,4,7
27461,10,158,1-10-2022-158-01,1,3,1,4,54.55647385,4,7
27462,73,95,1-73-2022-095-09,9,1,0,0,608.5804028,3,7
27463,32,61,1-32-2022-061-06,6,2,0,0,8652.05387,7,7
27463,32,61,1-32-2022-061-06,6,3,0,0,8652.05387,7,7
27464,18,86,1-18-2022-086-03,3,2,0,0,385.9771751,6,7
27465,52,144,1-52-2022-144-08,8,1,0,0,68.47169198,12,7
27466,25,94,1-25-2022-094-03,3,1,0,0,114.8158577,2,7
27467,27,76,1-27-2022-076-06,6,1,0,0,57.81925334,3,7
27468,33,31,1-33-2022-031-03,3,1,0,0,592.4506715,12,7
27472,26,94,1-26-2022-094-01,1,1,0,0,139.6630751,10,7
27473,26,95,1-26-2022-095-03,3,2,0,0,928.2456662,10,7
27475,21,55,1-21-2022-055-09,9,2,0,0,5396.983865,11,7
27476,20,190,1-20-2022-190-03,3,1,0,0,208.1022559,11,7
27476,20,190,1-20-2022-190-03,3,2,0,0,208.1022559,11,7
27477,20,191,1-20-2022-191-02,2,1,0,0,31.9626892,11,7
27477,20,191,1-20-2022-191-02,2,2,0,0,31.9626892,11,7
27478,20,192,1-20-2022-192-01,1,1,0,0,36.98580048,11,7
27479,20,193,1-20-2022-193-03,3,2,0,0,208.1022559,11,7
27481,30,92,1-30-2022-092-09,9,1,0,0,4463.16451,10,7
27482,29,31,1-29-2022-031-02,2,1,0,0,136.0468783,2,7
27484,48,32,1-48-2022-032-06,6,1,0,0,521.4750858,12,7
27484,48,32,1-48-2022-032-06,6,2,0,0,521.4750858,12,7
27486,15,55,1-15-2022-055-03,3,1,0,0,141.9231191,1,7
27488,13,110,1-13-2022-110-03,3,1,0,0,1104.035882,7,7
27488,13,110,1-13-2022-110-03,3,3,0,0,1104.035882,7,7
27490,17,101,1-17-2022-101-07,7,1,0,0,578.4451656,4,7
27967,13,121,1-13-2022-121-09,9,1,0,0,10394.02222,7,7
27969,76,92,1-76-2022-092-10,10,1,0,0,526.9005378,3,7
27970,76,93,1-76-2022-093-04,4,1,0,0,78.30302962,3,7
27973,33,38,1-33-2022-038-07,7,1,0,0,1480.163132,12,7
27973,33,38,1-33-2022-038-07,7,2,0,0,1480.163132,12,7
27976,15,71,1-15-2022-071-07,7,2,0,0,372.7927359,1,7
27979,29,41,1-29-2022-041-03,3,2,0,0,2326.939769,2,7
27980,29,42,1-29-2022-042-02,2,1,0,0,126.536053,2,7
27980,29,42,1-29-2022-042-02,2,2,0,0,126.536053,2,7
27981,27,87,1-27-2022-087-05,5,1,0,0,25.34101751,3,7
27982,27,88,1-27-2022-088-10,10,1,0,0,4613.44269,3,7
27984,30,106,1-30-2022-106-07,7,2,0,0,1567.486866,10,7
27985,19,163,1-19-2022-163-04,4,1,0,0,534.3437054,9,7
27987,15,73,1-15-2022-073-03,3,2,0,0,50.17900922,1,7
27989,17,124,1-17-2022-124-03,3,1,0,0,157.6422745,4,7
27989,17,124,1-17-2022-124-03,3,2,0,0,157.6422745,4,7
27990,25,117,1-25-2022-117-04,4,1,0,0,940.4809724,2,7
27992,21,65,1-21-2022-065-03,3,2,0,0,563.6119344,11,7
27993,52,161,1-52-2022-161-04,4,2,0,0,95.59341828,12,7
27995,52,163,1-52-2022-163-09,9,1,0,0,130.3297247,12,7
27995,52,163,1-52-2022-163-09,9,2,0,0,130.3297247,12,7
27996,52,164,1-52-2022-164-03,3,1,0,0,23.40531393,12,7
27996,52,164,1-52-2022-164-03,3,2,0,0,23.40531393,12,7
27997,14,92,1-14-2022-092-09,9,1,0,0,5569.47022,8,7
27998,14,93,1-14-2022-093-05,5,1,0,0,230.5692592,8,7
27998,14,93,1-14-2022-093-05,5,3,0,0,230.5692592,8,7
28001,11,88,1-11-2022-088-02,2,1,0,0,108.4377974,8,7
28001,11,88,1-11-2022-088-02,2,2,0,0,108.4377974,8,7
28002,77,99,1-77-2022-099-05,5,1,0,0,653.049961,9,7
28002,77,99,1-77-2022-099-05,5,2,0,0,653.049961,9,7
28003,28,95,1-28-2022-095-09,9,1,0,0,506.4169274,3,7
28005,13,124,1-13-2022-124-05,5,2,0,0,215.2680267,7,7
28007,54,93,1-54-2022-093-05,5,1,0,0,110.5370036,9,7
28009,16,109,1-16-2022-109-07,7,1,0,0,655.0645563,5,7
28011,73,117,1-73-2022-117-10,10,1,0,0,1519.219865,3,7
28013,76,94,1-76-2022-094-09,9,1,0,0,100.7477968,3,7
28014,76,95,1-76-2022-095-06,6,1,0,0,45.45292969,3,7
28015,19,164,1-19-2022-164-01,1,1,0,0,62.15501969,9,7
28018,10,177,1-10-2022-177-06,6,2,0,0,82.83370638,4,7
28019,27,89,1-27-2022-089-03,3,1,0,0,32.64257244,3,7
28019,27,89,1-27-2022-089-03,3,2,0,0,32.64257244,3,7
28021,59,96,1-59-2022-096-06,6,1,0,0,220.7343516,6,7
28022,59,97,1-59-2022-097-04,4,1,0,0,358.0003603,6,7
28023,59,98,1-59-2022-098-06,6,1,0,0,220.7343516,6,7
28024,12,69,1-12-2022-069-04,4,2,0,0,1255.888115,9,7
28025,33,39,1-33-2022-039-02,2,1,0,0,52.55024322,12,7
28026,17,125,1-17-2022-125-06,6,1,0,0,582.9015327,4,7
28027,17,126,1-17-2022-126-01,1,1,0,0,71.41900589,4,7
