CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,VIN,VINLENGTH,VPICMAKE,VPICMODEL,VPICBODYCLASS,ICFINALBODY,MAKE,MODEL,MODELYR,BODYTYPE,BODYCAT,VEHCLASS,SPECUSE,TRANSTAT,DAMPLANE,DAMSEV,CURBWT,CURBSRC,CARGOWT,CARGOSRC,INSPTYPE,INSPLAG,TOWED,SPEEDLIMIT,DRPRESENT,PARALCOHOL,ALCTEST,ALCTESTRESULT,ALCTESTSRC,PARDRUG,DRUGTEST,ZIP,RACE,ETHNICITY,RELTOJUNCT,TRAFFLOW,RDLANES,INITLANE,SURFTYPE,SURFCOND,ALIGNMENT,PROFILE,LINERIGHT,LINELEFT,RUMBINIT,RUMBROAD,LIGHTCOND,WEATHER,TRAFDEV,TRAFFUNCT,DISTRACT,PREFHE,PREMOVE,CRITCAT,CRITEVENT,MANEUVER,PRESTAB,PRELOC,CRASHCAT,CRASHCONF,CRASHTYPE,ROLLTYPE,ROLLTURN,ROLLINTRPT,ROLLPREMAN,ROLLINITYP,ROLLINLOC,ROLLOBJ,ROLLTRIP,ROLLDIR,ROLLDIST,DVANGTHIS,DVANGOTH,TOWHITCH,TRAJDOC,TREEPOLE,DVEVENT,DVBASIS,DVTOTAL,DVLONG,DVLAT,DVENERGY,DVSPEED,DVMOMENT,DVBES,DVEST,DVCONF,VAIS,VISS,VINJSEV,VINJURED,VTREAT,INITOBJCLASS,HEADANGLECAT,SHLDRWIDTH,STRKLENGTH,STRKWIDTH,STRKHEIGHT,EDGEDISTX,EDGEDISTY,EDGEDISTZ,CASEWGT,PSUSTRAT,VERSION
28493,11,13,1-11-2023-013-06,6,3,2HKRW2H89JH6,17,474,1865,7,0,37,402,2018,14,3,14,0,1,B,9,1580,5,9999,9,0,998,2,97,1,0,0,995,0,0,0,23833,9,9,1,2,4,2,2,1,1,9,1,3,0,0,1,1,0,0,1,0,2,3,53,99,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,85,95,0,0,0,2,0,999,999,999,9999999,999,999,999,9,0,99,99,0,0,99,0,995,9.8,998,998,998,99.8,99.8,99.8,1540.874113,8,8
28494,52,10,1-52-2023-010-03,3,1,1GB4KYC85GF1,17,467,1850,70,11,20,881,2016,61,8,60,0,1,F,9,,,,,,,2,56,1,9,0,995,0,9,0,99999,9,9,2,4,2,1,2,1,1,1,1,2,0,0,1,1,0,0,9,1,6,2,10,99,1,2,4,J,73,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,95,,,0.4,120,20,120,29.7,3.8,30.0,23.48758251,12,8
28494,52,10,1-52-2023-010-03,3,2,3TMCZ5AN6NM4,17,448,2223,60,0,49,472,2022,34,5,31,0,1,L,1,2007,5,0,1,1,18,2,56,1,0,0,995,0,0,0,59106,1,2,2,4,2,1,2,1,1,1,1,1,0,0,1,1,0,0,1,0,11,4,60,1,1,1,4,J,72,0,0,0,0,0,0,0,0,0,0,225,240,0,1,0,1,5,999,999,999,9999999,999,999,13,2,0,1,2,0,1,4,0,995,9.8,998,998,998,99.8,99.8,99.8,23.48758251,12,8
28495,52,11,1-52-2023-011-09,9,1,1FMYU93165KA,17,460,1798,7,0,12,402,2005,14,3,14,0,1,F,1,1571,5,0,1,1,16,2,72,1,0,0,995,0,0,0,59102,3,2,0,1,3,1,2,5,1,1,1,3,0,0,1,1,0,0,1,1,1,1,5,1,4,4,1,B,7,0,0,0,0,0,0,0,0,0,0,998,998,0,1,2,3,10,999,999,999,9999999,999,20,23,2,0,1,2,0,1,4,0,998,0.0,60,20,16,0.0,0.0,0.0,159.9720376,12,8
28496,52,12,1-52-2023-012-06,6,1,3C4PDDGG7HT6,17,476,1939,7,0,7,27,2017,6,1,4,0,1,F,1,1926,5,0,1,1,8,2,56,1,0,0,995,0,0,0,59105,1,9,3,5,3,1,2,5,1,1,1,2,0,0,1,1,5,2,3,0,1,3,52,4,9,1,2,D,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,22,-22,0,32371,998,-41,20,0,4,0,0,0,0,4,0,995,9.8,998,998,998,99.8,99.8,99.8,74.5399468,12,8
28496,52,12,1-52-2023-012-06,6,2,3C6TD5HT1CG1,17,476,1938,60,0,7,482,2012,34,5,31,0,1,B,1,2878,5,9999,9,0,998,5,56,1,0,0,995,0,0,0,59840,9,9,3,5,3,1,2,5,1,1,1,2,0,0,1,1,5,2,9,0,2,3,53,1,1,1,2,D,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,16,16,0,36295,998,0,18,0,4,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,74.5399468,12,8
28497,52,13,1-52-2023-013-04,4,1,1FTER4FHXMLD,17,460,1803,60,0,12,471,2021,34,5,31,0,1,L,1,2014,5,0,2,1,4,2,72,1,1,9,998,8,7,0,59102,1,2,2,1,1,1,2,1,2,1,1,1,0,0,3,1,3,2,0,1,14,2,16,99,1,2,4,K,78,0,0,0,0,0,0,0,0,0,0,300,350,0,0,0,1,3,10,2,9,13746,998,-131,10,0,4,0,0,0,0,0,0,995,0.8,100,6,89,0.0,0.3,0.3,80.31813081,12,8
28497,52,13,1-52-2023-013-04,4,2,1FTHW26F5VEC,17,460,1805,60,0,12,481,1997,34,5,31,0,1,F,1,2599,5,9999,9,0,998,5,72,1,0,0,995,0,0,0,59327,9,9,2,3,2,2,2,1,3,1,1,2,0,0,3,1,3,2,9,0,14,4,65,99,1,1,4,K,79,0,0,0,0,0,0,0,0,0,0,350,300,0,0,0,1,3,8,-7,-4,8063,998,-132,7,0,4,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,80.31813081,12,8
28498,73,9,1-73-2023-009-08,8,1,JS3TD9419742,17,509,10291,7,0,53,404,2007,14,3,14,0,1,L,2,1650,5,0,1,1,41,2,72,1,8,0,995,0,7,0,04426,1,9,0,4,2,1,4,5,3,1,0,0,0,0,1,1,0,0,1,1,14,1,6,99,3,4,1,A,2,0,0,0,0,0,0,0,0,0,0,998,998,0,0,1,1,1,27,0,27,51688,998,19,27,0,1,2,9,0,1,4,0,998,0.0,21,21,120,4.5,2.5,4.9,47.29890408,3,8
28499,73,10,1-73-2023-010-03,3,1,1G1PA5SG8D71,17,467,1832,13,0,20,25,2013,4,1,3,0,1,F,2,1407,5,0,1,1,6,2,56,1,8,0,995,0,7,0,04965,9,9,2,4,2,1,2,7,1,1,0,0,0,0,1,1,2,2,1,0,1,2,17,2,1,1,5,L,86,0,0,0,0,0,0,0,0,0,0,190,305,0,0,0,1,1,35,-35,6,86703,998,32,38,0,1,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,46.61120753,3,8
28499,73,10,1-73-2023-010-03,3,2,1GKS2JKL4MR2,17,472,4579,7,0,23,421,2021,15,3,15,0,1,R,1,2654,5,0,1,1,5,2,72,1,8,2,996,1,7,0,04429,9,9,2,4,2,1,2,7,1,1,1,2,0,0,1,1,0,0,1,0,1,4,66,3,1,1,5,L,87,0,0,0,0,0,0,0,0,0,0,305,190,0,0,0,1,1,19,-9,-16,29717,998,61,16,0,1,1,3,0,2,6,0,995,9.8,998,998,998,99.8,99.8,99.8,46.61120753,3,8
28500,73,11,1-73-2023-011-04,4,1,1HGCV1F42LA0,17,474,1861,13,0,37,32,2020,4,1,4,0,1,B,1,1532,5,0,1,1,4,2,72,1,8,0,995,0,7,0,04457,9,9,2,3,1,1,2,1,1,1,1,2,0,0,1,1,2,2,1,0,11,2,15,99,1,1,4,K,76,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,1,8,999,999,999,9999999,999,999,999,6,0,0,0,0,0,0,0,995,0.9,110,41,46,0.0,0.0,0.0,137.0357587,3,8
28500,73,11,1-73-2023-011-04,4,2,2GCEK13M3716,17,467,1850,60,0,20,481,2007,34,5,31,0,1,F,9,2639,5,9999,9,0,998,5,72,1,8,0,995,0,7,0,04976,9,9,2,4,3,1,2,1,1,1,1,3,0,0,1,1,0,0,1,0,1,4,65,99,1,1,4,K,77,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,1,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,137.0357587,3,8
28502,25,15,1-25-2023-015-04,4,1,KM8J23A49KU9,17,498,2058,7,0,55,402,2019,14,3,14,0,1,F,2,1560,5,0,1,1,5,2,56,1,0,0,995,0,0,0,04260,9,9,3,4,2,1,2,1,1,1,0,0,0,0,1,1,0,0,1,0,11,2,15,99,1,1,4,K,82,0,0,0,0,0,0,0,0,0,0,310,35,0,0,0,1,3,26,-22,13,35911,998,99,19,0,4,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,238.5100643,2,8
28502,25,15,1-25-2023-015-04,4,2,1FM5K8GT2FGC,17,460,1800,7,0,12,401,2015,14,3,14,0,1,R,1,2146,5,9999,9,0,998,5,56,1,0,0,995,0,0,0,04071,9,9,3,5,5,2,2,1,1,1,3,2,0,0,1,1,0,0,1,0,1,4,72,99,1,1,4,K,83,0,0,0,0,0,0,0,0,0,0,35,310,0,0,0,1,3,20,-10,-17,66193,998,60,26,0,4,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,238.5100643,2,8
28503,25,16,1-25-2023-016-07,7,1,JN1BJ1CR3JW2,17,478,17214,5,0,35,51,2018,6,1,3,0,1,F,1,1610,5,0,1,1,4,2,40,1,1,1,230,1,0,0,04263,1,2,1,3,1,1,2,1,2,9,1,2,0,0,2,1,6,2,1,1,14,1,6,11,9,4,1,B,7,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,1,1,11,-11,0,9030,998,-44,11,0,1,0,0,0,0,0,0,998,1.6,999,999,999,0.0,0.0,0.0,650.6723242,2,8
28504,13,6,1-13-2023-006-06,6,1,1HGCR2F30EA1,17,474,1861,13,0,37,32,2014,4,1,4,0,1,R,2,1496,5,0,1,4,31,2,72,1,8,0,995,0,7,0,75052,3,9,2,1,3,3,2,1,1,1,3,2,0,0,1,1,0,0,9,0,11,2,15,99,1,1,4,J,68,0,0,0,0,0,0,0,0,0,0,170,85,0,0,0,1,12,999,999,999,9999999,999,999,999,7,0,1,2,0,3,4,0,995,9.8,998,998,998,99.8,99.8,99.8,798.2210434,7,8
28504,13,6,1-13-2023-006-06,6,2,2C3CDZAG5JH1,17,476,1893,3,0,7,28,2018,2,1,5,0,1,F,9,1785,5,9999,9,0,998,2,72,1,8,0,995,0,7,0,76018,9,1,2,1,4,3,2,1,1,1,3,1,0,0,1,1,0,0,9,0,1,4,62,99,1,1,4,J,69,0,0,0,0,0,0,0,0,0,0,85,170,0,0,0,1,0,999,999,999,9999999,999,999,999,9,0,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,798.2210434,7,8
28505,13,7,1-13-2023-007-09,9,1,1FTFW1CV2AFC,17,460,1801,60,0,12,481,2010,34,5,31,0,1,F,2,2349,5,91,1,1,15,2,40,1,1,1,181,2,0,0,76040,9,1,2,4,2,1,1,2,1,1,0,0,0,0,2,1,0,0,9,1,1,2,14,3,2,4,1,C,14,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,1,10,999,999,999,9999999,999,-43,34,3,0,1,2,0,1,4,0,998,0.5,999,999,999,5.0,14.5,15.2,2337.293571,7,8
28506,13,8,1-13-2023-008-04,4,1,3FA6P0K99ER3,17,460,1780,13,0,12,23,2014,4,1,4,0,1,F,1,1775,5,0,1,1,8,2,113,1,8,0,995,0,7,0,76018,2,2,1,2,5,2,2,4,1,9,3,3,0,0,1,8,0,0,1,1,1,1,8,2,4,2,2,F,48,0,0,0,0,0,0,0,0,0,0,70,95,0,0,0,1,1,9,-3,8,19796,998,178,11,0,4,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,1264.143513,7,8
28506,13,8,1-13-2023-008-04,4,2,3CZRU5H38MM7,17,474,9212,7,0,37,404,2021,14,3,14,0,1,R,1,1320,5,0,1,1,13,2,113,1,8,0,995,0,7,0,76001,2,9,1,2,5,5,2,2,1,9,3,2,0,0,1,8,0,0,9,0,1,4,61,3,1,1,2,F,48,0,0,0,0,0,0,0,0,0,0,95,70,0,0,0,1,1,12,-2,-11,4338,998,85,7,0,4,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,1264.143513,7,8
28507,66,6,1-66-2023-006-05,5,1,KNDJP3A59G72,17,499,2460,7,0,63,37,2016,6,1,2,0,1,T,2,1231,5,0,1,1,30,2,89,1,0,1,0,2,7,0,64755,1,2,0,4,2,1,2,1,3,1,0,4,0,0,1,8,0,0,3,1,14,2,13,99,1,4,1,A,1,1,5,1,2,1,4,61,1,2,25,997,997,0,1,0,3,6,999,999,999,9999999,999,999,999,7,0,3,11,1,1,4,3,997,0.0,5,9,999,25.2,0.9,25.8,106.3944278,6,8
28508,66,7,1-66-2023-007-04,4,1,JTDKARFU0K30,17,448,2209,5,0,49,46,2019,5,1,3,0,1,F,2,1390,5,0,1,1,14,2,72,1,0,0,995,0,7,0,65661,1,2,0,4,2,1,2,3,3,1,1,2,2,3,2,4,0,0,1,1,14,1,5,98,3,4,1,B,7,0,0,0,0,0,0,0,0,0,0,998,998,0,1,0,1,12,999,999,999,9999999,999,999,999,7,0,0,0,0,0,0,0,998,0.3,50,120,-40,28.6,1.0,28.7,441.8315705,6,8
28509,59,15,1-59-2023-015-05,5,1,4V4NC9EH8KN2,17,487,1967,66,0,51,881,2019,66,8,68,0,1,F,9,,,,,,,5,48,1,0,0,995,0,0,0,32539,9,9,2,4,4,2,2,1,1,1,1,2,0,0,1,1,1,2,9,0,11,2,15,99,1,1,4,J,68,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,95,,,9.8,998,998,998,99.8,99.8,99.8,90.13625124,6,8
28509,59,15,1-59-2023-015-05,5,2,3GCUKSEC9EG3,17,467,1850,60,0,20,481,2014,34,5,31,0,1,F,2,2378,5,9999,9,5,21,2,48,1,0,1,0,2,0,0,47885,9,9,2,4,3,1,2,1,1,1,0,1,0,0,1,1,1,2,9,0,1,2,17,8,1,1,4,J,69,0,0,0,0,0,0,0,0,0,0,310,110,0,0,0,1,5,999,999,999,9999999,999,999,999,7,0,0,0,0,0,4,0,995,9.8,998,998,998,99.8,99.8,99.8,90.13625124,6,8
28510,18,5,1-18-2023-005-07,7,1,1GTV2UECXFZ1,17,472,1857,60,0,23,481,2015,34,5,31,0,1,R,1,2366,5,0,1,1,22,2,40,1,0,0,995,0,0,0,54703,1,9,2,4,2,1,2,3,1,1,0,0,0,0,1,4,0,0,1,0,1,2,17,9,1,1,5,L,87,0,0,0,0,0,0,0,0,0,0,135,45,0,0,0,1,1,18,-11,-13,45532,998,133,17,0,4,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,1471.99184,6,8
28510,18,5,1-18-2023-005-07,7,2,KNDPMCAC5J74,17,499,2770,7,0,63,401,2018,14,3,14,0,1,F,1,1696,5,0,1,1,16,2,40,1,0,0,995,0,0,0,54729,1,9,2,4,2,1,2,3,1,1,0,0,0,0,1,4,0,0,9,0,1,4,66,1,1,1,5,L,86,0,0,0,0,0,0,0,0,0,0,45,135,0,0,0,1,1,24,-18,15,68043,998,112,24,0,4,0,0,0,0,5,0,995,9.8,998,998,998,99.8,99.8,99.8,1471.99184,6,8
28511,18,6,1-18-2023-006-04,4,1,SADCK2GX6LA6,17,442,11441,7,0,39,401,2020,14,3,14,0,1,F,1,1760,5,0,1,1,12,3,72,1,1,1,190,1,0,0,54701,3,2,0,4,2,1,2,1,1,4,0,0,0,0,2,1,0,0,3,1,1,2,13,1,1,4,1,A,1,0,0,0,0,0,0,0,0,0,0,998,998,0,0,2,1,12,999,999,999,9999999,999,999,999,6,0,0,0,0,0,0,0,998,0.0,10,10,999,37.2,1.5,37.3,501.0750017,6,8
28512,28,5,1-28-2023-005-07,7,1,2C4RDGCG0ER2,17,476,14832,2,0,7,442,2014,20,4,20,0,1,F,1,2050,5,9999,9,1,11,2,56,1,0,0,995,0,0,0,15857,9,9,2,4,2,1,2,1,1,1,1,2,0,0,1,1,0,0,1,1,10,2,12,4,2,4,1,B,7,0,0,0,0,0,0,0,0,0,0,998,998,0,0,1,1,1,20,-19,3,41474,998,76,20,0,1,0,0,0,0,0,0,998,0.6,35,35,85,12.9,5.0,13.8,248.1287979,3,8
28515,32,5,1-32-2023-005-03,3,1,1HGCV3F26NA0,17,474,1861,13,0,37,32,2022,4,1,4,0,1,F,2,1462,5,0,1,1,12,2,48,1,1,8,997,8,0,3,75069,1,2,2,4,2,1,1,1,1,4,1,2,0,0,3,1,2,2,2,0,1,2,17,99,1,1,5,L,88,0,0,0,0,0,0,0,0,0,0,340,255,0,0,0,1,3,35,-35,-6,48600,998,-34,28,0,4,1,1,0,1,5,0,995,9.8,998,998,998,99.8,99.8,99.8,591.6150364,7,8
28515,32,5,1-32-2023-005-03,3,2,1GNSCCKD9MR3,17,467,1851,7,0,20,422,2021,15,3,15,0,1,L,1,2483,5,9999,9,2,55,5,48,1,8,0,995,0,7,0,75035,9,9,2,3,2,2,1,1,3,1,3,1,0,0,3,1,2,2,9,0,14,2,17,99,1,1,5,L,89,0,0,0,0,0,0,0,0,0,0,255,340,0,0,0,1,3,22,-4,22,78898,998,47,28,0,4,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,591.6150364,7,8
28516,32,6,1-32-2023-006-09,9,1,3FA6P0LU6HR4,17,460,1780,13,0,12,23,2017,4,1,4,0,1,R,2,1558,5,9999,9,0,998,5,80,1,0,0,995,0,0,0,44125,9,9,2,1,4,2,1,1,1,1,3,1,0,0,1,1,1,1,9,0,1,2,17,1,1,1,5,L,87,0,0,0,0,0,0,0,0,0,0,150,60,0,0,0,1,3,30,-26,-15,132581,998,93,40,0,4,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,3413.344021,7,8
28516,32,6,1-32-2023-006-09,9,2,4T1BK36B76U0,17,448,2465,13,0,49,43,2006,4,1,4,0,1,F,2,1615,5,0,1,1,56,2,80,1,0,0,995,0,0,0,75253,1,1,2,3,3,3,1,1,1,4,3,0,0,0,1,1,1,1,1,0,1,4,66,2,1,1,5,L,86,0,0,0,0,0,0,0,0,0,0,60,150,0,0,0,1,3,28,-14,24,53385,998,164,19,0,4,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,3413.344021,7,8
28520,19,16,1-19-2023-016-07,7,1,1D7GG36X33S3,17,476,1941,60,0,7,472,2003,34,5,31,0,1,F,1,1652,5,9999,9,0,998,5,72,1,0,0,995,0,0,0,35906,9,9,2,4,3,1,2,2,1,4,1,4,2,2,1,2,0,0,9,0,1,3,52,99,1,1,2,D,28,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,1,3,11,-11,0,7921,998,0,11,0,4,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,189.4247418,9,8
28520,19,16,1-19-2023-016-07,7,2,1N4AL3AP3JC1,17,478,1904,13,0,35,47,2018,4,1,4,0,1,B,1,1453,5,0,1,1,6,2,72,1,0,0,995,0,0,0,35160,1,2,2,4,3,1,2,2,1,4,1,4,2,2,1,2,0,0,1,0,2,3,53,99,1,1,2,D,29,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,1,3,12,12,0,7484,998,0,11,0,4,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,189.4247418,9,8
28521,31,7,1-31-2023-007-07,7,1,3FA6P0HD1JR2,17,460,1780,13,0,12,23,2018,4,1,4,0,1,F,1,1558,5,9999,9,4,44,2,40,1,0,0,995,0,0,0,62844,9,9,0,4,2,1,2,1,1,4,0,0,0,0,3,1,0,0,1,1,1,6,90,7,1,4,1,B,8,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,1,12,999,999,999,9999999,999,999,999,6,0,0,0,0,0,0,0,998,0.0,55,117,-74,7.7,1.1,7.8,778.5692875,6,8
28522,31,8,1-31-2023-008-04,4,1,3FA6P0HD7LR1,17,460,1780,13,0,12,23,2020,4,1,4,0,1,F,1,1575,5,0,1,5,7,2,89,1,0,0,995,0,0,0,30083,9,9,0,4,2,1,2,5,1,1,1,4,2,3,1,1,0,0,9,1,1,1,6,99,2,4,1,A,2,0,0,0,0,0,0,0,0,0,0,998,998,0,0,5,1,12,999,999,999,9999999,999,999,999,6,0,99,99,0,0,0,0,998,1.3,10,10,120,17.8,10.4,20.9,220.5982011,6,8
28523,25,17,1-25-2023-017-07,7,1,3N1AB7AP6EY2,17,478,1907,13,0,35,43,2014,4,1,3,0,1,F,2,1293,5,0,1,1,20,2,56,1,0,0,995,0,0,0,04086,9,9,1,3,1,1,2,1,2,9,1,2,0,0,2,1,3,2,9,0,14,3,50,2,1,1,2,D,20,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,1,3,26,-26,0,30046,998,0,24,0,4,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,650.6723242,2,8
28523,25,17,1-25-2023-017-07,7,2,1FADP3F24EL2,17,460,1779,13,0,12,37,2014,4,1,3,0,1,B,2,1340,5,9999,9,4,35,2,56,1,0,0,995,0,0,0,04032,9,9,1,3,1,1,2,1,2,9,1,1,0,0,2,1,3,2,1,0,5,3,53,99,1,1,2,D,21,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,1,3,26,26,0,41827,998,0,28,0,4,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,650.6723242,2,8
28523,25,17,1-25-2023-017-07,7,3,2T1BURHE5HC8,17,448,2208,13,0,49,32,2017,4,1,3,0,1,B,9,1265,5,9999,9,0,998,5,56,1,0,0,995,0,0,0,04086,9,9,1,3,1,1,2,1,2,9,1,2,0,0,2,1,3,2,1,0,5,3,53,99,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,2,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,650.6723242,2,8
28524,27,8,1-27-2023-008-05,5,1,2G1FK1EJ5E92,17,467,1829,3,0,20,9,2014,2,1,4,0,1,F,1,1775,5,0,1,1,13,2,56,1,8,0,995,0,7,0,01201,1,2,0,4,2,1,2,5,3,1,0,2,0,0,2,5,6,2,1,1,14,1,6,5,2,4,1,A,2,0,0,0,0,0,0,0,0,0,0,998,998,0,1,1,1,1,22,-21,8,35907,998,15,22,0,1,1,1,0,1,4,0,998,0.0,50,50,15,27.4,3.8,27.7,62.16098087,3,8
28525,27,9,1-27-2023-009-03,3,1,5N1AT3AA1NC6,17,478,1913,7,0,35,404,2022,14,3,14,0,1,F,2,1608,5,0,1,1,7,2,24,1,8,0,995,0,7,0,01026,1,2,0,4,2,1,2,1,1,1,0,0,0,0,1,1,0,0,3,1,1,2,13,3,1,4,1,A,1,0,0,0,0,0,0,0,0,0,0,998,998,0,1,1,1,1,32,-32,0,67050,998,9,32,0,1,1,1,0,2,4,0,998,0.0,43,43,120,18.5,2.9,18.7,111.4708641,3,8
28526,15,15,1-15-2023-015-07,7,1,JM1BN1W36H11,17,473,2074,13,0,41,51,2017,4,1,3,0,1,L,1,1383,5,0,2,1,18,2,48,1,8,9,998,8,7,9,11510,1,2,0,4,2,1,2,1,1,1,0,2,0,0,1,1,0,0,9,1,1,2,12,1,1,4,1,B,6,0,0,0,0,0,0,0,0,0,0,998,998,0,1,9,1,1,10,-9,2,6251,998,-63,10,0,4,0,0,0,0,0,0,998,0.0,999,999,999,1.3,0.4,1.4,1634.220157,1,8
28528,33,5,1-33-2023-005-05,5,1,3N1AB7AP2FY2,17,478,1907,13,0,35,43,2015,4,1,3,0,1,F,2,1293,5,0,1,1,6,2,105,1,0,0,995,0,0,3,95973,1,9,0,1,2,2,2,1,1,1,3,2,1,3,1,1,0,0,2,0,1,3,52,4,1,1,2,D,28,0,0,0,0,0,0,0,0,0,0,330,320,0,0,0,1,1,25,-25,4,40428,998,-1,27,0,4,3,18,1,1,3,0,995,9.8,998,998,998,99.8,99.8,99.8,41.24774221,12,8
28528,33,5,1-33-2023-005-05,5,2,WBA5A5C59FD5,17,452,1715,13,0,34,35,2015,4,1,5,0,1,B,1,1730,5,0,1,2,7,5,105,1,0,0,995,0,0,0,95973,9,9,0,1,2,2,2,1,1,1,3,2,1,3,1,1,0,0,1,0,2,3,53,99,1,1,2,D,29,0,0,0,0,0,0,0,0,0,0,320,330,0,0,0,1,1,20,20,0,22581,998,-39,18,0,4,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,41.24774221,12,8
28531,26,7,1-26-2023-007-06,6,1,5NPD84LF1JH3,17,498,2735,13,0,55,35,2018,4,1,3,0,1,F,2,1275,5,0,1,1,12,2,40,1,9,0,995,0,9,0,99999,9,9,0,4,2,1,2,1,1,1,0,0,0,0,2,1,0,0,9,1,1,2,11,99,1,4,1,C,11,0,0,0,0,0,0,0,0,0,0,65,65,0,1,0,1,12,999,999,999,9999999,999,999,999,7,0,99,99,0,0,99,0,995,9.8,998,998,998,99.8,99.8,99.8,416.1346239,10,8
28531,26,7,1-26-2023-007-06,6,2,3GNEC16R1XG2,17,467,1851,7,0,20,431,1999,16,3,16,0,2,B,2,2282,5,9999,9,4,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,95,,,,,,,,,,416.1346239,10,8
28532,26,8,1-26-2023-008-02,2,1,2HGFC3A56LH7,17,474,1863,3,0,37,31,2020,2,1,3,0,1,R,2,1295,5,0,1,1,10,2,89,1,0,1,345,2,0,2,95818,1,9,1,2,4,1,1,2,1,9,1,3,0,0,1,8,0,0,9,1,1,2,13,2,1,4,1,A,1,0,0,0,0,0,0,0,0,0,0,80,290,0,0,0,2,1,38,-25,-29,88231,998,76,35,0,4,3,10,1,1,3,0,995,1.2,999,999,999,0.0,0.0,0.0,28.21898419,10,8
28532,26,8,1-26-2023-008-02,2,2,3D7KS28C25G7,17,476,1938,60,0,7,482,2005,34,5,31,0,1,T,3,2719,5,0,1,1,10,2,89,1,0,0,995,0,0,0,94533,9,1,1,2,4,2,1,2,1,9,3,3,0,0,1,8,0,0,1,0,1,4,61,99,1,1,6,M,98,1,2,2,5,7,1,1,3,2,11,997,997,0,0,0,3,6,999,999,999,9999999,999,999,999,8,0,99,99,0,0,99,1,997,9.8,998,998,998,99.8,99.8,99.8,28.21898419,10,8
28532,26,8,1-26-2023-008-02,2,3,2T1BR12E0YC3,17,448,2208,13,0,49,32,2000,4,1,1,0,1,F,9,1095,5,9999,9,0,998,5,89,1,0,0,995,0,0,0,94601,9,9,1,2,4,3,1,2,1,9,3,3,0,0,1,8,0,0,1,0,1,4,61,2,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,290,40,0,0,0,4,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,28.21898419,10,8
28534,26,10,1-26-2023-010-09,9,1,5XXGT4L36GG0,17,499,2739,13,0,63,34,2016,4,1,4,0,1,F,2,1630,5,9999,9,4,64,5,48,1,0,0,995,0,0,0,95835,9,9,2,4,5,2,2,2,1,1,3,2,0,0,3,2,1,2,1,0,1,3,50,99,1,1,2,D,20,0,0,0,0,0,0,0,0,0,0,345,345,0,0,0,1,12,999,999,999,9999999,999,999,999,7,0,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,1240.994449,10,8
