CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,TIRELOC,DAMAGE,CASEWGT,PSUSTRAT,VERSION
17741,59,25,1-59-2020-025-05,5,2,LR,0,64.8115421885776,6,5
17741,59,25,1-59-2020-025-05,5,2,RR,0,64.8115421885776,6,5
17741,59,25,1-59-2020-025-05,5,2,RF,7,64.8115421885776,6,5
17741,59,25,1-59-2020-025-05,5,2,RF,5,64.8115421885776,6,5
17847,32,80,1-32-2020-080-02,2,1,LF,0,25.0789115507103,7,5
17847,32,80,1-32-2020-080-02,2,1,RR,0,25.0789115507103,7,5
17847,32,80,1-32-2020-080-02,2,1,RF,0,25.0789115507103,7,5
17741,59,25,1-59-2020-025-05,5,1,LF,0,64.8115421885776,6,5
17741,59,25,1-59-2020-025-05,5,1,LR,0,64.8115421885776,6,5
17741,59,25,1-59-2020-025-05,5,1,RR,0,64.8115421885776,6,5
17741,59,25,1-59-2020-025-05,5,1,RF,0,64.8115421885776,6,5
17781,29,79,1-29-2020-079-03,3,1,LF,8,31.8077688352852,2,5
17781,29,79,1-29-2020-079-03,3,1,LR,9,31.8077688352852,2,5
17781,29,79,1-29-2020-079-03,3,1,RR,9,31.8077688352852,2,5
17781,29,79,1-29-2020-079-03,3,1,RF,8,31.8077688352852,2,5
17781,29,79,1-29-2020-079-03,3,2,LF,9,31.8077688352852,2,5
17781,29,79,1-29-2020-079-03,3,2,LR,9,31.8077688352852,2,5
17781,29,79,1-29-2020-079-03,3,2,RR,9,31.8077688352852,2,5
17781,29,79,1-29-2020-079-03,3,2,RF,9,31.8077688352852,2,5
17532,24,68,1-24-2020-068-07,7,1,LF,0,317.0457008981,1,5
17532,24,68,1-24-2020-068-07,7,1,RF,0,317.0457008981,1,5
17532,24,68,1-24-2020-068-07,7,1,RR,0,317.0457008981,1,5
17944,48,41,1-48-2020-041-07,7,1,LF,0,102.223788410169,12,5
17944,48,41,1-48-2020-041-07,7,1,RR,0,102.223788410169,12,5
17944,48,41,1-48-2020-041-07,7,1,RF,0,102.223788410169,12,5
17947,28,44,1-28-2020-044-07,7,1,LF,0,181.437550491717,3,5
17947,28,44,1-28-2020-044-07,7,1,LR,0,181.437550491717,3,5
17947,28,44,1-28-2020-044-07,7,1,RF,0,181.437550491717,3,5
17927,10,90,1-10-2020-090-09,9,2,LR,7,773.712375360081,4,5
17927,10,90,1-10-2020-090-09,9,2,RR,7,773.712375360081,4,5
17572,18,31,1-18-2020-031-06,6,1,LF,0,268.309064461482,6,5
17572,18,31,1-18-2020-031-06,6,1,LR,0,268.309064461482,6,5
17572,18,31,1-18-2020-031-06,6,1,RR,9,268.309064461482,6,5
17572,18,31,1-18-2020-031-06,6,1,RF,9,268.309064461482,6,5
17695,15,43,1-15-2020-043-03,3,1,LF,7,16.4662013578595,1,5
17695,15,43,1-15-2020-043-03,3,1,RF,0,16.4662013578595,1,5
17695,15,43,1-15-2020-043-03,3,1,LR,0,16.4662013578595,1,5
17695,15,43,1-15-2020-043-03,3,1,RR,0,16.4662013578595,1,5
18007,17,78,1-17-2020-078-09,9,1,RF,0,491.398917845559,4,5
18007,17,78,1-17-2020-078-09,9,1,RR,0,491.398917845559,4,5
17924,10,87,1-10-2020-087-08,8,1,LR,0,87.9661847100439,4,5
17924,10,87,1-10-2020-087-08,8,1,RR,0,87.9661847100439,4,5
17924,10,87,1-10-2020-087-08,8,1,RF,3,87.9661847100439,4,5
17924,10,87,1-10-2020-087-08,8,1,RF,2,87.9661847100439,4,5
18007,17,78,1-17-2020-078-09,9,2,LF,0,491.398917845559,4,5
18007,17,78,1-17-2020-078-09,9,2,RF,6,491.398917845559,4,5
18007,17,78,1-17-2020-078-09,9,2,RR,0,491.398917845559,4,5
18007,17,78,1-17-2020-078-09,9,2,LR,0,491.398917845559,4,5
18013,26,91,1-26-2020-091-04,4,2,LF,7,730.091191789343,10,5
18013,26,91,1-26-2020-091-04,4,2,LR,0,730.091191789343,10,5
18013,26,91,1-26-2020-091-04,4,2,RR,0,730.091191789343,10,5
18013,26,91,1-26-2020-091-04,4,2,RF,0,730.091191789343,10,5
17446,48,32,1-48-2020-032-06,6,1,LF,0,98.6541814613096,12,5
17446,48,32,1-48-2020-032-06,6,1,RF,0,98.6541814613096,12,5
18854,18,60,1-18-2020-060-07,7,1,LF,8,779.909260040625,6,5
18857,30,112,1-30-2020-112-03,3,2,LF,0,156.70133984368,10,5
18857,30,112,1-30-2020-112-03,3,2,RF,0,156.70133984368,10,5
18857,30,112,1-30-2020-112-03,3,2,LR,0,156.70133984368,10,5
18857,30,112,1-30-2020-112-03,3,2,RR,0,156.70133984368,10,5
18872,73,71,1-73-2020-071-09,9,1,LF,0,74.2255511264844,3,5
18872,73,71,1-73-2020-071-09,9,1,LR,0,74.2255511264844,3,5
18872,73,71,1-73-2020-071-09,9,1,RF,0,74.2255511264844,3,5
18872,73,71,1-73-2020-071-09,9,1,RR,0,74.2255511264844,3,5
18874,30,114,1-30-2020-114-05,5,1,RR,7,17.6741167577831,10,5
18874,30,114,1-30-2020-114-05,5,1,LF,9,17.6741167577831,10,5
18874,30,114,1-30-2020-114-05,5,1,RF,7,17.6741167577831,10,5
18874,30,114,1-30-2020-114-05,5,1,LR,9,17.6741167577831,10,5
18875,30,115,1-30-2020-115-04,4,1,RR,0,562.594889663365,10,5
18875,30,115,1-30-2020-115-04,4,1,RF,0,562.594889663365,10,5
18875,30,115,1-30-2020-115-04,4,1,LF,0,562.594889663365,10,5
18875,30,115,1-30-2020-115-04,4,1,LR,0,562.594889663365,10,5
18877,77,78,1-77-2020-078-05,5,2,RR,0,105.02908712643,9,5
18877,77,78,1-77-2020-078-05,5,2,LR,0,105.02908712643,9,5
18877,77,78,1-77-2020-078-05,5,2,RF,0,105.02908712643,9,5
18877,77,78,1-77-2020-078-05,5,2,LF,3,105.02908712643,9,5
18877,77,78,1-77-2020-078-05,5,2,LF,7,105.02908712643,9,5
18877,77,78,1-77-2020-078-05,5,2,LF,5,105.02908712643,9,5
18880,11,65,1-11-2020-065-01,1,1,LF,0,120.425098587223,8,5
18880,11,65,1-11-2020-065-01,1,1,LR,0,120.425098587223,8,5
18880,11,65,1-11-2020-065-01,1,1,RF,7,120.425098587223,8,5
18880,11,65,1-11-2020-065-01,1,1,RR,0,120.425098587223,8,5
18889,52,137,1-52-2020-137-07,7,1,LF,0,227.125809761105,12,5
18889,52,137,1-52-2020-137-07,7,1,RF,0,227.125809761105,12,5
18889,52,137,1-52-2020-137-07,7,1,RR,0,227.125809761105,12,5
18889,52,137,1-52-2020-137-07,7,1,LR,0,227.125809761105,12,5
18894,23,40,1-23-2020-040-04,4,1,RR,0,912.965705424676,5,5
18894,23,40,1-23-2020-040-04,4,1,LF,7,912.965705424676,5,5
18894,23,40,1-23-2020-040-04,4,1,RF,9,912.965705424676,5,5
18894,23,40,1-23-2020-040-04,4,1,LR,0,912.965705424676,5,5
18895,23,41,1-23-2020-041-03,3,1,RF,0,295.6269501383,5,5
18895,23,41,1-23-2020-041-03,3,1,LF,0,295.6269501383,5,5
18895,23,41,1-23-2020-041-03,3,1,LR,0,295.6269501383,5,5
18895,23,41,1-23-2020-041-03,3,1,RR,0,295.6269501383,5,5
18897,25,93,1-25-2020-093-07,7,1,RR,4,456.350288837502,2,5
18897,25,93,1-25-2020-093-07,7,1,RF,4,456.350288837502,2,5
18897,25,93,1-25-2020-093-07,7,1,LF,0,456.350288837502,2,5
18897,25,93,1-25-2020-093-07,7,1,LR,0,456.350288837502,2,5
18900,32,128,1-32-2020-128-03,3,1,LF,7,510.913362575499,7,5
18900,32,128,1-32-2020-128-03,3,1,LR,0,510.913362575499,7,5
18900,32,128,1-32-2020-128-03,3,1,RR,0,510.913362575499,7,5
18900,32,128,1-32-2020-128-03,3,1,RF,4,510.913362575499,7,5
18912,59,49,1-59-2020-049-07,7,1,LR,0,1422.32054173743,6,5
18912,59,49,1-59-2020-049-07,7,1,RR,0,1422.32054173743,6,5
18912,59,49,1-59-2020-049-07,7,1,LF,0,1422.32054173743,6,5
18912,59,49,1-59-2020-049-07,7,2,RF,0,1422.32054173743,6,5
18912,59,49,1-59-2020-049-07,7,2,RR,0,1422.32054173743,6,5
18912,59,49,1-59-2020-049-07,7,2,LR,0,1422.32054173743,6,5
18912,59,49,1-59-2020-049-07,7,2,LF,0,1422.32054173743,6,5
18912,59,49,1-59-2020-049-07,7,1,RF,0,1422.32054173743,6,5
18915,28,66,1-28-2020-066-10,10,1,RF,0,69.7305941082568,3,5
18915,28,66,1-28-2020-066-10,10,1,LF,0,69.7305941082568,3,5
18915,28,66,1-28-2020-066-10,10,1,RR,0,69.7305941082568,3,5
18915,28,66,1-28-2020-066-10,10,1,LR,7,69.7305941082568,3,5
18920,31,57,1-31-2020-057-04,4,1,LR,0,200.351103957606,6,5
18920,31,57,1-31-2020-057-04,4,1,LF,0,200.351103957606,6,5
18920,31,57,1-31-2020-057-04,4,1,RF,7,200.351103957606,6,5
18920,31,57,1-31-2020-057-04,4,1,RR,0,200.351103957606,6,5
18932,29,123,1-29-2020-123-04,4,2,LF,0,68.0302510425491,2,5
18932,29,123,1-29-2020-123-04,4,2,LR,0,68.0302510425491,2,5
18932,29,123,1-29-2020-123-04,4,2,RR,0,68.0302510425491,2,5
19023,22,95,1-22-2020-095-09,9,1,RR,0,391.688524063503,12,5
19023,22,95,1-22-2020-095-09,9,1,LR,7,391.688524063503,12,5
19026,15,88,1-15-2020-088-04,4,2,RF,0,82.1062860317696,1,5
19026,15,88,1-15-2020-088-04,4,2,LR,0,82.1062860317696,1,5
19026,15,88,1-15-2020-088-04,4,2,RR,0,82.1062860317696,1,5
19026,15,88,1-15-2020-088-04,4,2,LF,0,82.1062860317696,1,5
19035,73,76,1-73-2020-076-03,3,1,RF,0,53.8369739431948,3,5
19035,73,76,1-73-2020-076-03,3,1,LR,0,53.8369739431948,3,5
19035,73,76,1-73-2020-076-03,3,1,RR,0,53.8369739431948,3,5
19035,73,76,1-73-2020-076-03,3,2,RR,0,53.8369739431948,3,5
19035,73,76,1-73-2020-076-03,3,2,RF,0,53.8369739431948,3,5
19035,73,76,1-73-2020-076-03,3,1,LF,0,53.8369739431948,3,5
19035,73,76,1-73-2020-076-03,3,2,LF,0,53.8369739431948,3,5
19035,73,76,1-73-2020-076-03,3,2,LR,0,53.8369739431948,3,5
19055,14,69,1-14-2020-069-03,3,3,LF,0,1960.88679638804,8,5
19055,14,69,1-14-2020-069-03,3,3,RF,0,1960.88679638804,8,5
19055,14,69,1-14-2020-069-03,3,1,RR,0,1960.88679638804,8,5
19055,14,69,1-14-2020-069-03,3,1,RF,0,1960.88679638804,8,5
19055,14,69,1-14-2020-069-03,3,3,LR,0,1960.88679638804,8,5
19055,14,69,1-14-2020-069-03,3,3,RR,0,1960.88679638804,8,5
19055,14,69,1-14-2020-069-03,3,1,LF,0,1960.88679638804,8,5
19055,14,69,1-14-2020-069-03,3,1,LR,0,1960.88679638804,8,5
19058,17,102,1-17-2020-102-02,2,2,RF,0,57.7919638710928,4,5
19058,17,102,1-17-2020-102-02,2,2,RR,0,57.7919638710928,4,5
19058,17,102,1-17-2020-102-02,2,2,LR,0,57.7919638710928,4,5
19058,17,102,1-17-2020-102-02,2,1,LF,0,57.7919638710928,4,5
19058,17,102,1-17-2020-102-02,2,1,RF,0,57.7919638710928,4,5
19058,17,102,1-17-2020-102-02,2,1,RR,0,57.7919638710928,4,5
19058,17,102,1-17-2020-102-02,2,1,LR,0,57.7919638710928,4,5
19058,17,102,1-17-2020-102-02,2,2,LF,0,57.7919638710928,4,5
19063,48,53,1-48-2020-053-10,10,1,RR,0,12220.7168597261,12,5
19063,48,53,1-48-2020-053-10,10,1,LF,0,12220.7168597261,12,5
19063,48,53,1-48-2020-053-10,10,1,RF,0,12220.7168597261,12,5
19063,48,53,1-48-2020-053-10,10,1,LR,0,12220.7168597261,12,5
19066,24,135,1-24-2020-135-06,6,1,RR,0,344.607587993062,1,5
19066,24,135,1-24-2020-135-06,6,1,RF,0,344.607587993062,1,5
19066,24,135,1-24-2020-135-06,6,1,LF,7,344.607587993062,1,5
19066,24,135,1-24-2020-135-06,6,1,LR,0,344.607587993062,1,5
19078,11,70,1-11-2020-070-09,9,1,RF,0,4957.6378092879,8,5
19078,11,70,1-11-2020-070-09,9,1,RR,0,4957.6378092879,8,5
19078,11,70,1-11-2020-070-09,9,1,LR,0,4957.6378092879,8,5
19078,11,70,1-11-2020-070-09,9,1,LF,0,4957.6378092879,8,5
19081,16,108,1-16-2020-108-05,5,1,LF,0,80.5572265827033,5,5
19081,16,108,1-16-2020-108-05,5,1,LR,0,80.5572265827033,5,5
19081,16,108,1-16-2020-108-05,5,1,RF,0,80.5572265827033,5,5
19081,16,108,1-16-2020-108-05,5,1,RR,0,80.5572265827033,5,5
19083,73,78,1-73-2020-078-09,9,2,RF,0,290.588661745968,3,5
19083,73,78,1-73-2020-078-09,9,2,LF,0,290.588661745968,3,5
19083,73,78,1-73-2020-078-09,9,2,LR,0,290.588661745968,3,5
19083,73,78,1-73-2020-078-09,9,2,RR,0,290.588661745968,3,5
19098,18,67,1-18-2020-067-03,3,1,RF,0,298.706170112639,6,5
19098,18,67,1-18-2020-067-03,3,1,LF,0,298.706170112639,6,5
19098,18,67,1-18-2020-067-03,3,1,LR,0,298.706170112639,6,5
19098,18,67,1-18-2020-067-03,3,1,RR,0,298.706170112639,6,5
19101,19,136,1-19-2020-136-08,8,1,LF,7,52.5663000327448,9,5
19101,19,136,1-19-2020-136-08,8,1,LR,0,52.5663000327448,9,5
19101,19,136,1-19-2020-136-08,8,1,RR,7,52.5663000327448,9,5
19101,19,136,1-19-2020-136-08,8,1,RF,7,52.5663000327448,9,5
19103,19,138,1-19-2020-138-04,4,1,LF,0,142.652143906471,9,5
19103,19,138,1-19-2020-138-04,4,1,LR,0,142.652143906471,9,5
19103,19,138,1-19-2020-138-04,4,1,RR,0,142.652143906471,9,5
19103,19,138,1-19-2020-138-04,4,1,RF,0,142.652143906471,9,5
19104,19,139,1-19-2020-139-07,7,2,RF,4,277.724543260031,9,5
19104,19,139,1-19-2020-139-07,7,2,LF,0,277.724543260031,9,5
19104,19,139,1-19-2020-139-07,7,2,RF,7,277.724543260031,9,5
19104,19,139,1-19-2020-139-07,7,1,RF,4,277.724543260031,9,5
19104,19,139,1-19-2020-139-07,7,1,RR,0,277.724543260031,9,5
19104,19,139,1-19-2020-139-07,7,1,LR,0,277.724543260031,9,5
19104,19,139,1-19-2020-139-07,7,1,LF,0,277.724543260031,9,5
19104,19,139,1-19-2020-139-07,7,2,RR,0,277.724543260031,9,5
19104,19,139,1-19-2020-139-07,7,2,LR,0,277.724543260031,9,5
19106,29,133,1-29-2020-133-03,3,1,LF,8,37.5244433377617,2,5
19106,29,133,1-29-2020-133-03,3,1,LF,5,37.5244433377617,2,5
19106,29,133,1-29-2020-133-03,3,1,LF,4,37.5244433377617,2,5
19106,29,133,1-29-2020-133-03,3,1,RF,0,37.5244433377617,2,5
19106,29,133,1-29-2020-133-03,3,1,LR,0,37.5244433377617,2,5
19106,29,133,1-29-2020-133-03,3,1,RR,0,37.5244433377617,2,5
19109,12,74,1-12-2020-074-06,6,1,RF,0,483.87454234608,9,5
19109,12,74,1-12-2020-074-06,6,2,LF,0,483.87454234608,9,5
19109,12,74,1-12-2020-074-06,6,2,LR,0,483.87454234608,9,5
19109,12,74,1-12-2020-074-06,6,2,RR,0,483.87454234608,9,5
19109,12,74,1-12-2020-074-06,6,2,RF,0,483.87454234608,9,5
19109,12,74,1-12-2020-074-06,6,1,LF,0,483.87454234608,9,5
19109,12,74,1-12-2020-074-06,6,1,LR,0,483.87454234608,9,5
19109,12,74,1-12-2020-074-06,6,1,RR,0,483.87454234608,9,5
19135,11,71,1-11-2020-071-09,9,1,LF,0,5008.44905372691,8,5
19135,11,71,1-11-2020-071-09,9,1,RF,0,5008.44905372691,8,5
19135,11,71,1-11-2020-071-09,9,1,LR,0,5008.44905372691,8,5
19135,11,71,1-11-2020-071-09,9,1,RR,0,5008.44905372691,8,5
19132,54,31,1-54-2020-031-06,6,1,LF,7,402.387719401376,9,5
19132,54,31,1-54-2020-031-06,6,1,LF,8,402.387719401376,9,5
19132,54,31,1-54-2020-031-06,6,1,RF,0,402.387719401376,9,5
19132,54,31,1-54-2020-031-06,6,1,RR,0,402.387719401376,9,5
19132,54,31,1-54-2020-031-06,6,1,LR,8,402.387719401376,9,5
19172,66,65,1-66-2020-065-09,9,2,LF,0,1070.77714847139,6,5
19172,66,65,1-66-2020-065-09,9,2,LR,0,1070.77714847139,6,5
19172,66,65,1-66-2020-065-09,9,2,RR,7,1070.77714847139,6,5
19172,66,65,1-66-2020-065-09,9,2,RF,0,1070.77714847139,6,5
19155,25,103,1-25-2020-103-04,4,1,LF,0,658.587315835375,2,5
19155,25,103,1-25-2020-103-04,4,1,LR,0,658.587315835375,2,5
19155,25,103,1-25-2020-103-04,4,1,RF,0,658.587315835375,2,5
19155,25,103,1-25-2020-103-04,4,1,RR,0,658.587315835375,2,5
19198,29,136,1-29-2020-136-03,3,2,LF,0,28.5039342470937,2,5
19198,29,136,1-29-2020-136-03,3,2,LR,0,28.5039342470937,2,5
19198,29,136,1-29-2020-136-03,3,2,RR,0,28.5039342470937,2,5
19198,29,136,1-29-2020-136-03,3,2,RF,0,28.5039342470937,2,5
19178,19,142,1-19-2020-142-07,7,1,LF,0,340.497198238111,9,5
19178,19,142,1-19-2020-142-07,7,1,RR,0,340.497198238111,9,5
19178,19,142,1-19-2020-142-07,7,1,LR,0,340.497198238111,9,5
19258,66,68,1-66-2020-068-03,3,2,LR,0,101.661767199215,6,5
19258,66,68,1-66-2020-068-03,3,2,RR,0,101.661767199215,6,5
18943,76,67,1-76-2020-067-04,4,1,LF,0,17.2278458919705,3,5
18943,76,67,1-76-2020-067-04,4,1,RF,0,17.2278458919705,3,5
18943,76,67,1-76-2020-067-04,4,1,LR,0,17.2278458919705,3,5
18943,76,67,1-76-2020-067-04,4,1,RR,0,17.2278458919705,3,5
19238,48,58,1-48-2020-058-07,7,1,LR,0,586.307301986069,12,5
19238,48,58,1-48-2020-058-07,7,1,RR,0,586.307301986069,12,5
19235,24,146,1-24-2020-146-03,3,2,LF,0,240.645122740728,1,5
19235,24,146,1-24-2020-146-03,3,2,LR,0,240.645122740728,1,5
19235,24,146,1-24-2020-146-03,3,2,RR,0,240.645122740728,1,5
19235,24,146,1-24-2020-146-03,3,2,RF,0,240.645122740728,1,5
18909,14,65,1-14-2020-065-04,4,1,LF,9,2685.16929681836,8,5
18909,14,65,1-14-2020-065-04,4,1,LR,9,2685.16929681836,8,5
18909,14,65,1-14-2020-065-04,4,1,RF,7,2685.16929681836,8,5
18986,25,97,1-25-2020-097-09,9,1,LF,0,483.565948793965,2,5
18986,25,97,1-25-2020-097-09,9,1,RF,0,483.565948793965,2,5
18986,25,97,1-25-2020-097-09,9,1,LR,0,483.565948793965,2,5
18986,25,97,1-25-2020-097-09,9,1,RR,0,483.565948793965,2,5
19298,52,154,1-52-2020-154-09,9,1,LF,7,262.381630682043,12,5
19298,52,154,1-52-2020-154-09,9,1,RF,0,262.381630682043,12,5
19298,52,154,1-52-2020-154-09,9,1,LR,0,262.381630682043,12,5
19298,52,154,1-52-2020-154-09,9,2,LF,0,262.381630682043,12,5
19298,52,154,1-52-2020-154-09,9,2,RF,0,262.381630682043,12,5
17446,48,32,1-48-2020-032-06,6,1,LR,0,98.6541814613096,12,5
17446,48,32,1-48-2020-032-06,6,1,RR,0,98.6541814613096,12,5
17970,76,44,1-76-2020-044-04,4,1,LF,0,16.9395948574112,3,5
17970,76,44,1-76-2020-044-04,4,1,LR,7,16.9395948574112,3,5
17970,76,44,1-76-2020-044-04,4,1,LR,5,16.9395948574112,3,5
17970,76,44,1-76-2020-044-04,4,1,RR,7,16.9395948574112,3,5
17970,76,44,1-76-2020-044-04,4,1,RF,7,16.9395948574112,3,5
17987,18,40,1-18-2020-040-09,9,2,LF,0,985.382076513781,6,5
17987,18,40,1-18-2020-040-09,9,2,RR,0,985.382076513781,6,5
17987,18,40,1-18-2020-040-09,9,2,RF,5,985.382076513781,6,5
17638,24,73,1-24-2020-073-09,9,1,LF,0,639.998158969657,1,5
17638,24,73,1-24-2020-073-09,9,1,LR,0,639.998158969657,1,5
17638,24,73,1-24-2020-073-09,9,1,RF,9,639.998158969657,1,5
17904,54,16,1-54-2020-016-10,10,2,LF,0,228.75018603834,9,5
17904,54,16,1-54-2020-016-10,10,2,RF,0,228.75018603834,9,5
17904,54,16,1-54-2020-016-10,10,2,RR,0,228.75018603834,9,5
17967,31,39,1-31-2020-039-07,7,1,LF,0,1288.71619092716,6,5
17967,31,39,1-31-2020-039-07,7,1,RF,0,1288.71619092716,6,5
17967,31,39,1-31-2020-039-07,7,1,LR,0,1288.71619092716,6,5
17612,30,55,1-30-2020-055-03,3,2,LF,0,75.2757865882302,10,5
17612,30,55,1-30-2020-055-03,3,2,RF,7,75.2757865882302,10,5
17612,30,55,1-30-2020-055-03,3,2,RR,7,75.2757865882302,10,5
17927,10,90,1-10-2020-090-09,9,1,LF,0,773.712375360081,4,5
17927,10,90,1-10-2020-090-09,9,1,LR,0,773.712375360081,4,5
17927,10,90,1-10-2020-090-09,9,1,RR,0,773.712375360081,4,5
17927,10,90,1-10-2020-090-09,9,1,RF,0,773.712375360081,4,5
17675,76,38,1-76-2020-038-02,2,2,LF,5,15.5195165531956,3,5
17675,76,38,1-76-2020-038-02,2,2,RF,0,15.5195165531956,3,5
17675,76,38,1-76-2020-038-02,2,2,RR,0,15.5195165531956,3,5
18093,26,92,1-26-2020-092-02,2,1,LR,0,47.8725130541507,10,5
18093,26,92,1-26-2020-092-02,2,1,RR,0,47.8725130541507,10,5
18093,26,92,1-26-2020-092-02,2,1,RF,7,47.8725130541507,10,5
18053,66,44,1-66-2020-044-03,3,1,LF,0,220.365913470322,6,5
18053,66,44,1-66-2020-044-03,3,1,RF,0,220.365913470322,6,5
18053,66,44,1-66-2020-044-03,3,1,LR,5,220.365913470322,6,5
18053,66,44,1-66-2020-044-03,3,1,RR,0,220.365913470322,6,5
18053,66,44,1-66-2020-044-03,3,2,LF,0,220.365913470322,6,5
18053,66,44,1-66-2020-044-03,3,2,RF,0,220.365913470322,6,5
18053,66,44,1-66-2020-044-03,3,2,RR,0,220.365913470322,6,5
18053,66,44,1-66-2020-044-03,3,2,LR,0,220.365913470322,6,5
17904,54,16,1-54-2020-016-10,10,1,LF,0,228.75018603834,9,5
17904,54,16,1-54-2020-016-10,10,1,RF,7,228.75018603834,9,5
17904,54,16,1-54-2020-016-10,10,1,RF,3,228.75018603834,9,5
17904,54,16,1-54-2020-016-10,10,1,LR,0,228.75018603834,9,5
17904,54,16,1-54-2020-016-10,10,1,RR,0,228.75018603834,9,5
17930,54,17,1-54-2020-017-03,3,1,LF,0,297.668006610472,9,5
17930,54,17,1-54-2020-017-03,3,1,LR,0,297.668006610472,9,5
17930,54,17,1-54-2020-017-03,3,1,RR,0,297.668006610472,9,5
18033,11,43,1-11-2020-043-05,5,1,LF,0,371.400872234531,8,5
18033,11,43,1-11-2020-043-05,5,1,RR,0,371.400872234531,8,5
18033,11,43,1-11-2020-043-05,5,1,RF,8,371.400872234531,8,5
18090,22,61,1-22-2020-061-04,4,1,LF,0,186.717137743871,12,5
18090,22,61,1-22-2020-061-04,4,1,LR,0,186.717137743871,12,5
18090,22,61,1-22-2020-061-04,4,1,RR,0,186.717137743871,12,5
18090,22,61,1-22-2020-061-04,4,1,RF,0,186.717137743871,12,5
17612,30,55,1-30-2020-055-03,3,1,LF,0,75.2757865882302,10,5
17612,30,55,1-30-2020-055-03,3,1,RF,0,75.2757865882302,10,5
17612,30,55,1-30-2020-055-03,3,1,LR,0,75.2757865882302,10,5
17612,30,55,1-30-2020-055-03,3,1,RR,0,75.2757865882302,10,5
18070,33,57,1-33-2020-057-06,6,2,LF,0,108.326271815318,12,5
18070,33,57,1-33-2020-057-06,6,2,LR,0,108.326271815318,12,5
18070,33,57,1-33-2020-057-06,6,2,RR,0,108.326271815318,12,5
18070,33,57,1-33-2020-057-06,6,2,RF,0,108.326271815318,12,5
17864,21,70,1-21-2020-070-02,2,3,LF,9,11.3876605299267,11,5
17864,21,70,1-21-2020-070-02,2,3,RF,9,11.3876605299267,11,5
17864,21,70,1-21-2020-070-02,2,3,RR,9,11.3876605299267,11,5
17509,23,23,1-23-2020-023-06,6,2,LF,0,192.894498567155,5,5
19344,13,97,1-13-2020-097-05,5,3,RF,0,191.903346675093,7,5
19198,29,136,1-29-2020-136-03,3,1,LF,0,28.5039342470937,2,5
19198,29,136,1-29-2020-136-03,3,1,LR,0,28.5039342470937,2,5
19198,29,136,1-29-2020-136-03,3,1,RR,0,28.5039342470937,2,5
19198,29,136,1-29-2020-136-03,3,1,RF,0,28.5039342470937,2,5
19464,15,102,1-15-2020-102-03,3,2,LF,0,40.4736039261814,1,5
19464,15,102,1-15-2020-102-03,3,2,RR,0,40.4736039261814,1,5
19464,15,102,1-15-2020-102-03,3,2,RF,0,40.4736039261814,1,5
19470,29,151,1-29-2020-151-04,4,1,LF,0,162.236595600474,2,5
19470,29,151,1-29-2020-151-04,4,1,LR,0,162.236595600474,2,5
19470,29,151,1-29-2020-151-04,4,1,RR,5,162.236595600474,2,5
19470,29,151,1-29-2020-151-04,4,1,RF,5,162.236595600474,2,5
19470,29,151,1-29-2020-151-04,4,2,LF,0,162.236595600474,2,5
19470,29,151,1-29-2020-151-04,4,2,LR,0,162.236595600474,2,5
19470,29,151,1-29-2020-151-04,4,2,RR,0,162.236595600474,2,5
19470,29,151,1-29-2020-151-04,4,2,RF,0,162.236595600474,2,5
19407,14,74,1-14-2020-074-03,3,1,LF,0,1034.68667580939,8,5
19407,14,74,1-14-2020-074-03,3,1,RF,7,1034.68667580939,8,5
19407,14,74,1-14-2020-074-03,3,1,RR,0,1034.68667580939,8,5
19407,14,74,1-14-2020-074-03,3,2,LF,0,1034.68667580939,8,5
19407,14,74,1-14-2020-074-03,3,2,RR,0,1034.68667580939,8,5
19407,14,74,1-14-2020-074-03,3,2,RF,0,1034.68667580939,8,5
19361,30,132,1-30-2020-132-04,4,2,LF,0,541.754699217364,10,5
19361,30,132,1-30-2020-132-04,4,2,LR,0,541.754699217364,10,5
19361,30,132,1-30-2020-132-04,4,2,RF,0,541.754699217364,10,5
19447,33,69,1-33-2020-069-08,8,1,LF,0,178.599266512081,12,5
19447,33,69,1-33-2020-069-08,8,1,LR,0,178.599266512081,12,5
19447,33,69,1-33-2020-069-08,8,1,RR,0,178.599266512081,12,5
19447,33,69,1-33-2020-069-08,8,1,RF,7,178.599266512081,12,5
19530,12,85,1-12-2020-085-10,10,2,LF,0,7558.76779257648,9,5
19530,12,85,1-12-2020-085-10,10,2,LR,0,7558.76779257648,9,5
19530,12,85,1-12-2020-085-10,10,2,RR,0,7558.76779257648,9,5
19530,12,85,1-12-2020-085-10,10,2,RF,7,7558.76779257648,9,5
19530,12,85,1-12-2020-085-10,10,2,RF,5,7558.76779257648,9,5
19530,12,85,1-12-2020-085-10,10,2,RF,4,7558.76779257648,9,5
19490,54,36,1-54-2020-036-09,9,1,LF,0,854.364796536336,9,5
19490,54,36,1-54-2020-036-09,9,1,RF,0,854.364796536336,9,5
19490,54,36,1-54-2020-036-09,9,1,RR,7,854.364796536336,9,5
19490,54,36,1-54-2020-036-09,9,1,LR,0,854.364796536336,9,5
19487,10,159,1-10-2020-159-02,2,3,LF,0,22.4086761209608,4,5
19487,10,159,1-10-2020-159-02,2,3,LR,0,22.4086761209608,4,5
19487,10,159,1-10-2020-159-02,2,3,RR,0,22.4086761209608,4,5
