CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,LFOH,LFBC,WBLEFT,LRBC,LROH,RFOH,RFBC,WBRIGHT,RRBC,RROH,FRNTBUMP,REARBUMP,FRNTTRACK,REARTRACK,FRNTHOOD,FRNTWIND,FRNTPILL,BACKTRUNK,BACKLIGHT,BACKBPILL,SIDEDOOR,SIDEGLAZ,SIDEROOF,VERTROOF,VERTGLAZ,VERTDOOR,BACKPICKUP,CASEWGT,PSUSTRAT,VERSION
8552,16,82,1-16-2017-082-04,4,2,,,,,,,,277,,,,,,,,,,,,,,,,,,,887,1769.80443338983,5,2
8527,20,144,1-20-2017-144-03,3,1,,,,,,,,289,,,,,,,,,,,,,13,22,118,11,46,80,887,154.601001331381,11,2
8578,33,119,1-33-2017-119-02,2,1,,,,,,,,,,,40,999,,,147,,,89,,,15,15,132,,,,887,66.335309476095,12,2
8586,15,101,1-15-2017-101-02,2,2,,,,,,,,,,,,,,,135,,,,,,,,,,,,887,63.6241480429177,1,2
8616,26,74,1-26-2017-074-10,10,2,,,,,,,,,,,37,,,,,,,,,,,,,,,,887,4594.49549379803,10,2
8621,29,31,1-29-2017-031-06,6,1,,,,,,,,,,,21,,,,119,,,,,,,,,,,,887,532.359992427368,2,2
6810,33,33,1-33-2017-033-09,9,2,,,,,,,,,,,,35,,,,,,887,887,887,,,,,,,,148.131680422055,12,2
6815,27,4,1-27-2017-004-06,6,1,,,,,,,,,,,38,,,,118,,,887,887,887,,,,,,,,189.541558675509,3,2
6816,12,18,1-12-2017-018-05,5,1,,,,,,,,,,,37,,,,105,,,,,,,,,,,,887,628.832940754307,9,2
6818,24,34,1-24-2017-034-07,7,1,,,,,,,,,,,54,60,,,118,,,,,,,,,,,,887,1520.597614017,1,2
8704,28,64,1-28-2017-064-09,9,1,,,265,,,,,258,,,38,,,,126,,,,,,,,,,,,887,3000.90381316687,3,2
8673,24,131,1-24-2017-131-08,8,2,,,,,,,,,,,45,45,,,137,,,,,,,,,,,,887,246.344109595052,1,2
8686,23,123,1-23-2017-123-03,3,2,,,,,,,,,,,48,,,,126,,,,,,,,,,,,887,177.428325574795,5,2
8729,29,34,1-29-2017-034-04,4,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,1723.79548918093,2,2
8734,29,33,1-29-2017-033-09,9,2,,,,,,,,,,,16,30,,,127,,,,73,74,,,,,,,887,3138.23958322288,2,2
8734,29,33,1-29-2017-033-09,9,3,,,,,,,,,,,34,37,,,118,,,,,186,,,,,,,887,3138.23958322288,2,2
8782,24,135,1-24-2017-135-10,10,1,,,,,,,,,,,52,50,,,129,,,,,,,,,,,,887,5319.38022132995,1,2
8783,23,124,1-23-2017-124-06,6,1,,,,,,,,,,,41,,,,80,,,,,,,,,,,,887,1313.1674629799,5,2
8784,23,125,1-23-2017-125-03,3,1,,,,,,,,,,,32,43,,,131,,,12,100,,,,,,,,887,677.063395466539,5,2
8788,10,65,1-10-2017-065-03,3,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,9,12,887,887,887,887,887,69.6286415307332,4,2
8800,28,66,1-28-2017-066-07,7,1,93,68,278,90,102,101,76,270,90,102,40,,,,124,71,57,50,66,105,,,,,,,887,791.668073602525,3,2
8814,22,118,1-22-2017-118-05,5,1,,86,262,95,,,86,262,95,,,,156,153,115,,,,,168,,,89,,38,82,887,106.503082895467,12,2
8817,13,123,1-13-2017-123-04,4,1,,,,,,,,,,,999,999,,,137,,,887,887,887,,,,,,,,5139.79718527359,7,2
8400,24,120,1-24-2017-120-03,3,1,,,,,,,,,,,58,60,,,115,,,,,,,,,,,,887,343.825499815931,1,2
8449,15,96,1-15-2017-096-02,2,3,,,,,,,,270,,,,,,,,,,,,,14,21,114,,,,887,33.5752938530052,1,2
8825,20,154,1-20-2017-154-05,5,1,,,292,,,,,,,,30,,,,,,,,,,,,,,,,887,37.3161505322178,11,2
8832,26,78,1-26-2017-078-07,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,887,2057.70649426694,10,2
8858,27,32,1-27-2017-032-06,6,1,,,,,,,,,,,42,,156,156,118,,,,,,,,103,,41,83,887,353.958717135703,3,2
8859,17,93,1-17-2017-093-09,9,2,,,,,,,,,,,,,,,131,,,,,,,,,,,,887,1405.40950226752,4,2
8840,24,137,1-24-2017-137-04,4,2,,,,,,,,266,,,32,42,,,118,,,,,,15,23,,,,,887,635.469590195683,1,2
8898,30,105,1-30-2017-105-02,2,1,,,,,,,,288,,,39,,,,128,,,,,,14,25,118,,,,887,36.9847426137107,10,2
8563,31,44,1-31-2017-044-07,7,1,,,,,,,,,,,20,,,,129,,,,,,,,,,,,887,4475.48751957649,6,2
8565,19,126,1-19-2017-126-06,6,2,,,,,,,,284,,,36,36,165,164,129,,,,,,,,,,,,887,1056.58876099266,9,2
8882,21,75,1-21-2017-075-04,4,3,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,131,887,887,887,887,937.75875424882,11,2
8884,22,121,1-22-2017-121-10,10,1,,100,272,110,,,100,272,110,,23,,156,154,120,,,60,,,,,115,,39,74,887,2496.7765989064,12,2
8975,21,77,1-21-2017-077-03,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,887,332.65973799181,11,2
8976,21,78,1-21-2017-078-07,7,1,,,,,,,,,,,10,,,,129,,,,,,,,,,,,887,1189.6611001086,11,2
8948,17,94,1-17-2017-094-02,2,1,,,,,,,,,,,,,,,109,,,,,,14,16,,12,34,,887,187.311859382444,4,2
8958,33,131,1-33-2017-131-03,3,3,,,,,,,,,,,,,,,,,,,,,,,,4,39,89,887,64.5338320736666,12,2
8961,22,122,1-22-2017-122-06,6,2,,,278,,,,,284,,,33,,,,129,,,887,887,887,,,,,,,,539.98389923128,12,2
9047,20,168,1-20-2017-168-03,3,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,111,887,887,887,887,887,887,887,887,887,887,887,887,199.639627493091,11,2
8635,18,66,1-18-2017-066-03,3,2,,,,,,,,,,,39,43,,,109,,,50,,,,,,,,,887,516.950732125313,6,2
8640,33,121,1-33-2017-121-06,6,1,,,,,,,,272,,,,,,,,,,,,,11,17,116,,,,887,635.353952787515,12,2
9045,12,75,1-12-2017-075-04,4,1,,,,,,,,355,,,43,,,,137,,,887,887,887,12,17,143,,,,,1851.8136707725,9,2
9087,33,137,1-33-2017-137-03,3,2,,,,,,,,,,,999,,,,999,,,,,,,,,,,,887,108.363926681046,12,2
6575,24,24,1-24-2017-024-03,3,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,106,887,887,887,887,887,887,887,887,887,887,887,887,735.383720617199,1,2
8776,10,61,1-10-2017-061-04,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,887,36.0966561041243,4,2
8185,23,99,1-23-2017-099-06,6,1,,,,,,,,,,,35,,,,123,,,,,,,,,,,,887,271.675002109568,5,2
8810,17,92,1-17-2017-092-08,8,2,,,,,,,,,,,52,52,,,133,,,,,,8,16,138,,,,887,265.668325446656,4,2
7920,32,101,1-32-2017-101-09,9,2,,,,,,,,,,,50,45,,,132,,,,,,,,,,,,887,4628.57733316537,7,2
7924,23,88,1-23-2017-088-03,3,2,,,286,,,,,,,,44,,,,123,,,,,,10,20,,,,,887,144.219657872441,5,2
7146,28,27,1-28-2017-027-06,6,2,,,,,,,,,,,45,46,,,122,,,59,72,86,,,,,,,887,169.129560081943,3,2
8534,19,124,1-19-2017-124-07,7,1,,,,,,,,,,,25,,,,135,,,,,,,,,,,,887,665.975513192262,9,2
8535,11,57,1-11-2017-057-02,2,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,105,887,887,887,887,887,887,887,887,887,887,887,887,606.206522626104,8,2
8290,13,103,1-13-2017-103-03,3,2,,,,,,,,,,,,37,,,,,,50,56,,,,,,,,887,641.778385073643,7,2
6666,11,13,1-11-2017-013-05,5,1,,97,,,,,,,,,30,,,,101,,,,,,,,,,,,887,533.608977976811,8,2
6671,12,13,1-12-2017-013-06,6,1,,,,,,,66,260,92,,38,32,147,145,72,,,,,,9,10,132,6,44,82,887,1527.56309545422,9,2
9055,26,87,1-26-2017-087-04,4,2,,,,,,,,,,,41,41,,,,,,52,,,,,,,,,887,902.935423598009,10,2
9059,24,144,1-24-2017-144-09,9,1,,,,,,,,,,,48,52,,,,,,,,,14,14,,,,,887,2200.6157146792,1,2
9002,32,160,1-32-2017-160-03,3,2,,,,,,,,,,,42,46,141,141,80,,,104,,,,,,,,,887,2108.38863826497,7,2
8609,10,58,1-10-2017-058-09,9,1,,,,,,,,,,,,,,,133,,,,,,,,,,,,887,104.645099138807,4,2
6861,32,37,1-32-2017-037-06,6,1,,,,,,,,269,,,42,50,151,153,101,,,,,,,,,,,,887,3184.70696791482,7,2
6734,12,15,1-12-2017-015-09,9,1,,,,,,,,,,,42,,,,122,,,,,,,,,,,,887,3747.88353603989,9,2
7045,23,44,1-23-2017-044-10,10,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,2318.01550247619,5,2
8273,18,57,1-18-2017-057-09,9,2,,,,,,,,,,,55,,,,132,,,887,887,887,,,,,,,,5717.44522861119,6,2
7269,30,56,1-30-2017-056-03,3,2,,,,,,,,,,,,28,,,,,,51,,,,,,,,,887,1062.0508783815,10,2
8470,12,64,1-12-2017-064-07,7,1,,,,,,,,,,,42,,,,113,,,,,,,,,,,,887,3078.45527080477,9,2
6895,23,37,1-23-2017-037-02,2,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,66.3431143320455,5,2
8667,24,132,1-24-2017-132-04,4,2,,,,,,,,284,,,30,40,,,,,,,,,10,15,111,,,,887,1278.16243613783,1,2
8932,26,82,1-26-2017-082-09,9,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,121,887,887,55,887,887,887,887,887,887,887,887,887,2929.00632154116,10,2
7096,11,25,1-11-2017-025-05,5,1,,101,273,110,,,101,273,110,,,,156,155,122,,,59,,,,,110,,35,78,887,213.646991262409,8,2
8890,32,152,1-32-2017-152-01,1,1,,,266,,,,,272,,,39,39,,,89,,,,,,9,14,,,,,887,174.50197157516,7,2
7568,28,38,1-28-2017-038-07,7,1,,,,,,,,,,,29,,,,106,,,,,,,,,,,,887,923.86985852251,3,2
7570,11,37,1-11-2017-037-02,2,1,,97,277,112,,,97,277,112,,,,159,158,125,,,55,,,,,110,,34,80,887,148.716301092716,8,2
6965,20,44,1-20-2017-044-05,5,1,,,,,,,,,,,,,,,132,,,,,,,,,,,,887,73.0534052478574,11,2
8531,30,92,1-30-2017-092-09,9,1,,,,,,,,,,,32,,,,120,,,,,,,,,,,,887,3888.49991142154,10,2
8597,23,118,1-23-2017-118-03,3,2,,,,,,,,,,,38,,,,128,,,,,,,,,,,,887,159.253575515806,5,2
8599,23,120,1-23-2017-120-07,7,1,,,,,,,,,,,42,,,,116,,,,,,,,,,,,887,604.845435811853,5,2
7307,17,39,1-17-2017-039-09,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,887,746.523651762387,4,2
7312,26,37,1-26-2017-037-08,8,1,,,322,,,,,,,,,,,,,,,887,887,887,12,19,,,,,,1502.31800595479,10,2
7313,19,71,1-19-2017-071-02,2,1,,,,,,,,268,,,38,42,154,154,105,,,,,,10,19,,10,40,,887,102.254368521873,9,2
8987,14,72,1-14-2017-072-01,1,1,,,,,,,,260,,,,,,,,,,,,,14,27,126,,40,63,887,373.575302646237,8,2
6103,16,2,1-16-2017-002-03,3,2,,,280,,,,,88,,,,,160,162,,,,,,,,,,,,,887,299.333672633261,5,2
6122,13,3,1-13-2017-003-09,9,2,,,,,,,,,,,37,41,,,,,,,,,13,13,137,,,,887,4149.72387133394,7,2
6155,30,2,1-30-2017-002-05,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,887,37.8522806752521,10,2
6182,17,4,1-17-2017-004-09,9,2,,,,,,,,,,,40,49,,,116,,,,,,,,,,,,887,384.013662303031,4,2
6170,32,4,1-32-2017-004-03,3,1,,,,,,,,,,,38,38,,,99,,,,,,,,,,,,887,920.857885382022,7,2
6174,16,4,1-16-2017-004-02,2,1,,,,,,,,,,,,,,,125,,,,,,,,,,,,887,40.0150623120713,5,2
6176,14,2,1-14-2017-002-06,6,2,,31,303,,,,,,,,36,,,,137,,,,,,,,,,,,887,584.8457903551,8,2
6113,29,1,1-29-2017-001-03,3,1,,,,,,,,,,,40,,,,100,,,,,,,,,,,,887,264.060880443883,2,2
6195,24,2,1-24-2017-002-02,2,1,,78,280,,,,78,290,,,43,,,,112,,,,,,,,,,,,887,71.0568449065563,1,2
6247,17,10,1-17-2017-010-07,7,1,,,,,,,,,,,,32,,,124,,,,,,,,,,,,887,530.295579083377,4,2
6249,28,4,1-28-2017-004-04,4,1,,,287,,,,,282,,,40,36,,,139,,,,,,,,,,,,887,399.520240341932,3,2
6232,32,6,1-32-2017-006-04,4,1,,,,,,,,,,,40,,,,120,,,,,,,,,,,,887,2047.48443634482,7,2
6234,32,8,1-32-2017-008-06,6,2,,,,,,,,262,,,43,52,,,112,,,,,,8,12,,,,,887,1146.93937210064,7,2
6240,31,3,1-31-2017-003-09,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,887,686.221391487831,6,2
6261,33,5,1-33-2017-005-09,9,1,,,295,,,,,,,,,,160,160,,,,,,,,,,,,,887,275.58801350289,12,2
6273,20,7,1-20-2017-007-03,3,3,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,222.029212725436,11,2
6281,30,11,1-30-2017-011-02,2,1,,,,,,,,,,,,,,,125,,,,,,,,,,,,887,17.1476472290285,10,2
6349,16,11,1-16-2017-011-02,2,1,,,274,,,,,277,,,,,161,157,100,75,,,,,,,,,,,887,23.5476598737852,5,2
6350,16,12,1-16-2017-012-07,7,2,,,,,,,,265,,,,,,,,,,,,,10,15,108,,,,887,1097.7992303142,5,2
6351,29,4,1-29-2017-004-07,7,2,,,,,,,,,,,46,,,,134,,,887,887,887,,,,,,,,1696.4023108647,2,2
6327,20,9,1-20-2017-009-03,3,2,,,280,,,,,276,,,,,,,,,,,,,15,23,107,,,,887,319.158615035931,11,2
6331,30,13,1-30-2017-013-06,6,2,,,,,,,,,,,,,,,105,,,,,,,,,,,,887,1455.71663814421,10,2
6354,21,6,1-21-2017-006-04,4,1,,,,,,,,,,,44,,,,131,,,,,,,,,,,,887,1145.92166113939,11,2
6370,13,11,1-13-2017-011-08,8,1,,,,,,,,,,,,53,,,102,,,,,,,,,,,,887,1502.31800595479,7,2
6400,11,2,1-11-2017-002-07,7,2,,,,,,,,,,,21,,,,116,,,,,,,,,,,,887,4629.69511355905,8,2
6405,18,8,1-18-2017-008-07,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,887,1457.92941404829,6,2
6408,13,12,1-13-2017-012-03,3,2,,,,,,,,,,,47,44,,,,,,,,,12,14,,,,,887,1539.2195530557,7,2
6442,21,8,1-21-2017-008-03,3,2,,,,,,,,,,,42,,,,120,,,,,,,,,,,,887,708.688785823217,11,2
6428,10,9,1-10-2017-009-09,9,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,125,887,887,887,887,887,887,887,887,887,887,887,887,290.765620037396,4,2
6431,32,16,1-32-2017-016-07,7,1,,,,,,,,,,,40,40,,,95,,,,,,,,,,,,887,4484.46946452231,7,2
6452,33,15,1-33-2017-015-03,3,1,,,,,,,,,,,40,,,,97,,,,,,,,,,,,887,138.480705828584,12,2
6457,26,9,1-26-2017-009-09,9,1,,,,,,,,,,,,,,,,,,,,,9,22,132,,,,887,1739.3713528073,10,2
6457,26,9,1-26-2017-009-09,9,2,,,,,,,,,,,55,,,,140,,,887,887,887,,,,,,,,1739.3713528073,10,2
6488,25,4,1-25-2017-004-03,3,2,,,,,,,,,,,40,44,,,108,,,13,15,,,,,,,,887,239.202737091011,2,2
6491,11,6,1-11-2017-006-03,3,2,887,887,257,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,109,887,887,887,887,3733.08442662582,8,2
6495,21,9,1-21-2017-009-03,3,1,,,,,,,,,,,46,,,,111,,,,,,,,,,,,887,1387.46155259324,11,2
6498,19,26,1-19-2017-026-05,5,1,,,278,,,,,,,,36,44,149,149,132,,,,,,8,18,,,,,887,253.139564629783,9,2
6500,22,20,1-22-2017-020-09,9,1,,92,299,118,,,92,299,118,,,,160,164,133,,,,,237,7,20,134,,50,81,887,795.828383252832,12,2
6487,16,19,1-16-2017-019-07,7,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,2086.5953295507,5,2
6504,18,10,1-18-2017-010-09,9,1,,,,,,,,,,,,,,,,,,887,887,887,,,,9,40,,,2893.1160076217,6,2
6532,32,20,1-32-2017-020-07,7,2,,,,,,,,,,,41,45,,,130,,,,15,18,,,,,,,887,5536.09702917442,7,2
6537,12,11,1-12-2017-011-01,1,1,,62,308,55,,,,,,,50,,,,,,,,,,10,15,145,5,40,92,887,473.930148358357,9,2
6542,21,10,1-21-2017-010-10,10,1,,,236,,,,,260,,,36,,,,112,,,,,,10,22,106,,,,887,6259.16606446051,11,2
6545,22,23,1-22-2017-023-07,7,1,,55,295,70,,,55,295,70,,50,52,,,151,,,,,,,,144,,40,79,887,479.8481974556,12,2
6513,13,18,1-13-2017-018-03,3,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,104,887,887,887,887,887,887,887,887,887,887,887,887,783.989468106173,7,2
6580,12,12,1-12-2017-012-08,8,1,107,80,227,96,323,,,,,,41,30,,150,120,,,,,,10,14,137,5,39,78,887,1347.70857556865,9,2
6588,17,17,1-17-2017-017-03,3,2,,,,,,,,,,,46,44,,,,,,69,,,,,,,,,887,385.218602647092,4,2
6603,33,22,1-33-2017-022-09,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,887,475.447101831128,12,2
6609,19,32,1-19-2017-032-03,3,1,,,,,,,,,,,,,,,106,,,,,,,,,,,,887,513.152051795953,9,2
6640,20,24,1-20-2017-024-01,1,1,,,243,,,,,,,,,,,,121,,,,,,,,,,,,887,69.2885585024414,11,2
6644,33,24,1-33-2017-024-09,9,1,,,,,,,,,,,46,,,,131,,,,,,,,,,,,887,493.854251135102,12,2
6624,24,26,1-24-2017-026-03,3,1,,,,,,,,264,,,38,40,,,104,,,,,,12,15,,,,,887,239.026381557562,1,2
6627,10,17,1-10-2017-017-03,3,2,,,277,,,,,,,,,,,,,,,,,,,,,,,,887,176.573624280592,4,2
6662,24,28,1-24-2017-028-06,6,1,,,302,,,,,290,,,,,,,134,,,,,,13,29,,9,32,86,887,589.800686359146,1,2
6665,23,26,1-23-2017-026-09,9,1,,,,,,,,,,,,,,,,,,887,887,887,,,,,999,,,1013.57112302861,5,2
6690,33,26,1-33-2017-026-03,3,2,,,,,,,,,,,,,,,114,,,,,,,,,,,,887,253.835054516074,12,2
6675,19,36,1-19-2017-036-08,8,1,,,248,,,,,,,,30,29,146,145,,,,,,,,,,,,,887,443.238614810345,9,2
6687,20,26,1-20-2017-026-02,2,3,,,,,,,,288,,,,,,,,,,,,,,24,128,,,,887,58.1404088215473,11,2
6689,33,25,1-33-2017-025-01,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,887,72.2138621238404,12,2
6715,17,20,1-17-2017-020-09,9,1,,,,,,,,,,,41,40,,,110,,,,,,,,,,,,887,2912.32257635234,4,2
6716,16,29,1-16-2017-029-04,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,887,2622.78984691832,5,2
6728,20,28,1-20-2017-028-03,3,2,,,,,,,,60,,,16,,,,131,,,,,,,,,9,,,887,107.95194807247,11,2
6759,30,35,1-30-2017-035-02,2,1,,,,,,,,,,,33,,,,116,,,,,,,,,,,,887,69.4909761305047,10,2
6745,10,20,1-10-2017-020-03,3,2,,,275,,,,,,,,24,,,,123,,,,,,14,18,,,,,887,405.610228972484,4,2
6785,33,32,1-33-2017-032-03,3,2,,,261,,,,,,,,,,,,122,,,,,,10,15,134,,,,887,62.9930657774199,12,2
6769,15,18,1-15-2017-018-06,6,1,,,,,,,,,,,42,,,,125,,,,,,,,,,,,887,1212.83585076125,1,2
6774,25,6,1-25-2017-006-06,6,2,,,,,,,,290,,,,,,,,,,,,,6,6,,,,,887,346.700311597188,2,2
6796,18,18,1-18-2017-018-03,3,2,,,250,,,,,271,,,,,,,,,,,,,13,15,,,,,887,329.590173474336,6,2
6798,15,19,1-15-2017-019-06,6,2,,,,,,,,,,,,,,,,,,19,32,,,,,,,,887,1370.13552267711,1,2
6306,32,10,1-32-2017-010-03,3,2,,,,,,,,,,,40,40,,,105,,,,,,,,,,,,887,1535.37013248666,7,2
6313,21,5,1-21-2017-005-03,3,1,,,,,,,,,,,40,,,,139,,,,,,13,20,128,,,,887,777.203075524324,11,2
6821,32,34,1-32-2017-034-03,3,3,,,,,,,,,,,58,54,163,162,103,,,,,,,,,,,,887,1687.85652753375,7,2
6822,16,32,1-16-2017-032-07,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,887,2568.08122827197,5,2
6847,32,35,1-32-2017-035-01,1,1,,,296,,,,,,,,50,,,,131,,,887,887,887,,,,,,,210,396.693839271766,7,2
6865,29,17,1-29-2017-017-02,2,2,,,,,,,,,,,45,,,,123,,,,,,,,,,,,887,81.4304760526014,2,2
6868,19,46,1-19-2017-046-05,5,1,,,,,,,,,,,25,,,,,,,,,,,,100,,,,887,283.119230360775,9,2
6872,33,36,1-33-2017-036-01,1,1,,,,,,,,,,,,,,,,,,887,887,887,,,,,,,,90.0802946545538,12,2
6904,19,48,1-19-2017-048-01,1,1,,,,,,,,,,,40,43,156,156,100,,,,,,,,,,,,887,144.577008645512,9,2
6905,17,25,1-17-2017-025-06,6,2,,,,,,,,,,,40,42,,,128,,,,,,,,,,,,887,637.723657897261,4,2
6907,13,38,1-13-2017-038-03,3,1,,,,,,,,,,,44,50,,,125,,,,,,,,,,,,887,1994.16895971702,7,2
6925,22,45,1-22-2017-045-07,7,1,,,,,,,,,,,25,,,,107,,,,,,,,,,,,887,144.597416151217,12,2
6929,24,40,1-24-2017-040-03,3,2,,,,,,,,,,,53,64,,,,,,,146,,,,,,,,887,319.250372078004,1,2
6951,16,37,1-16-2017-037-06,6,2,,,,,,,,,,,20,,,,114,82,,,,,,,,,,,887,986.065239615079,5,2
6952,29,19,1-29-2017-019-09,9,1,,,,,,,,,,,40,,,,121,,,,,,,,,,,,887,1897.18891735628,2,2
6954,17,26,1-17-2017-026-02,2,1,,,235,,,,,272,,,,,,,,,,,,,14,18,,,,,887,245.245415056232,4,2
6931,26,25,1-26-2017-025-04,4,2,,,,,,,,280,,,,,,,106,,,,,,11,25,,,,,887,3320.17327311427,10,2
6961,22,47,1-22-2017-047-06,6,1,,58,261,95,,,58,261,95,,18,,148,145,84,,,49,,,,,82,,28,82,887,572.63381011277,12,2
6779,32,32,1-32-2017-032-03,3,2,,,254,,,,,,,,38,38,,,122,,,,,,14,14,130,,,,887,1463.79989406413,7,2
6989,21,21,1-21-2017-021-04,4,1,,,,,,,,,,,36,,,,87,,,,,,,,,,,,887,901.702013412171,11,2
6993,18,24,1-18-2017-024-10,10,1,,,,,,,,,,,43,,,,120,,,,,,,,,,,,887,13682.2640439385,6,2
6972,26,26,1-26-2017-026-03,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,887,255.552079877946,10,2
6130,23,3,1-23-2017-003-06,6,2,,,,,,,,,,,37,,,,105,,,,,,,,,,,,887,474.463369126954,5,2
6131,22,1,1-22-2017-001-02,2,1,,94,280,108,,,94,280,108,,33,,160,160,126,,,60,,,,,113,,32,84,887,57.5944953362226,12,2
7010,32,45,1-32-2017-045-08,8,2,,,295,,,,,,,,42,60,155,155,123,,,,,,10,27,109,,,,887,1502.31800595479,7,2
7011,32,46,1-32-2017-046-02,2,2,,,,,,,,,,,38,38,,,80,,,33,30,,,,,,,,887,199.815961051142,7,2
7016,16,39,1-16-2017-039-04,4,2,,,,,,,,,,,35,,,,,,,50,,,,,,,,,887,2127.02225203264,5,2
7022,21,22,1-21-2017-022-09,9,2,,,,,,,,,,,36,,,,127,,,,,,,,,,,,887,1461.58871260446,11,2
7030,18,25,1-18-2017-025-04,4,1,,,265,,,,,,,,,,,,,,,,,,11,18,127,,,,887,1508.13322942618,6,2
7000,33,42,1-33-2017-042-03,3,3,,,,,,,,,,,43,999,,,114,,,11,34,,,,,,,,887,154.755359472219,12,2
7038,20,51,1-20-2017-051-08,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,887,129.571147791702,11,2
7076,13,47,1-13-2017-047-03,3,1,,,,,,,,,,,40,,,,102,,,,,,,,,,,,887,1011.52739066714,7,2
7084,24,51,1-24-2017-051-06,6,1,,,362,,,,,,,,43,45,,,131,,,887,887,887,12,16,147,,,,,421.060004443524,1,2
7084,24,51,1-24-2017-051-06,6,2,,,,,,,,,,,35,35,,,102,,,,,,,,,,,,887,421.060004443524,1,2
7060,19,59,1-19-2017-059-05,5,2,,,,,,,,,,,,,,,,,,,,,12,9,110,,,,887,79.9848995102589,9,2
7066,17,31,1-17-2017-031-02,2,1,,,,,,,,,,,,,,,131,,,,,,,,,,,,887,67.5827912635361,4,2
6635,17,18,1-17-2017-018-01,1,1,,,,,,,,,,,40,40,,,,,,,,,12,18,,10,44,,887,269.663303203211,4,2
7107,27,6,1-27-2017-006-03,3,1,,,,,,,,,,,62,,,,132,,,887,887,887,,,,,,,,47.2375734236412,3,2
7122,30,54,1-30-2017-054-02,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,887,35.4694627639187,10,2
7147,28,28,1-28-2017-028-04,4,2,,,295,,,,,295,,,45,,,,151,,,,,,15,6,148,,,,887,451.089122562898,3,2
7155,10,27,1-10-2017-027-03,3,2,,,,,,,,,,,24,,,,118,,,,,,,,,,,,887,622.143520936505,4,2
7163,19,62,1-19-2017-062-03,3,1,,,,,,,,,,,46,41,156,157,,,,10,34,,,,,,,,887,624.196842497795,9,2
7175,33,53,1-33-2017-053-06,6,2,,,,,,,,,,,,,,,,,,43,24,,,,,,,,887,66.4575130793752,12,2
7177,22,58,1-22-2017-058-03,3,2,,,,,,,,,,,40,40,,,138,,,,,261,,,,,,,887,99.9474447590839,12,2
7136,33,49,1-33-2017-049-09,9,2,,,250,,,,,,,,32,,,,,,,,,,8,18,120,,,,887,660.57266280556,12,2
7206,32,61,1-32-2017-061-06,6,1,,,,,,,,,,,50,54,157,153,109,,,,,,,,,8,,,887,1502.03202596143,7,2
7207,32,59,1-32-2017-059-03,3,1,,,,,,,,,,,42,50,157,158,128,,,,,,,,,,,,887,774.44113737545,7,2
7230,20,63,1-20-2017-063-08,8,1,,,275,,,,,,,,,,,,,,,,,,12,24,107,,,,887,118.63788302479,11,2
7237,11,27,1-11-2017-027-03,3,2,,,,,,,,,,,,,,,129,,,66,,,,,,,,,887,2010.92272580976,8,2
7239,20,66,1-20-2017-066-03,3,1,,,,,,,,,,,49,,,,106,,,,,,,,132,,,,887,143.69377211274,11,2
7218,13,52,1-13-2017-052-06,6,2,,,,,,,,,,,42,,,,122,,,,,,,,,,,,887,5045.28531568187,7,2
7225,19,67,1-19-2017-067-01,1,1,,,244,,,,,,,,36,42,150,151,,,,,,,12,24,104,,,,887,252.574818089803,9,2
7259,12,31,1-12-2017-031-02,2,2,,,,,,,,290,,,30,,,,130,,,,,,13,17,,,,,887,655.806244816428,9,2
7261,26,35,1-26-2017-035-02,2,1,,,,,,,,269,,,,,,,,,,,,,13,16,,,,,887,438.621055260916,10,2
