CASEID,PSU,CASENO,CASENUMBER,CATEGORY,JKWGT1,JKWGT2,JKWGT3,JKWGT4,JKWGT5,JKWGT6,JKWGT7,JKWGT8,JKWGT9,JKWGT10,JKWGT11,JKWGT12,JKWGT13,JKWGT14,JKWGT15,JKWGT16,JKWGT17,JKWGT18,JKWGT19,JKWGT20,JKWGT21,JKWGT22,JKWGT23,JKWGT24,CASEWGT,PSUSTRAT,VERSION
6214,18,3,1-18-2017-003-10,10,4977.1754977,4399.5235889,4912.5400673,4858.698233,4147.6161448,5148.3891815,4593.5390744,4595.5735683,4544.4979084,4648.0920359,7746.07939,0,4740.4339441,5281.9060893,4624.3646592,4748.170604,3981.386946,6419.1836028,4955.233231,4767.9988355,4526.9972446,4667.8204227,4593.3318172,4610.1559271,4594.56953046122,6,2
6215,32,5,1-32-2017-005-05,5,152.95696844,161.20016412,157.25945054,156.60392784,156.72955438,157.13226393,179.36943565,142.59452639,156.95427647,157.08865649,156.57911503,163.24747396,0,327.49164912,183.5491937,178.95443344,152.34538992,167.65036556,160.43131347,154.49644173,157.51014512,156.38661746,157.20516929,156.69731573,156.929343754051,7,2
6217,30,4,1-30-2017-004-04,4,793.0779538,729.85060244,755.09834809,764.6687022,760.24530008,759.34682755,783.29650841,738.40038645,787.68770131,752.93514626,760.00258466,759.56203364,700.77187836,845.93579123,752.0370198,834.43784933,762.48859922,759.64735631,0,1501.6003485,764.0091795,755.63592191,760.34117575,759.24073281,759.796183904248,10,2
6218,30,5,1-30-2017-005-07,7,917.581645,865.12118113,870.96897106,909.32810608,889.78953184,888.89206394,922.66125314,859.81084003,850.62814611,930.00425282,889.73561884,888.89581388,1051.3375474,778.31627362,955.1833591,926.56799355,888.65862123,897.22901146,0,1773.1003985,890.61505668,887.92043657,889.46845169,889.20897352,889.340757753611,10,2
6219,30,6,1-30-2017-006-04,4,793.0779538,729.85060243,755.09834809,764.66870219,760.24530007,759.34682754,783.2965084,738.40038644,787.6877013,752.93514626,760.00258465,759.56203363,700.77187835,845.93579122,752.03701979,834.43784933,762.48859921,759.64735631,0,1501.6003485,764.00917949,755.63592191,760.34117574,759.2407328,759.796183896963,10,2
6222,14,4,1-14-2017-004-10,10,6730.6201875,4755.4124412,5697.4880928,6007.2134956,5471.2477237,5527.932004,5520.6682722,5472.0879206,5153.3810787,5864.0545111,5668.4485499,5521.6238968,6379.5963535,5723.1944455,0,12071.832022,5435.8978042,5729.1941053,6189.6732416,5529.2236968,5276.7256751,5718.7808008,5508.137627,5485.3233157,5496.44877828333,8,2
6223,14,5,1-14-2017-005-06,6,2772.0390711,2926.0762462,2891.000702,2809.0348527,2850.1898768,2856.1568393,2877.8848477,2822.3429832,2956.0092671,2755.5582978,2854.341626,2861.9157565,3044.7571971,2847.0846345,0,5899.1350602,2852.6089737,2911.0710063,2778.8050105,2925.7110238,2888.6711985,2813.410023,2844.2672339,2856.4659446,2850.08274068618,8,2
6224,23,6,1-23-2017-006-06,6,218.83438753,230.99461687,228.22563164,221.75496295,225.00388343,225.47493616,227.19022058,222.80555298,466.71526691,0,225.33163692,225.92956508,240.36370314,224.75874482,254.84789848,232.84910037,225.19485534,229.81005114,219.36851427,230.96578495,228.04173255,222.10035409,224.53632943,225.49933801,224.9954257324,5,2
6225,23,7,1-23-2017-007-07,7,454.58452525,428.59477796,431.49186601,450.49559094,440.81587083,440.37125098,457.10104382,425.96395062,842.82939631,0,440.78916148,440.37310876,520.84932436,385.59024765,473.21301182,459.03650509,440.25559975,444.50150723,462.98641465,439.21105401,441.22484895,439.88989134,440.65680263,440.52825301,440.593541020037,5,2
6228,10,3,1-10-2017-003-09,9,1169.6306585,1039.6833399,1118.4246638,1078.1027584,1097.6089833,1099.1306932,2223.3580002,0,1105.7049438,1091.8965515,1106.5238074,1100.6462934,1284.6885238,1047.9430993,1154.2743637,1119.4132265,1100.3076368,1100.4457243,1061.6202266,1134.6106743,1119.9124325,1078.8044757,1098.0429541,1098.6925477,1098.36140168446,4,2
6229,24,4,1-24-2017-004-07,7,0,1197.9501314,603.02383994,629.58216024,616.05443829,615.43306765,638.81349431,595.29839938,588.94067191,643.89749157,616.0171111,615.43566396,727.90377839,538.87484354,661.33049074,641.51836403,615.27144133,621.20523437,647.03849041,613.81165486,616.62599844,614.76035199,615.83213532,615.65248308,615.743725181132,1,2
6230,24,5,1-24-2017-005-03,3,0,323.42563082,154.66408211,155.13817281,154.89790284,154.89790284,154.40810914,155.3843372,150.78433716,159.17613758,154.89790284,154.89790284,152.15280968,157.46016624,156.51754399,156.2868898,154.89790284,155.90150005,152.82455876,156.93325133,156.74679693,153.15878262,154.89790284,154.89790284,154.897902837707,1,2
6232,32,6,1-32-2017-006-04,4,2137.1715226,1966.7876478,2034.8247969,2060.6148068,2048.6947061,2046.2735193,2110.8126679,1989.8274446,2122.6459718,2028.9954414,2048.0406412,2046.8534526,0,4559.2236533,2026.5751872,2248.6273896,2054.7399064,2047.0833786,2083.1903651,2023.2421591,2058.8375375,2036.2734407,2048.9530701,2045.9876172,2047.48443634482,7,2
6233,32,7,1-32-2017-007-09,9,3625.0539334,3222.3062498,3466.3504222,3341.3801329,3401.8360698,3406.5523282,3445.443485,3363.6580601,3426.9280023,3384.1314438,3429.4659186,3411.2496509,0,6495.8116932,3577.4599377,3469.4142893,3410.2000473,3410.6280238,3290.2955737,3516.5159684,3470.9614861,3343.554976,3403.1810822,3405.1943771,3404.16805142899,7,2
6234,32,8,1-32-2017-008-06,6,1115.5327901,1177.5209206,1163.4057084,1130.4207503,1146.9824862,1149.3837302,1158.1275845,1135.7762506,1189.5666622,1108.9005448,1148.6532463,1151.701252,0,2291.4657293,1299.1156941,1186.9743579,1147.9559868,1171.4824641,1118.255561,1177.3739466,1162.4682622,1132.1814203,1144.5990773,1149.5081214,1146.93937210064,7,2
6235,16,6,1-16-2017-006-05,5,34.054483187,35.889756018,35.012391844,34.866445653,34.894415266,34.984074897,39.934979705,31.747379351,0,69.948732193,34.860921307,36.345571005,33.568492488,36.456524251,40.865564966,39.842583223,33.91832077,37.325834929,35.718578387,34.397232966,35.068206722,34.818063468,35.000306615,34.887237621,34.9388965590746,5,2
6236,16,7,1-16-2017-007-07,7,722.85639573,681.52886696,686.13566395,716.35438752,700.96220587,700.25519477,726.85803118,677.34546372,0,1465.2854618,700.91973406,700.25814891,828.22719301,613.14532538,752.47843501,729.93569985,700.07129227,706.82291097,736.21663823,698.41031059,701.61254136,699.489762,700.70926398,700.50485115,700.608668700306,5,2
6237,16,8,1-16-2017-008-07,7,722.85639574,681.52886697,686.13566395,716.35438752,700.96220588,700.25519477,726.85803118,677.34546373,0,1465.2854618,700.91973407,700.25814892,828.22719301,613.14532538,752.47843501,729.93569986,700.07129228,706.82291098,736.21663824,698.41031059,701.61254137,699.48976201,700.70926399,700.50485115,700.608668706153,5,2
6238,12,3,1-12-2017-003-04,4,2976.4354757,2962.1751211,2966.0585926,2972.0379359,2840.0030024,3102.7778039,2975.3730129,2963.0757893,2975.6476633,3034.3419735,2685.829943,3315.0170357,3000.3072194,3000.876986,3207.3497047,3048.0174074,0,5267.3624648,2976.0897437,2962.7379163,2971.6132271,2966.456996,2866.5107867,3072.45529,2969.00932898461,9,2
6240,31,3,1-31-2017-003-09,9,691.50158724,681.51462517,685.07638982,687.39370703,690.25716356,681.90504284,686.31384297,686.13411958,687.36877515,685.11049472,0,1776.0693376,693.64613319,733.34909657,838.82673036,611.20240871,691.74998456,690.72648943,681.25837418,691.55703529,687.83792759,684.67760705,678.97906863,694.71330021,686.221391487831,6,2
6241,31,4,1-31-2017-004-06,6,376.24315051,372.91505079,373.9611683,374.98805619,348.23092423,404.94736003,374.24956214,374.69255696,376.43002033,372.67299435,0,894.35379758,385.0097418,386.68748893,426.55370826,384.43913836,506.14013611,306.11329855,370.88421631,378.64824307,375.91595905,373.08048799,369.38146321,380.07402449,374.469255445773,6,2
6242,12,4,1-12-2017-004-07,7,3317.0491856,3294.7707205,3299.2297827,3309.4690388,3287.0528476,3320.2525107,3313.4254377,3297.2787852,3301.2366876,3306.9651571,3369.1541736,3252.8935891,3350.3452435,3283.5096266,3366.258346,3551.0791657,0,6294.8818701,3449.8873997,3304.3435676,3303.6986894,3303.09277,3232.5979984,3375.3898414,3303.40692034561,9,2
6243,21,4,1-21-2017-004-03,3,519.73445614,515.1255247,517.33762838,517.50185184,517.41972708,517.41972708,517.35952809,517.47994007,512.63130866,522.29844488,517.41972708,517.41972708,517.0081499,517.83196007,519.22798698,524.75339796,517.41972708,520.77213524,512.0917954,522.85969064,1039.6495843,0,517.41972708,517.41972708,517.419727076975,11,2
6244,17,7,1-17-2017-007-06,6,253.32058543,267.39715013,264.19179943,256.70141549,260.46233463,261.00762075,0,515.83513684,270.13255544,251.81450306,260.84173893,261.53389482,278.24271442,260.17856453,295.00947985,269.54388243,260.68340188,266.02590822,253.93888542,267.36377457,263.97891961,257.10123695,259.92109862,261.0358681,260.452544085976,4,2
6245,17,8,1-17-2017-008-03,3,128.54609092,140.19635605,134.08548153,134.4964928,134.28819159,134.28819159,0,269.41980828,130.7219503,137.99719214,134.28819159,134.28819159,131.90834274,136.50953683,135.69233378,135.49236894,134.28819159,135.15825665,132.49071324,136.0527298,135.89108381,132.78046743,134.28819159,134.28819159,134.288191587689,4,2
6246,17,9,1-17-2017-009-03,3,128.54609092,140.19635605,134.08548153,134.4964928,134.28819159,134.28819159,0,269.41980829,130.7219503,137.99719214,134.28819159,134.28819159,131.90834274,136.50953683,135.69233378,135.49236895,134.28819159,135.15825666,132.49071324,136.0527298,135.89108381,132.78046744,134.28819159,134.28819159,134.288191588743,4,2
6247,17,10,1-17-2017-010-07,7,547.13503856,515.85394431,519.34086102,542.21362328,530.56317383,530.0280322,0,1025.3749945,507.21204599,554.54238378,530.53102662,530.03026822,626.89092863,464.09396559,569.55616633,552.49341314,529.88883512,534.99918232,557.24749913,528.63162652,531.05541729,529.44867081,530.37172035,530.21699886,530.295579083377,4,2
6248,28,3,1-28-2017-003-08,8,116.56864519,114.28791635,115.04999522,115.74775071,218.75013349,0,117.1695465,113.84686291,120.43399536,114.64711483,110.68233572,120.62584015,118.53995383,126.96030047,126.66785887,131.52789125,128.42774225,134.42737223,123.369257,117.63528549,118.86110526,113.38007679,112.76947459,117.9017244,115.39700389055,3,2
6249,28,4,1-28-2017-004-04,4,400.51952852,398.60060552,399.12317898,399.92778023,764.32139908,0,400.37655982,398.72180257,400.41351774,408.31162862,361.41463548,446.08024297,403.73179353,403.80846331,431.59215175,410.15184266,458.88142361,354.39732327,400.47300562,398.6763372,399.87062994,399.17678952,385.72767935,413.4402893,399.520240341932,3,2
6251,13,6,1-13-2017-006-03,3,769.59306811,839.34208361,802.75686629,805.21755118,803.97047188,803.97047188,801.42828336,806.49522434,782.61972872,826.17590101,803.97047188,803.97047188,1579.445092,0,812.376936,811.17976577,803.97047188,809.17946766,793.2091421,814.53459225,813.56683326,794.94387256,803.97047188,803.97047188,803.970471884634,7,2
6252,13,7,1-13-2017-007-02,2,61.424865509,63.626851942,64.425547799,60.667441141,62.501886826,62.501886826,64.404059192,60.765159783,61.389095765,63.616831938,62.501886826,62.501886826,119.12136371,0,66.62669818,62.391404354,62.501886826,66.918782816,59.372296176,65.692631894,63.59729774,61.480821529,62.501886826,62.501886826,62.5018868257869,7,2
6253,13,8,1-13-2017-008-01,1,189.51814592,188.31105987,205.59685441,176.83807481,185.29551687,193.35069685,207.46642123,173.95773675,183.89835331,194.18773672,190.87532678,195.39169678,434.87382181,0,204.26002295,211.62828722,183.80505634,231.95122191,188.37405841,192.24470767,185.79259314,191.30870257,193.83405538,185.22123606,188.955712734655,7,2
6254,22,7,1-22-2017-007-09,9,305.16535326,300.75802454,302.32986065,303.35251185,304.61617883,300.93031908,302.87595893,302.79664552,303.3415092,302.34491143,247.95818563,391.89702297,306.11175908,323.63300425,370.18115391,269.72866355,305.27497305,304.82329621,300.64493887,305.18982294,303.54855005,302.15387453,0,613.16541737,302.83515933275,12,2
6255,22,8,1-22-2017-008-07,7,179.25452241,178.0505862,178.29155552,178.84488857,177.63350959,179.42763124,179.05869378,178.18612291,178.40000937,178.70957791,182.07029457,175.78753107,181.05385327,177.44203267,181.91380301,191.9015861,190.66264353,170.08883199,186.43314693,178.56790628,178.53305683,178.50031273,0,364.81454456,178.517289524824,12,2
6256,22,9,1-22-2017-009-09,9,305.16535327,300.75802455,302.32986066,303.35251186,304.61617884,300.93031909,302.87595894,302.79664553,303.34150921,302.34491143,247.95818564,391.89702298,306.11175909,323.63300426,370.18115392,269.72866356,305.27497306,304.82329622,300.64493887,305.18982295,303.54855006,302.15387454,0,613.16541738,302.835159341122,12,2
6257,22,10,1-22-2017-010-06,6,95.246115111,94.403605238,94.668430334,94.928387445,88.154807998,102.51259808,94.741437359,94.853581687,95.293421284,94.342328546,81.263597434,113.20302395,97.46538146,97.890103866,107.98225441,97.320932954,128.12959279,77.492712972,93.889498617,95.854965326,95.163286451,94.445485736,0,192.43180501,94.797052813258,12,2
6258,18,4,1-18-2017-004-10,10,5255.8092517,4645.8190578,5187.555381,5130.6993567,4379.8092545,5436.607872,4850.6959774,4852.8443669,4798.9093738,4908.3029393,8179.7227646,0,5005.8143604,5577.599364,4883.2472494,5013.9841363,4204.2741621,6778.5442935,5232.6386064,5034.9223979,4780.4289825,4929.1357667,4850.4771174,4868.2430798,4851.78412070462,6,2
6259,18,5,1-18-2017-005-09,9,1110.4527953,1094.4151604,1100.1348458,1103.8561263,1108.4544286,1095.0421155,1102.1220188,1101.8334088,1103.8160893,1100.1896134,1804.5682933,0,1113.8966298,1177.653919,1347.0359355,981.50378214,1110.8516859,1109.2080989,1094.003658,1110.5418369,1104.5694811,1099.4944576,1090.3434187,1115.6103476,1101.97355497386,6,2
6260,33,4,1-33-2017-004-09,9,277.70855168,273.69776584,275.12817833,276.05881799,273.4666085,277.74388003,275.62514222,275.55296492,276.04880529,275.14187493,260.37105237,295.77381468,278.56980603,294.51460306,336.87465177,245.46022574,325.85921882,239.51871008,273.59485489,277.73081974,276.23721794,274.96802629,541.3625624,0,275.58801350289,12,2
6261,33,5,1-33-2017-005-09,9,277.70855168,273.69776584,275.12817833,276.05881799,273.4666085,277.74388003,275.62514222,275.55296492,276.04880529,275.14187493,260.37105237,295.77381468,278.56980603,294.51460306,336.87465177,245.46022574,325.85921882,239.51871008,273.59485489,277.73081974,276.23721794,274.96802629,541.3625624,0,275.58801350289,12,2
6262,33,6,1-33-2017-006-10,10,881.6438235,779.32007827,870.19447275,860.65707134,804.45328034,824.35760946,813.68747291,814.04785782,805.00044928,823.35084152,787.14355041,875.66212375,839.70804514,935.62300185,819.1478362,841.07849679,950.0467232,735.90567063,877.75702788,844.59081776,801.90042755,826.84547627,1602.6233604,0,813.870005186694,12,2
6265,19,12,1-19-2017-012-07,7,552.35467799,548.64487036,549.38739293,551.09243277,547.35969097,552.88809536,551.75125189,549.06251303,549.72158251,550.67548665,561.03119506,541.67149489,557.89913403,546.7696742,560.54898216,591.32532542,1175.0152984,0,574.4748833,550.23893984,550.13155478,550.03065715,538.29187528,562.0695578,550.08296943677,9,2
6266,19,13,1-19-2017-013-05,5,79.829814006,80.2032097,80.070206136,79.900494105,78.801034481,81.191746666,80.530512149,81.877442822,80.47694755,79.565176805,75.848037709,88.158240841,79.777033662,80.304880884,86.660241535,94.656669001,214.215758,0,81.201725774,79.078074285,80.245933782,79.757222927,80.162356842,79.960995691,79.9848995102589,9,2
6267,15,4,1-15-2017-004-09,9,3608.8297065,0,1725.418243,1663.2127557,1693.3054364,1695.6530116,1715.0115597,1674.301866,1705.7952522,1684.4927426,1707.058531,1697.9911613,1981.9171441,1616.6847885,1780.7243608,1726.9433202,1697.4687083,1697.6817388,1637.7847927,1750.3887561,1727.7134563,1664.2953104,1693.9749327,1694.9770749,1694.46620873361,1,2
6268,15,5,1-15-2017-005-03,3,562.28400666,0,293.25715489,294.15607395,293.70050024,293.70050024,292.77180688,294.62282399,285.90080589,301.81242209,293.70050024,293.70050024,288.49555415,298.5587845,296.77148705,296.33414575,293.70050024,295.60341175,289.76925145,297.55970595,297.20617145,290.40297026,293.70050024,293.70050024,293.700500240111,1,2
6269,19,14,1-19-2017-014-09,9,940.33616658,926.75542894,931.59888293,934.75007914,938.64394112,927.28633713,933.28162953,933.03723328,934.7161756,931.64526036,764.05806641,1207.5910333,943.25242036,997.24236495,1140.6757795,831.14159188,1881.3478977,0,926.40696688,940.41156742,935.35415102,931.05659949,923.30746069,944.70360392,933.155909690232,9,2
6270,19,15,1-19-2017-015-06,6,169.9565564,168.45318719,168.92573939,169.3896052,157.30287351,182.92282196,169.05601266,169.25612228,170.04096924,168.34384546,145.00624162,201.99874926,173.91660103,174.67447297,192.68284161,173.65884804,457.26724579,0,167.53581864,171.04298482,169.80875747,168.52791849,166.85699501,171.6870388,169.155252521446,9,2
6271,20,5,1-20-2017-005-03,3,212.53534677,231.797645,221.69405627,222.37361348,222.02921273,222.02921273,221.327147,222.72646321,216.13286595,228.1615946,222.02921273,222.02921273,218.09442174,225.70193725,224.35079128,224.02017371,222.02921273,223.46775963,219.05730062,224.94666232,0,439.07274796,222.02921273,222.02921273,222.029212725436,11,2
6272,20,6,1-20-2017-006-01,1,52.338445511,52.005089532,56.778836189,48.836642519,51.172299445,53.396865311,57.295146754,48.041191423,50.786450542,53.628027164,52.713252557,53.960519853,60.048655808,51.566907687,56.409648953,58.444512138,50.760685102,64.057013278,52.022487577,53.091428837,0,105.66587233,53.530352445,51.151785619,52.1831206563757,11,2
6273,20,7,1-20-2017-007-03,3,212.53534677,231.797645,221.69405627,222.37361348,222.02921273,222.02921273,221.327147,222.72646321,216.13286595,228.1615946,222.02921273,222.02921273,218.09442174,225.70193725,224.35079128,224.02017371,222.02921273,223.46775963,219.05730062,224.94666232,0,439.07274796,222.02921273,222.02921273,222.029212725436,11,2
6274,30,7,1-30-2017-007-03,3,186.92067159,203.86148533,194.97557708,195.57323433,195.27034062,195.27034062,194.65288757,195.88355875,190.08461921,200.66365027,195.27034062,195.27034062,191.80976907,198.50042985,197.31212346,197.02135178,195.27034062,196.53551442,0,395.6723607,197.60112865,193.07793781,195.27034062,195.27034062,195.270340617582,10,2
6275,30,8,1-30-2017-008-02,2,16.852162044,17.456285991,17.675411452,16.644359584,17.147647229,17.147647229,17.669515965,16.671169091,16.842348469,17.453536962,17.147647229,17.147647229,16.340715665,18.054935965,18.279306025,17.117335913,17.147647229,18.359440634,0,36.046082269,17.448177675,16.867513806,17.147647229,17.147647229,17.1476472290285,10,2
