CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,LFOH,LFBC,WBLEFT,LRBC,LROH,RFOH,RFBC,WBRIGHT,RRBC,RROH,FRNTBUMP,REARBUMP,FRNTTRACK,REARTRACK,FRNTHOOD,FRNTWIND,FRNTPILL,BACKTRUNK,BACKLIGHT,BACKBPILL,SIDEDOOR,SIDEGLAZ,SIDEROOF,VERTROOF,VERTGLAZ,VERTDOOR,BACKPICKUP,PBED,CASEWGT,PSUSTRAT,VERSION
13167,26,28,1-26-2019-028-06,6,1,887,887,887,887,887,887,887,887,887,887,53,887,887,887,122,887,887,887,887,887,887,887,887,887,887,887,887,887,1163.43148307446,10,4
13175,19,16,1-19-2019-016-05,5,1,887,887,887,887,887,887,887,258,887,887,887,887,887,887,100,887,887,887,887,887,887,887,887,887,887,887,887,887,59.6196897629915,9,4
13175,19,16,1-19-2019-016-05,5,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,137,887,887,887,887,887,887,887,887,887,887,887,887,887,59.6196897629915,9,4
13156,59,25,1-59-2019-025-05,5,1,887,887,262,887,887,887,887,274,887,887,887,887,887,887,132,887,887,887,887,887,12,14,119,887,887,887,887,887,64.2544785471177,6,4
13162,16,16,1-16-2019-016-04,4,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,129,887,887,887,887,887,15,22,124,887,887,887,887,887,2272.09299288355,5,4
13162,16,16,1-16-2019-016-04,4,2,887,887,887,887,887,887,887,887,887,887,50,887,887,887,106,887,887,887,887,887,887,887,887,887,887,887,887,887,2272.09299288355,5,4
13178,17,29,1-17-2019-029-06,6,1,887,887,887,887,887,887,887,260,887,887,42,55,887,887,113,887,887,887,887,887,8,20,887,13,36,887,887,887,105.220265838513,4,4
13177,17,28,1-17-2019-028-07,7,1,887,887,887,887,887,887,887,887,887,887,48,44,887,887,109,887,887,887,887,887,887,887,887,887,887,887,887,887,344.915239121927,4,4
13179,17,30,1-17-2019-030-04,4,2,887,887,887,887,887,887,887,887,887,887,50,48,887,887,136,887,887,887,887,887,12,18,887,887,887,887,999,999,358.997430400721,4,4
13166,26,27,1-26-2019-027-05,5,1,887,887,887,887,887,887,887,887,887,887,32,887,887,887,96,887,887,887,887,887,887,887,887,887,887,887,887,887,81.3418605465859,10,4
13166,26,27,1-26-2019-027-05,5,2,887,887,887,887,887,887,887,887,887,887,32,887,887,887,126,887,887,887,887,887,887,887,887,887,887,887,887,887,81.3418605465859,10,4
13183,22,25,1-22-2019-025-09,9,1,887,887,248,887,887,887,887,248,887,887,32,887,887,887,103,887,887,887,887,887,887,887,887,887,887,887,887,887,63.815497164169,12,4
13183,22,25,1-22-2019-025-09,9,2,887,887,277,887,887,887,887,277,887,887,40,40,887,887,129,887,887,65,887,887,887,887,887,887,887,887,887,887,63.815497164169,12,4
13182,22,24,1-22-2019-024-07,7,1,887,887,887,887,887,887,887,887,887,887,38,887,887,887,113,887,887,887,887,887,887,887,887,887,887,887,887,887,96.1439439308256,12,4
13181,33,26,1-33-2019-026-07,7,1,887,887,274,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,10,13,887,887,887,887,887,887,280.687442122669,12,4
13189,21,25,1-21-2019-025-07,7,3,887,887,887,887,887,887,887,887,887,887,887,30,887,887,887,887,887,60,887,887,887,887,887,887,887,887,887,887,774.223329387927,11,4
13187,21,23,1-21-2019-023-06,6,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,999,999,999,887,887,887,887,887,887,887,887,275.948101377367,11,4
13188,21,24,1-21-2019-024-09,9,2,887,887,887,887,887,887,887,269,887,887,32,887,887,887,114,887,887,887,887,887,13,20,130,6,45,887,887,887,730.453475795393,11,4
13184,22,26,1-22-2019-026-10,10,1,887,887,272,887,887,887,887,272,887,887,887,887,887,887,122,887,887,887,887,887,887,887,887,887,887,887,887,887,363.749975263407,12,4
13190,33,27,1-33-2019-027-03,3,1,887,887,887,887,887,887,887,887,887,887,30,887,887,887,128,887,887,887,887,887,887,887,887,887,887,887,887,887,60.9394357417301,12,4
13190,33,27,1-33-2019-027-03,3,2,887,887,887,887,887,887,887,887,887,887,25,30,887,887,887,887,887,51,999,887,887,887,887,887,887,887,887,887,60.9394357417301,12,4
13145,28,12,1-28-2019-012-07,7,1,887,887,270,887,887,887,887,887,887,887,40,887,887,887,89,887,887,887,887,887,11,13,131,8,38,68,887,887,379.590724666244,3,4
13158,15,23,1-15-2019-023-03,3,2,887,887,887,887,887,887,887,887,887,887,52,887,887,887,117,887,887,887,887,887,887,887,887,887,887,887,887,887,196.727857094193,1,4
13159,15,24,1-15-2019-024-03,3,1,887,887,887,887,887,887,887,887,887,887,999,887,887,887,122,887,887,887,887,887,887,887,887,887,887,887,887,887,196.727857102005,1,4
13185,18,13,1-18-2019-013-03,3,1,887,887,266,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,13,15,129,887,887,887,887,887,154.140544256058,6,4
13186,18,14,1-18-2019-014-09,9,2,887,887,345,887,887,887,887,887,887,887,41,887,887,887,133,57,54,887,887,887,10,14,152,887,887,887,999,999,568.308597380942,6,4
13191,30,29,1-30-2019-029-04,4,1,887,887,887,887,887,887,887,887,887,887,40,887,887,887,137,887,887,887,887,887,887,887,887,887,887,887,887,887,1021.76841700756,10,4
13191,30,29,1-30-2019-029-04,4,2,887,887,887,887,887,887,887,887,887,887,887,42,887,887,887,887,887,51,887,887,887,887,887,887,887,887,887,887,1021.76841700756,10,4
13193,59,26,1-59-2019-026-10,10,1,887,887,887,887,887,887,887,887,887,887,25,887,887,887,127,887,887,887,887,887,887,887,887,887,887,887,887,887,1297.78245624551,6,4
13195,30,30,1-30-2019-030-10,10,1,887,887,270,887,110,887,887,887,887,887,36,42,887,887,120,887,887,887,887,887,11,26,103,887,887,887,887,887,8370.16905129819,10,4
13206,24,32,1-24-2019-032-04,4,1,887,887,887,887,887,887,887,887,887,887,38,35,887,887,128,887,887,887,887,887,887,887,887,887,887,887,887,887,523.727557315635,1,4
13205,24,31,1-24-2019-031-07,7,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,747.640708693885,1,4
13205,24,31,1-24-2019-031-07,7,2,887,887,887,887,887,887,887,366,887,887,35,54,887,887,887,887,887,887,887,887,11,29,887,887,887,887,999,999,747.640708693885,1,4
13204,24,30,1-24-2019-030-03,3,1,887,887,887,887,887,887,887,887,887,887,25,30,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,186.541989234472,1,4
13203,11,27,1-11-2019-027-04,4,2,96,40,265,887,98,96,40,265,98,887,40,41,153,152,109,887,887,887,887,887,887,887,887,887,887,887,887,887,1228.66741011616,8,4
13211,73,15,1-73-2019-015-09,9,1,887,887,887,887,887,887,887,887,887,887,39,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,128.400860253205,3,4
13207,77,27,1-77-2019-027-03,3,1,887,887,887,887,887,887,887,887,887,887,40,56,887,887,133,887,887,887,887,887,887,887,887,887,887,887,999,999,658.356662229669,9,4
13214,28,14,1-28-2019-014-04,4,1,887,887,887,887,887,887,887,282,887,887,40,887,887,887,122,887,887,887,887,887,12,16,129,887,887,887,887,887,120.025325830359,3,4
13213,28,13,1-28-2019-013-09,9,1,887,887,887,887,887,887,887,887,887,887,29,887,887,887,124,887,887,887,887,887,12,18,112,7,45,69,887,887,147.502054458683,3,4
13208,77,28,1-77-2019-028-05,5,1,887,887,887,887,887,887,887,887,887,887,35,43,887,887,106,887,887,887,887,887,887,887,887,887,887,887,887,887,103.127269087679,9,4
13209,77,29,1-77-2019-029-03,3,2,887,887,276,887,887,887,887,270,887,887,40,887,887,887,104,887,887,887,887,887,11,18,120,887,887,887,887,887,658.356662229669,9,4
13202,11,26,1-11-2019-026-08,8,1,89,887,262,887,887,89,887,262,887,887,44,44,887,887,105,887,887,887,887,887,887,887,887,887,887,887,887,887,359.967592157998,8,4
13221,25,16,1-25-2019-016-04,4,1,887,887,887,887,887,887,887,887,887,887,37,887,887,887,129,887,887,887,887,887,887,887,887,887,887,887,887,887,571.510037702129,2,4
13221,25,16,1-25-2019-016-04,4,2,887,887,887,887,887,887,887,278,887,887,887,887,887,887,887,887,887,887,887,887,12,25,117,887,887,887,887,887,571.510037702129,2,4
13201,11,25,1-11-2019-025-06,6,1,96,887,277,887,887,96,887,277,887,887,42,42,158,157,123,887,887,887,887,887,887,887,887,887,887,887,887,887,571.763173404055,8,4
13215,54,15,1-54-2019-015-01,1,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,138,887,887,887,887,887,887,887,887,887,887,887,887,887,190.261308940954,9,4
13225,76,12,1-76-2019-012-05,5,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,131,887,887,887,887,887,887,887,887,8,48,85,999,999,31.8168615820179,3,4
13220,25,15,1-25-2019-015-06,6,1,887,887,999,887,887,887,887,887,887,887,999,887,887,887,129,887,887,887,887,887,999,999,109,887,887,887,887,887,267.39033703507,2,4
13228,52,9,1-52-2019-009-04,4,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,146.501958149768,12,4
13228,52,9,1-52-2019-009-04,4,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,146.501958149768,12,4
13218,48,14,1-48-2019-014-03,3,1,887,887,887,887,887,887,887,400,887,887,887,887,887,887,887,887,887,887,887,887,9,20,135,887,887,887,999,999,76.5795783928271,12,4
13224,32,30,1-32-2019-030-04,4,2,887,887,278,887,887,887,887,278,887,887,46,54,887,887,129,887,887,887,887,887,11,27,887,887,887,887,887,887,2726.452359466,7,4
13218,48,14,1-48-2019-014-03,3,2,887,887,887,887,887,887,887,280,887,887,887,887,887,887,887,887,887,887,887,887,14,10,122,887,887,887,887,887,76.5795783928271,12,4
13231,16,17,1-16-2019-017-05,5,1,887,887,887,887,887,887,887,240,887,887,999,887,887,887,104,887,887,887,887,887,13,999,124,887,887,887,887,887,38.6729246992487,5,4
13234,31,19,1-31-2019-019-04,4,1,887,887,887,887,887,887,887,887,887,887,44,887,887,887,113,887,887,887,887,887,887,887,887,887,887,887,887,887,240.49101350779,6,4
13229,66,19,1-66-2019-019-04,4,1,887,887,887,887,887,887,887,887,887,887,42,887,887,887,115,100,887,887,887,887,887,887,887,887,887,887,887,887,182.70742258655,6,4
13234,31,19,1-31-2019-019-04,4,2,887,887,887,887,887,887,887,887,887,887,887,55,887,887,887,887,887,12,44,142,887,887,887,887,887,887,887,887,240.49101350779,6,4
13229,66,19,1-66-2019-019-04,4,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,10,25,133,887,887,887,999,999,182.70742258655,6,4
13233,31,18,1-31-2019-018-10,10,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,15,19,112,7,33,81,887,887,301.212188506147,6,4
13232,16,18,1-16-2019-018-07,7,1,887,887,887,887,887,887,887,887,887,887,62,887,887,887,115,887,887,887,887,887,887,887,887,887,887,887,887,887,1763.70787502855,5,4
13230,66,20,1-66-2019-020-06,6,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,126.563264397582,6,4
13230,66,20,1-66-2019-020-06,6,2,887,887,887,887,887,887,887,887,887,887,38,40,887,887,128,887,887,65,887,887,887,887,887,887,887,887,887,887,126.563264397582,6,4
13230,66,20,1-66-2019-020-06,6,3,887,887,288,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,12,22,127,887,887,887,887,887,126.563264397582,6,4
13237,48,16,1-48-2019-016-06,6,1,887,887,887,887,887,887,887,887,887,887,40,887,887,887,83,887,887,887,887,887,887,887,887,887,887,887,887,887,110.006014554027,12,4
13212,14,15,1-14-2019-015-09,9,2,887,887,887,887,887,887,887,887,887,887,28,887,887,887,105,887,887,887,887,887,10,13,887,887,887,887,887,887,8097.04603053536,8,4
13244,27,15,1-27-2019-015-03,3,1,887,887,264,887,887,887,887,887,887,887,39,887,887,887,115,887,887,887,887,887,11,23,109,887,887,887,887,887,23.6316014774477,3,4
13237,48,16,1-48-2019-016-06,6,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,110.006014554027,12,4
13238,19,17,1-19-2019-017-09,9,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,8,19,887,887,887,887,887,887,6226.52519763189,9,4
13246,10,12,1-10-2019-012-05,5,2,887,887,887,887,887,887,887,887,887,887,40,887,887,887,112,887,887,887,887,887,887,887,887,887,887,887,887,887,37.0256669977811,4,4
13242,22,27,1-22-2019-027-09,9,1,887,887,887,887,887,887,887,887,887,887,39,887,887,887,123,887,887,887,887,887,887,887,887,887,887,887,887,887,142.343750070468,12,4
13240,29,30,1-29-2019-030-04,4,1,887,887,887,887,887,887,887,887,887,887,19,887,887,887,117,887,887,887,887,887,887,887,887,887,887,887,887,887,285.96770486726,2,4
13240,29,30,1-29-2019-030-04,4,2,887,887,887,887,887,887,887,289,887,887,887,887,887,887,887,887,887,887,887,887,12,15,129,887,887,887,887,887,285.96770486726,2,4
13243,22,28,1-22-2019-028-03,3,1,887,887,887,887,887,887,887,887,887,887,40,887,887,887,129,887,887,887,887,887,887,887,887,887,887,887,887,887,49.798219346877,12,4
13243,22,28,1-22-2019-028-03,3,2,887,887,887,887,887,887,887,887,887,887,40,887,887,887,121,887,887,887,887,887,887,887,887,887,887,887,887,887,49.798219346877,12,4
13248,17,31,1-17-2019-031-01,1,1,887,887,887,887,887,887,887,887,887,887,50,48,887,887,132,887,887,887,887,887,887,887,887,887,887,887,999,999,99.4915802784552,4,4
13249,17,32,1-17-2019-032-04,4,1,887,887,887,887,887,887,887,260,887,887,51,47,887,887,887,887,887,887,887,887,9,19,122,887,887,887,887,887,1567.11536418308,4,4
13249,17,32,1-17-2019-032-04,4,2,887,887,364,887,887,887,887,887,887,887,72,63,887,887,133,887,887,887,887,887,2,26,887,887,887,887,999,999,1567.11536418308,4,4
13250,17,33,1-17-2019-033-05,5,1,887,887,246,887,887,887,887,887,887,887,38,40,887,887,887,887,887,887,887,887,12,20,887,887,887,887,887,887,63.6790843284297,4,4
13226,59,27,1-59-2019-027-02,2,1,887,887,887,887,887,887,887,887,887,887,22,887,887,887,120,887,887,887,887,887,887,887,887,887,887,887,887,887,73.6841192868472,6,4
13226,59,27,1-59-2019-027-02,2,2,887,887,285,887,887,887,887,887,887,887,32,887,887,887,122,887,887,887,887,887,10,16,148,887,887,887,887,887,73.6841192868472,6,4
13226,59,27,1-59-2019-027-02,2,3,887,887,887,887,887,887,887,887,887,887,35,887,887,887,106,887,887,887,887,887,887,887,887,887,887,887,887,887,73.6841192868472,6,4
13251,33,28,1-33-2019-028-04,4,1,887,887,887,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,887,887,999,999,887,887,887,887,887,887,140.386198018832,12,4
13252,33,29,1-33-2019-029-06,6,1,887,887,887,887,887,887,887,887,887,887,30,887,887,887,132,887,887,887,887,887,887,887,887,887,887,887,887,887,62.596670422776,12,4
13227,59,28,1-59-2019-028-10,10,1,887,887,887,887,887,887,887,887,887,887,28,887,887,887,129,887,887,887,887,887,887,887,887,887,887,887,887,887,18198.7008830752,6,4
13252,33,29,1-33-2019-029-06,6,2,887,887,887,887,887,887,887,887,887,887,40,45,887,887,887,887,887,145,887,887,887,887,887,887,887,887,999,999,62.596670422776,12,4
13253,33,30,1-33-2019-030-08,8,1,887,887,887,887,887,887,887,887,887,887,45,887,887,887,131,887,887,887,887,887,887,887,887,887,887,887,999,999,41.0533743278181,12,4
13253,33,30,1-33-2019-030-08,8,2,887,887,887,887,887,887,887,887,887,887,48,887,887,887,115,887,887,887,887,887,887,887,887,887,887,887,887,887,41.0533743278181,12,4
13256,13,22,1-13-2019-022-03,3,1,887,887,274,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,14,17,123,887,887,887,887,887,600.242616445072,7,4
13256,13,22,1-13-2019-022-03,3,2,887,887,887,887,887,887,887,887,887,887,49,887,887,887,133,887,887,887,887,887,887,887,887,887,887,887,887,887,600.242616445072,7,4
13257,13,23,1-13-2019-023-03,3,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,133,887,887,887,887,887,887,887,887,887,887,887,999,999,600.242616484157,7,4
13254,26,31,1-26-2019-031-06,6,2,887,887,887,887,887,887,887,887,887,887,887,50,887,887,887,887,887,48,70,887,887,887,887,887,887,887,887,887,1064.3954429779,10,4
13259,21,27,1-21-2019-027-08,8,1,887,887,887,887,887,887,887,887,887,887,20,30,887,887,121,887,887,57,887,887,887,887,887,887,887,887,887,887,323.171855000555,11,4
13255,18,15,1-18-2019-015-06,6,2,887,887,887,887,887,887,887,887,887,887,44,887,887,887,109,887,887,887,887,887,887,887,887,887,887,887,887,887,199.841637289809,6,4
13265,21,29,1-21-2019-029-01,1,1,887,887,887,887,887,887,887,887,887,887,999,887,887,887,130,999,999,887,999,228,999,999,125,999,47,78,887,887,34.605551965115,11,4
13245,27,16,1-27-2019-016-10,10,1,887,887,887,887,887,887,887,887,887,887,50,887,887,887,126,887,887,887,887,887,887,887,887,887,887,887,999,999,617.408783607992,3,4
13245,27,16,1-27-2019-016-10,10,2,887,887,887,887,887,887,887,265,887,887,887,887,887,887,887,887,887,887,887,887,11,21,887,887,887,887,887,887,617.408783607992,3,4
13263,15,25,1-15-2019-025-03,3,2,887,887,887,887,887,887,887,887,887,887,999,999,887,887,122,887,887,51,887,887,887,887,887,887,887,887,887,887,952.843914860537,1,4
13239,29,29,1-29-2019-029-03,3,1,887,887,887,887,887,887,887,887,887,887,27,887,887,887,96,887,887,887,887,887,887,887,887,887,887,887,887,887,108.2157126124,2,4
13263,15,25,1-15-2019-025-03,3,3,887,887,887,887,887,887,887,887,887,887,887,999,887,887,887,887,887,999,887,207,887,887,887,887,887,887,887,887,952.843914860537,1,4
13266,12,18,1-12-2019-018-08,8,1,887,887,282,887,887,887,887,250,887,887,41,38,887,887,887,887,887,887,887,887,999,999,999,4,38,887,887,887,357.08177615475,9,4
13261,30,31,1-30-2019-031-05,5,1,887,887,887,887,887,887,887,300,887,887,887,887,887,887,887,887,887,887,887,887,10,21,110,887,887,887,887,887,36.4327547798371,10,4
13268,73,16,1-73-2019-016-07,7,1,90,887,418,887,114,887,887,418,887,114,41,887,887,887,116,887,887,887,887,887,887,887,887,887,887,887,999,999,154.561656155751,3,4
13241,29,31,1-29-2019-031-07,7,1,887,887,887,887,887,887,887,887,887,887,32,887,887,887,133,887,887,887,887,887,887,887,887,887,887,887,887,887,459.639980803456,2,4
13271,32,31,1-32-2019-031-03,3,1,887,887,285,887,887,887,887,887,887,887,887,887,887,887,887,887,887,50,887,887,10,14,887,887,887,887,887,887,1014.28177360123,7,4
13271,32,31,1-32-2019-031-03,3,2,887,887,887,887,887,887,887,887,887,887,999,887,887,887,104,887,887,887,887,887,887,887,887,887,887,887,887,887,1014.28177360123,7,4
13271,32,31,1-32-2019-031-03,3,3,887,887,887,887,887,887,887,887,887,887,39,887,887,887,117,887,887,887,887,887,887,887,887,887,887,887,887,887,1014.28177360123,7,4
13270,21,30,1-21-2019-030-06,6,1,887,887,887,887,887,887,887,887,887,887,44,887,887,887,118,887,887,887,887,887,887,887,887,887,887,887,999,999,650.688443430447,11,4
13270,21,30,1-21-2019-030-06,6,2,887,887,278,887,887,887,887,268,887,887,887,887,887,887,887,887,887,887,887,887,15,15,123,887,887,887,887,887,650.688443430447,11,4
13276,11,28,1-11-2019-028-05,5,2,887,887,368,887,887,887,887,368,887,887,44,46,887,887,132,887,887,887,887,887,887,887,887,887,887,887,999,999,119.851494799682,8,4
13281,73,17,1-73-2019-017-02,2,1,887,887,887,887,887,887,887,887,887,887,35,887,887,887,887,887,887,887,887,887,11,16,887,887,887,887,887,887,37.4187375463615,3,4
13277,11,29,1-11-2019-029-04,4,1,102,887,295,887,120,102,887,295,887,120,48,50,887,887,138,887,887,887,887,887,887,887,887,887,887,887,887,887,3333.72856372597,8,4
13281,73,17,1-73-2019-017-02,2,2,97,887,403,887,121,97,887,403,887,121,44,887,887,887,145,887,887,887,887,887,12,9,887,887,887,887,999,999,37.4187375463615,3,4
13278,11,30,1-11-2019-030-06,6,1,85,887,285,887,96,85,887,285,887,96,40,41,155,155,127,887,887,887,887,887,887,887,887,887,887,887,887,887,1551.35816834558,8,4
13283,48,17,1-48-2019-017-07,7,1,887,887,887,887,887,887,887,330,887,887,117,887,887,887,100,887,887,887,887,887,16,4,113,887,887,887,999,999,1735.19833469211,12,4
13287,28,15,1-28-2019-015-04,4,1,887,887,887,887,887,887,887,887,887,887,47,887,887,887,131,887,887,887,887,887,887,887,887,887,887,887,999,999,419.77797431206,3,4
13278,11,30,1-11-2019-030-06,6,2,99,887,274,887,102,99,887,274,887,102,38,38,887,887,103,887,887,10,887,887,887,887,887,887,887,887,887,887,1551.35816834558,8,4
13279,77,30,1-77-2019-030-04,4,1,887,887,887,887,887,887,887,887,887,887,42,43,887,887,119,887,887,887,887,887,5,13,887,887,887,887,262,999,3196.07554049292,9,4
13287,28,15,1-28-2019-015-04,4,2,100,25,355,999,118,100,25,350,999,123,887,60,887,887,136,887,887,887,887,887,887,887,887,887,887,887,999,999,419.77797431206,3,4
13290,12,19,1-12-2019-019-09,9,1,887,887,887,887,887,887,887,887,887,887,44,887,887,887,51,887,887,887,887,887,887,887,887,887,887,887,999,999,2060.49802009167,9,4
13279,77,30,1-77-2019-030-04,4,4,887,887,887,887,887,887,887,887,887,887,34,50,887,887,146,887,887,17,18,287,887,887,887,887,887,887,887,887,3196.07554049292,9,4
