CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,EVENTDESC,CDCEVENT,IGCYCRASH,WARNLAMP,NUMEVNTS,EVENT1TO2,FILEREC,MAXDVRESTIME,MAXDVLONG,MAXDVLONGTIME,MAXDVLAT,MAXDVLATTIME,CASEWGT,PSUSTRAT,VERSION
21820,22,59,1-22-2021-059-09,9,1,1,3,Prior Frontal/Rear Event,97,999997,0,97,9997.0000,1,9997.0000,-2.7370,9997.0000,997.0000,9997.0000,175.412451209905,12,6
21821,22,60,1-22-2021-060-03,3,1,1,1,Event Record 1,1,6810,0,1,9997.0000,1,9997.0000,-37.0300,290.0000,25.7600,248.0000,36.9580019385408,12,6
21821,22,60,1-22-2021-060-03,3,1,1,2,Event Record 2,95,6810,0,2,0.6200,1,9997.0000,25.7600,200.0000,6.4400,146.0000,36.9580019385408,12,6
21821,22,60,1-22-2021-060-03,3,1,1,3,Event Record 3,95,6810,0,3,1.4800,1,9997.0000,-9.6600,124.0000,22.5400,144.0000,36.9580019385408,12,6
21822,22,61,1-22-2021-061-07,7,1,1,1,Event Record 1,1,8968,0,1,9997.0000,1,9997.0000,-24.1500,164.0000,1.6100,124.0000,161.986087055453,12,6
21823,22,62,1-22-2021-062-05,5,1,1,1,Event Record 1,1,13040,0,1,9997.0000,1,9997.0000,-53.1300,204.0000,3.2200,150.0000,35.9226907691191,12,6
21835,21,67,1-21-2021-067-04,4,2,1,3,2nd Prior Event,97,875,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1574.54313324703,11,6
21835,21,67,1-21-2021-067-04,4,2,1,2,1st Prior Event,1,1036,0,97,9997.0000,7,9997.0000,-17.8710,145.5000,997.0000,9997.0000,1574.54313324703,11,6
21835,21,67,1-21-2021-067-04,4,2,1,1,Most Recent Event,99,999997,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1574.54313324703,11,6
21838,26,63,1-26-2021-063-10,10,1,1,3,Prior Frontal/Rear Event,97,999997,0,97,9997.0000,1,9997.0000,2.2540,9997.0000,997.0000,9997.0000,2631.50429294105,10,6
21838,26,63,1-26-2021-063-10,10,1,1,2,1st Prior Frontal/Rear Event,1,999997,0,97,9997.0000,1,9997.0000,-18.3540,9997.0000,997.0000,9997.0000,2631.50429294105,10,6
21961,26,67,1-26-2021-067-05,5,1,1,1,Event Record 1,97,7495,0,1,9997.0000,1,9997.0000,-8.0500,177.5000,0.0000,282.5000,33.3087181325181,10,6
21961,26,67,1-26-2021-067-05,5,2,1,2,1st Prior Event,1,999997,0,97,9997.0000,1,9997.0000,-46.2070,9997.0000,997.0000,9997.0000,33.3087181325181,10,6
21961,26,67,1-26-2021-067-05,5,2,1,1,Most Recent Event,1,999997,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,33.3087181325181,10,6
21961,26,67,1-26-2021-067-05,5,2,1,3,2nd Prior Event,97,999997,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,33.3087181325181,10,6
21961,26,67,1-26-2021-067-05,5,2,1,4,3rd Prior Event,97,999997,0,97,9997.0000,1,9997.0000,-7.2450,9997.0000,997.0000,9997.0000,33.3087181325181,10,6
21965,18,38,1-18-2021-038-07,7,1,1,2,Event Record 2,1,18273,0,2,2.4800,1,9997.0000,-32.2000,290.0000,-4.8300,150.0000,972.565026983545,6,6
21965,18,38,1-18-2021-038-07,7,1,1,1,Event Record 1,95,18273,0,1,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,972.565026983545,6,6
21970,19,80,1-19-2021-080-04,4,1,1,4,3rd Prior Event,97,744,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,756.611516418239,9,6
21970,19,80,1-19-2021-080-04,4,1,1,2,1st Prior Event,1,1077,0,97,9997.0000,7,9997.0000,-38.9620,161.0000,997.0000,9997.0000,756.611516418239,9,6
21970,19,80,1-19-2021-080-04,4,1,1,3,2nd Prior Event,97,999997,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,756.611516418239,9,6
21970,19,80,1-19-2021-080-04,4,1,1,1,Most Recent Event,95,1077,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,756.611516418239,9,6
21970,19,80,1-19-2021-080-04,4,2,1,1,Most Recent Frontal/Rear Event,2,999997,0,97,9997.0000,7,9997.0000,-20.1250,9997.0000,997.0000,9997.0000,756.611516418239,9,6
21970,19,80,1-19-2021-080-04,4,2,1,2,1st Prior Frontal/Rear Event,97,999997,0,97,9997.0000,7,9997.0000,0.4830,9997.0000,997.0000,9997.0000,756.611516418239,9,6
21970,19,80,1-19-2021-080-04,4,2,1,3,Prior Frontal/Rear Event,97,999997,0,97,9997.0000,7,9997.0000,-2.5760,9997.0000,997.0000,9997.0000,756.611516418239,9,6
21973,20,57,1-20-2021-057-03,3,1,1,1,Most Recent Frontal/Rear Event,1,999997,0,97,9997.0000,1,9997.0000,-24.7940,9997.0000,997.0000,9997.0000,160.611592457206,11,6
21973,20,57,1-20-2021-057-03,3,1,1,2,1st Prior Frontal/Rear Event,97,999997,0,97,9997.0000,1,9997.0000,-5.9570,9997.0000,997.0000,9997.0000,160.611592457206,11,6
21973,20,57,1-20-2021-057-03,3,1,1,3,Prior Frontal/Rear Event,97,999997,0,97,9997.0000,1,9997.0000,-2.4150,9997.0000,997.0000,9997.0000,160.611592457206,11,6
21973,20,57,1-20-2021-057-03,3,1,1,4,Rollover,97,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,160.611592457206,11,6
21973,20,57,1-20-2021-057-03,3,2,1,1,First Record,1,3986,0,1,9997.0000,1,9997.0000,-29.0605,92.0000,1.1753,156.0000,160.611592457206,11,6
21974,20,58,1-20-2021-058-07,7,1,1,2,1st Prior Event,1,1132,0,97,9997.0000,1,9997.0000,-22.3790,152.5000,997.0000,9997.0000,1207.23268310855,11,6
21974,20,58,1-20-2021-058-07,7,1,1,1,Most Recent Event,1,1132,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1207.23268310855,11,6
21987,30,43,1-30-2021-043-04,4,2,1,1,Event Record 1,1,7377,0,1,9997.0000,1,92.5000,-4.8300,92.5000,-8.0500,92.5000,880.220586057047,10,6
21987,30,43,1-30-2021-043-04,4,2,1,2,Event Record 2,2,7377,1,2,0.7000,1,100.0000,-8.0500,122.5000,14.4900,95.0000,880.220586057047,10,6
21990,52,86,1-52-2021-086-03,3,1,1,1,1st Prior Event,1,8409,0,97,9997.0000,1,9997.0000,-41.3770,207.5000,997.0000,9997.0000,36.9611807922967,12,6
21990,52,86,1-52-2021-086-03,3,1,1,5,Most Recent Event,1,8409,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,36.9611807922967,12,6
21990,52,86,1-52-2021-086-03,3,1,1,4,4th Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,36.9611807922967,12,6
21990,52,86,1-52-2021-086-03,3,1,1,3,3rd Prior Event,95,8409,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,36.9611807922967,12,6
21990,52,86,1-52-2021-086-03,3,1,1,2,2nd Prior Event,95,8409,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,36.9611807922967,12,6
21996,27,45,1-27-2021-045-06,6,1,1,1,Most Recent Event,2,14971,0,97,9997.0000,1,9997.0000,-20.7690,298.0000,997.0000,9997.0000,50.9774622045385,3,6
21996,27,45,1-27-2021-045-06,6,1,1,4,3rd Prior Event,1,14971,0,97,9997.0000,1,9997.0000,-31.2340,298.5000,997.0000,9997.0000,50.9774622045385,3,6
21996,27,45,1-27-2021-045-06,6,1,1,3,2nd Prior Event,1,14971,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,50.9774622045385,3,6
21996,27,45,1-27-2021-045-06,6,1,1,2,1st Prior Event,95,14971,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,50.9774622045385,3,6
22005,48,40,1-48-2021-040-06,6,2,1,2,Event Record 2,1,8918,0,1,0.0000,1,162.5000,24.9550,162.5000,12.0750,95.0000,191.798102706854,12,6
22005,48,40,1-48-2021-040-06,6,2,1,1,Event Record 1,2,8918,0,1,0.0000,1,277.5000,6.9230,97.5000,26.0820,277.5000,191.798102706854,12,6
22006,48,41,1-48-2021-041-03,3,1,1,1,Non-Deployment,99,24260,0,97,9997.0000,7,142.5000,-0.5796,142.5000,997.0000,9997.0000,94.3085698699194,12,6
22010,24,76,1-24-2021-076-06,6,1,1,1,Event Record 1,1,12722,0,1,9997.0000,1,9997.0000,-17.7100,226.0000,4.8300,52.0000,381.875579125641,1,6
22010,24,76,1-24-2021-076-06,6,2,1,1,First Record,1,18622,0,1,0.0000,1,9997.0000,-8.8067,300.0000,997.0000,9997.0000,381.875579125641,1,6
22011,52,87,1-52-2021-087-06,6,1,1,1,Event Record 1,1,11599,0,1,9997.0000,1,9997.0000,1.6100,286.0000,3.2200,126.0000,161.078351397795,12,6
22012,52,88,1-52-2021-088-06,6,1,1,1,Non-Deployment,1,25958,0,97,9997.0000,1,107.5000,-12.7190,107.5000,997.0000,9997.0000,161.078351397795,12,6
22012,52,88,1-52-2021-088-06,6,3,1,1,First Record,2,19479,0,1,9997.0000,1,9997.0000,-7.0035,66.0000,15.6975,73.0000,161.078351397795,12,6
22015,25,49,1-25-2021-049-06,6,1,1,4,Record 4,97,7804,1,2,1.0130,1,9997.0000,13.0000,202.5000,-1.0000,167.5000,1135.26826657016,2,6
22015,25,49,1-25-2021-049-06,6,1,1,5,Record 5,97,7804,0,1,0.0000,1,9997.0000,24.0000,92.5000,-1.0000,292.5000,1135.26826657016,2,6
22015,25,49,1-25-2021-049-06,6,1,1,3,Record 3,97,12167,0,1,0.0000,1,9997.0000,15.0000,300.0000,1.0000,72.5000,1135.26826657016,2,6
22015,25,49,1-25-2021-049-06,6,1,1,2,Record 2,1,14407,0,1,0.0000,1,9997.0000,-14.0000,265.0000,-1.0000,67.5000,1135.26826657016,2,6
22015,25,49,1-25-2021-049-06,6,1,1,1,"Record 1, Most Recent",95,14407,1,2,0.2720,1,9997.0000,1.0000,297.5000,1.0000,152.5000,1135.26826657016,2,6
22022,59,26,1-59-2021-026-05,5,1,1,1,Event Record 1,1,8140,0,1,9997.0000,1,9997.0000,-17.7100,124.0000,-11.2700,122.0000,257.299579491989,6,6
22022,59,26,1-59-2021-026-05,5,2,1,1,Most Recent Event,1,5664,0,1,0.0000,1,9997.0000,-14.0070,220.0000,23.9890,98.0000,257.299579491989,6,6
22024,76,34,1-76-2021-034-10,10,2,1,1,Most Recent Frontal/Rear Event,99,999997,1,97,9997.0000,1,9997.0000,8.8550,9997.0000,997.0000,9997.0000,20.6150526644035,3,6
22024,76,34,1-76-2021-034-10,10,2,1,2,1st Prior Frontal/Rear Event,97,999997,1,97,9997.0000,1,9997.0000,0.6440,9997.0000,997.0000,9997.0000,20.6150526644035,3,6
22024,76,34,1-76-2021-034-10,10,2,1,3,Prior Frontal/Rear Event,97,999997,1,97,9997.0000,1,9997.0000,-1.9320,9997.0000,997.0000,9997.0000,20.6150526644035,3,6
22028,13,43,1-13-2021-043-03,3,1,1,1,"Record 1, Most Recent",1,3814,0,1,0.0000,1,70.0000,-7.0000,75.0000,-12.0000,67.5000,1013.74477954781,7,6
22029,13,44,1-13-2021-044-06,6,2,1,1,Event Record 1,1,7835,0,1,0.0000,1,9997.0000,-47.9780,173.0000,997.0000,9997.0000,1789.14372487103,7,6
22033,18,40,1-18-2021-040-01,1,1,1,2,Event 2,2,13321,0,1,1.5400,1,630.0000,-56.3500,630.0000,0.0000,630.0000,62.2666828171456,6,6
22033,18,40,1-18-2021-040-01,1,1,1,1,Event 1,1,13321,0,0,9997.0000,1,180.0000,-1.6100,180.0000,8.0500,180.0000,62.2666828171456,6,6
22033,18,40,1-18-2021-040-01,1,1,1,3,Event 3,95,13321,1,2,0.4900,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,62.2666828171456,6,6
22034,12,11,1-12-2021-011-05,5,2,1,3,2nd Prior Event,1,14233,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,281.290042407203,9,6
22034,12,11,1-12-2021-011-05,5,2,1,1,Most Recent Event,1,14233,0,97,9997.0000,1,9997.0000,-14.0070,222.0000,997.0000,9997.0000,281.290042407203,9,6
23472,19,147,1-19-2021-147-04,4,1,1,1,3rd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,561.808823407194,9,6
23472,19,147,1-19-2021-147-04,4,1,1,2,Most Recent Event,1,3996,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,561.808823407194,9,6
23472,19,147,1-19-2021-147-04,4,1,1,3,1st Prior Event,1,3996,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,561.808823407194,9,6
23472,19,147,1-19-2021-147-04,4,1,1,4,2nd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,561.808823407194,9,6
23398,13,87,1-13-2021-087-04,4,2,1,1,Most Recent Event,2,7407,0,2,0.3000,0,9997.0000,-0.8050,0.0000,-0.8050,0.0000,3260.04977891124,7,6
23398,13,87,1-13-2021-087-04,4,2,1,2,1st Prior Event,1,7407,0,1,9995.0000,1,9997.0000,-28.8190,296.0000,3.0590,60.0000,3260.04977891124,7,6
23438,26,137,1-26-2021-137-03,3,1,1,1,Event Record 1,1,919,0,1,9997.0000,1,77.5000,-8.0500,77.5000,-3.2200,52.5000,648.765763580347,10,6
23545,12,48,1-12-2021-048-03,3,1,1,1,Most Recent Event,1,999997,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,858.538558365099,9,6
23545,12,48,1-12-2021-048-03,3,1,1,2,1st Prior Event,1,1361,0,97,9997.0000,7,9997.0000,-19.9640,154.5000,997.0000,9997.0000,858.538558365099,9,6
23470,19,145,1-19-2021-145-05,5,2,1,1,Event Record 1,1,4958,0,1,9997.0000,1,155.0000,-30.5900,160.0000,-8.0500,127.5000,47.5090336657469,9,6
23470,19,145,1-19-2021-145-05,5,2,1,2,Event Record 2,2,4958,0,2,0.7000,1,27.5000,0.0000,22.5000,1.6100,42.5000,47.5090336657469,9,6
23588,29,85,1-29-2021-085-07,7,1,1,1,Event 1,1,26192,0,0,9997.0000,1,250.0000,-9.6600,250.0000,4.8300,250.0000,388.603065356151,2,6
23085,52,141,1-52-2021-141-05,5,1,1,1,Event Record 1,1,8995,0,1,9997.0000,1,9997.0000,-11.2700,254.0000,43.4700,138.0000,21.8811839095746,12,6
23464,59,56,1-59-2021-056-10,10,2,1,1,Non-Deployment,99,30573,0,97,0.3000,7,70.0000,-2.1896,70.0000,997.0000,9997.0000,19374.6790611185,6,6
22680,73,60,1-73-2021-060-03,3,2,1,1,Event Record 1,1,6195,0,1,0.0000,1,9997.0000,-9.6600,300.0000,30.5900,300.0000,112.665295043583,3,6
22680,73,60,1-73-2021-060-03,3,2,1,2,Event Record 2,2,6195,0,2,0.1000,1,9997.0000,-3.2200,290.0000,19.3200,300.0000,112.665295043583,3,6
22034,12,11,1-12-2021-011-05,5,2,1,2,1st Prior Event,95,14233,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,281.290042407203,9,6
22035,12,12,1-12-2021-012-01,1,3,1,1,Event Record 1,2,19085,1,1,0.0000,1,9997.0000,-24.1500,215.0000,9.6600,60.0000,284.409163761138,9,6
22035,12,12,1-12-2021-012-01,1,3,1,2,Event Record 2,7,19085,1,2,3.4000,1,9997.0000,-11.2700,297.5000,9.6600,65.0000,284.409163761138,9,6
22036,26,72,1-26-2021-072-06,6,1,1,1,Event Record 1,2,16043,0,1,9997.0000,1,9997.0000,-30.5900,388.0000,-6.4400,388.0000,560.443183805343,10,6
22037,26,73,1-26-2021-073-09,9,1,1,1,Non-Deployment,99,0,0,97,9997.0000,7,9997.0000,-8.5652,9997.0000,997.0000,9997.0000,1643.97397334649,10,6
22042,27,46,1-27-2021-046-05,5,2,1,3,2nd Prior Event,97,16560,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,26.1536490381265,3,6
22042,27,46,1-27-2021-046-05,5,2,1,2,1st Prior Event,1,16751,0,97,9997.0000,1,9997.0000,-45.4020,76.0000,997.0000,9997.0000,26.1536490381265,3,6
22042,27,46,1-27-2021-046-05,5,2,1,1,Most Recent Event,1,16751,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,26.1536490381265,3,6
22045,17,43,1-17-2021-043-06,6,1,1,1,Event Record 1,1,16167,0,1,9997.0000,1,9997.0000,-14.4900,144.0000,11.2700,136.0000,274.294972089614,4,6
22052,21,78,1-21-2021-078-03,3,2,1,2,Event Record 2,2,7548,1,2,1.1700,1,9997.0000,-22.5400,138.0000,-1.6100,58.0000,486.431449673744,11,6
22052,21,78,1-21-2021-078-03,3,2,1,1,Event Record 1,1,7548,0,1,9997.0000,1,9997.0000,-9.6600,128.0000,-8.0500,72.0000,486.431449673744,11,6
22060,28,38,1-28-2021-038-10,10,2,1,1,Non-Deployment,1,14870,0,97,9997.0000,1,250.0000,997.0000,9997.0000,997.0000,9997.0000,45.0485618791279,3,6
22066,54,28,1-54-2021-028-06,6,2,1,3,2nd Prior Event,97,6406,0,97,9997.0000,1,9997.0000,-7.7280,112.0000,997.0000,9997.0000,516.630112078927,9,6
22066,54,28,1-54-2021-028-06,6,2,1,1,Most Recent Event,1,10139,0,97,9997.0000,1,9997.0000,-9.3380,143.0000,997.0000,9997.0000,516.630112078927,9,6
22066,54,28,1-54-2021-028-06,6,2,1,2,1st Prior Event,1,10139,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,516.630112078927,9,6
22069,12,13,1-12-2021-013-06,6,1,1,5,4th Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,266.359360799673,9,6
22069,12,13,1-12-2021-013-06,6,1,1,3,2nd Prior Event,1,20376,0,97,9997.0000,1,9997.0000,-15.2950,243.0000,997.0000,9997.0000,266.359360799673,9,6
22069,12,13,1-12-2021-013-06,6,1,1,4,3rd Prior Event,95,20376,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,266.359360799673,9,6
22112,27,48,1-27-2021-048-03,3,2,1,1,Record 1,1,2070,0,1,9997.0000,1,9997.0000,-14.9730,282.5000,1.9320,35.0000,35.5413313297072,3,6
22121,22,68,1-22-2021-068-06,6,1,1,2,Event Record 2,1,10348,0,1,9997.0000,1,9997.0000,-11.2700,210.0000,-35.4200,110.0000,48.5195618588257,12,6
22121,22,68,1-22-2021-068-06,6,1,1,1,Event Record 1,97,9559,0,1,9997.0000,1,9997.0000,-9.6600,177.5000,0.0000,65.0000,48.5195618588257,12,6
23497,32,113,1-32-2021-113-05,5,1,1,1,Event Record 1,2,20080,0,1,0.0000,1,9997.0000,-1.6100,300.0000,3.2200,300.0000,293.587163726659,7,6
23811,32,118,1-32-2021-118-02,2,2,1,1,Record 1,1,8854,0,1,9997.0000,1,144.0000,-11.2700,144.0000,-1.6100,20.0000,95.000706872808,7,6
23514,29,82,1-29-2021-082-09,9,1,1,1,Non-Deployment,95,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,130.42947473478,2,6
23714,24,158,1-24-2021-158-03,3,1,1,1,Event Record 1,1,3095,0,1,9997.0000,1,187.5000,-9.6600,192.5000,9.6600,170.0000,108.660113193068,1,6
23884,32,121,1-32-2021-121-02,2,1,1,1,Event Record 1,97,466,0,1,9997.0000,1,9997.0000,8.0500,148.0000,0.0000,70.0000,44.6346703436493,7,6
23884,32,121,1-32-2021-121-02,2,2,1,2,1st Prior Event,1,3326,1,1,9995.0000,1,9997.0000,-9.3380,134.0000,2.2540,28.0000,44.6346703436493,7,6
23884,32,121,1-32-2021-121-02,2,2,1,1,Most Recent Event,3,3326,1,2,0.9000,1,9997.0000,-0.8050,236.0000,-10.1430,232.0000,44.6346703436493,7,6
23952,32,123,1-32-2021-123-08,8,1,1,2,Non-Deployment,2,32784,1,97,9997.0000,1,15.0000,-0.1610,15.0000,997.0000,15.0000,1364.37946456393,7,6
23952,32,123,1-32-2021-123-08,8,1,1,1,Deployment,1,32784,0,97,9997.0000,1,87.5000,-8.8389,87.5000,997.0000,87.5000,1364.37946456393,7,6
23804,24,162,1-24-2021-162-03,3,1,1,2,1st Prior Event,2,3605,0,1,9995.0000,1,9997.0000,-23.0230,132.0000,15.9390,152.0000,515.720559905717,1,6
23804,24,162,1-24-2021-162-03,3,1,1,1,Most Recent Event,3,3605,0,2,1.5000,1,9997.0000,-14.9730,90.0000,0.9660,122.0000,515.720559905717,1,6
24033,32,125,1-32-2021-125-04,4,1,1,1,Event Record 1,1,6883,0,1,9997.0000,1,290.0000,-45.0800,290.0000,25.7600,152.5000,6049.5545820082,7,6
24033,32,125,1-32-2021-125-04,4,2,1,1,Event 1,1,13493,0,1,9997.0000,1,130.0000,-11.2700,130.0000,-19.3200,130.0000,6049.5545820082,7,6
24034,32,127,1-32-2021-127-02,2,1,1,2,1st Prior Event,1,3568,0,1,9995.0000,1,9997.0000,-18.9980,150.0000,0.9660,118.0000,77.3008880458119,7,6
24034,32,127,1-32-2021-127-02,2,1,1,1,Most Recent Event,3,3568,1,1,9995.0000,1,9997.0000,-24.9550,102.0000,26.0820,100.0000,77.3008880458119,7,6
24034,32,127,1-32-2021-127-02,2,3,1,3,2nd Prior Event,2,23206,0,1,9995.0000,1,9997.0000,8.0500,108.0000,-4.0250,102.0000,77.3008880458119,7,6
24034,32,127,1-32-2021-127-02,2,3,1,2,1st Prior Event,6,23206,0,2,1.2900,1,9997.0000,-8.0500,132.0000,-13.0410,174.0000,77.3008880458119,7,6
24034,32,127,1-32-2021-127-02,2,3,1,1,Most Recent Event,95,23206,0,2,1.5900,1,9997.0000,-0.9660,132.0000,-8.0500,120.0000,77.3008880458119,7,6
24116,29,99,1-29-2021-099-06,6,2,1,1,First Record,97,20357,0,1,9997.0000,1,9997.0000,-9.7100,300.0000,-0.6200,252.0000,1032.65028599056,2,6
24116,29,99,1-29-2021-099-06,6,2,1,2,Second Record,1,21374,0,2,9997.0000,1,9997.0000,-15.4400,300.0000,3.4300,71.0000,1032.65028599056,2,6
22128,21,79,1-21-2021-079-05,5,1,1,1,Deployment,1,19459,0,97,0.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,57.4402493291887,11,6
22128,21,79,1-21-2021-079-05,5,1,1,2,Deployment #2,95,19459,1,97,0.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,57.4402493291887,11,6
22130,21,81,1-21-2021-081-05,5,1,1,3,Event Record 3,3,17474,1,3,5.4300,1,9997.0000,-24.1500,174.0000,6.4400,126.0000,57.4402493306126,11,6
22130,21,81,1-21-2021-081-05,5,1,1,1,Event Record 1,1,17474,1,1,9997.0000,1,9997.0000,-9.6600,106.0000,-20.9300,170.0000,57.4402493306126,11,6
22130,21,81,1-21-2021-081-05,5,1,1,2,Event Record 2,2,17474,1,2,0.5700,1,9997.0000,0.0000,66.0000,-11.2700,64.0000,57.4402493306126,11,6
22145,77,48,1-77-2021-048-02,2,1,1,1,Deployment,1,17717,1,97,0.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,86.1478225129126,9,6
22145,77,48,1-77-2021-048-02,2,2,1,1,First Record,1,3676,0,1,0.0000,1,9997.0000,-13.7011,300.0000,997.0000,9997.0000,86.1478225129126,9,6
22147,12,15,1-12-2021-015-04,4,1,1,3,2nd Prior Event,1,4759,0,1,9995.0000,1,9997.0000,-6.9230,240.0000,-5.9570,174.0000,3051.78198650356,9,6
22147,12,15,1-12-2021-015-04,4,1,1,2,1st Prior Event,2,4759,0,1,9995.0000,1,9997.0000,-3.0590,74.0000,-0.9660,150.0000,3051.78198650356,9,6
22147,12,15,1-12-2021-015-04,4,1,1,1,Most Recent Event,95,4759,0,1,9995.0000,1,9997.0000,-5.9570,258.0000,4.0250,276.0000,3051.78198650356,9,6
22148,12,16,1-12-2021-016-02,2,1,1,1,Non-Deployment,1,35457,0,97,9997.0000,1,177.5000,-6.1180,177.5000,997.0000,9997.0000,244.366531775254,9,6
22148,12,16,1-12-2021-016-02,2,2,1,1,Event Record 1,1,1485,0,1,9997.0000,1,132.5000,-22.5400,132.5000,-8.0500,82.5000,244.366531775254,9,6
22151,77,49,1-77-2021-049-06,6,2,1,1,First Record,1,7559,0,1,9997.0000,1,9997.0000,27.6276,92.0000,2.8819,146.0000,553.521342736929,9,6
22152,54,29,1-54-2021-029-04,4,2,1,1,Event Record 1,1,5262,0,1,9997.0000,1,9997.0000,-45.0800,196.0000,-4.8300,104.0000,715.16512281454,9,6
22158,52,93,1-52-2021-093-03,3,1,1,1,Record 1,1,549,0,1,9997.0000,1,120.0000,-9.6600,120.0000,1.6100,58.0000,37.6416419266052,12,6
22160,52,95,1-52-2021-095-06,6,1,1,1,First Record,6,15720,0,1,9997.0000,1,9997.0000,-13.0410,180.0000,997.0000,9997.0000,76.5529104539674,12,6
22164,28,41,1-28-2021-041-07,7,1,1,1,Event Record 1,1,15543,0,1,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,350.028548558498,3,6
22164,28,41,1-28-2021-041-07,7,1,1,2,Event Record 2,95,15543,1,2,2.0800,1,9997.0000,-1.6100,126.0000,12.8800,168.0000,350.028548558498,3,6
22164,28,41,1-28-2021-041-07,7,1,1,3,Event Record 3,95,15543,1,3,1.1500,1,9997.0000,9.6600,274.0000,6.4400,300.0000,350.028548558498,3,6
22165,28,42,1-28-2021-042-03,3,1,1,1,First Record,1,1549,0,1,0.0000,1,9997.0000,-3.6225,300.0000,997.0000,9997.0000,61.877054575055,3,6
22222,77,50,1-77-2021-050-02,2,1,1,1,Most Recent Event - Deployment,3,4626,0,2,0.1000,1,9997.0000,-49.0000,294.0000,13.0000,184.0000,86.1478225129126,9,6
22228,59,30,1-59-2021-030-05,5,2,1,2,1st Prior Event,97,11598,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,51.7104833701808,6,6
22228,59,30,1-59-2021-030-05,5,2,1,3,2nd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,-11.9140,120.5000,997.0000,9997.0000,51.7104833701808,6,6
22228,59,30,1-59-2021-030-05,5,2,1,4,3rd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,11.1090,68.0000,997.0000,9997.0000,51.7104833701808,6,6
22228,59,30,1-59-2021-030-05,5,2,1,1,Most Recent Event,1,12709,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,51.7104833701808,6,6
22230,17,49,1-17-2021-049-03,3,1,1,1,"Record 1, Most Recent",1,8117,0,1,0.0000,1,257.5000,-20.0000,257.5000,-5.0000,222.5000,101.292835948794,4,6
22237,19,92,1-19-2021-092-04,4,2,1,1,Most Recent Event,1,1460,0,97,9997.0000,1,9997.0000,-10.1430,161.0000,997.0000,9997.0000,495.368287952385,9,6
22243,24,88,1-24-2021-088-02,2,1,1,1,Event Record 1,1,7456,0,1,9997.0000,1,160.0000,-43.4700,160.0000,-3.2200,125.0000,70.5135228134802,1,6
22244,24,89,1-24-2021-089-06,6,1,1,1,Event Record 1,1,12134,0,1,9997.0000,1,9997.0000,-22.5400,142.0000,9.6600,96.0000,535.719992774293,1,6
