CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,FUELNO,FUELTYPE,CELLDAM,FUELEAK,FUELLOC,FUELCELL,FILLCAP,FUELCOND,CASEWGT,PSUSTRAT,VERSION
23209,77,73,1-77-2021-073-08,8,1,1,1,1,1,88,8,88,8,403.747925108277,9,6
23218,19,133,1-19-2021-133-04,4,1,1,1,1,1,88,8,88,8,263.745751304814,9,6
23218,19,133,1-19-2021-133-04,4,2,1,1,1,1,88,8,88,8,263.745751304814,9,6
23238,73,72,1-73-2021-072-04,4,1,1,1,9,9,99,9,3,9,910.397248188622,3,6
23251,26,129,1-26-2021-129-01,1,1,1,1,2,9,5,2,4,9,16.1978920011732,10,6
23262,26,130,1-26-2021-130-03,3,1,1,1,1,1,88,8,88,8,175.9496709659,10,6
23277,76,62,1-76-2021-062-10,10,1,1,1,1,1,88,8,88,8,236.905023630994,3,6
23282,73,74,1-73-2021-074-01,1,2,1,1,1,1,88,8,88,8,42.1619003808569,3,6
23287,54,59,1-54-2021-059-09,9,1,1,1,1,1,88,8,88,8,388.3598522871,9,6
23289,77,75,1-77-2021-075-05,5,1,1,1,1,1,88,8,88,8,88.1068153208075,9,6
23311,76,63,1-76-2021-063-04,4,1,1,1,1,1,88,8,88,8,18.0235286259961,3,6
23312,76,64,1-76-2021-064-04,4,1,1,1,1,1,88,8,88,8,18.0235286259961,3,6
23326,73,76,1-73-2021-076-07,7,1,1,4,1,1,88,8,88,8,320.129297187456,3,6
23345,33,20,1-33-2021-020-09,9,1,1,1,9,9,99,9,4,9,778.382591219814,12,6
23360,54,60,1-54-2021-060-09,9,1,1,1,1,1,88,8,88,8,388.3598522871,9,6
23368,77,76,1-77-2021-076-06,6,2,1,1,1,1,88,8,88,8,8155.67816890248,9,6
23375,54,62,1-54-2021-062-06,6,1,1,1,1,1,88,8,88,8,819.381099478646,9,6
23386,19,143,1-19-2021-143-05,5,2,1,4,9,9,99,9,99,9,47.5090336657469,9,6
23435,73,78,1-73-2021-078-03,3,1,1,1,1,1,88,8,88,8,40.8221406544336,3,6
23435,73,78,1-73-2021-078-03,3,2,1,1,9,9,99,9,3,9,40.8221406544336,3,6
23459,77,79,1-77-2021-079-01,1,1,1,1,1,1,88,8,88,8,141.736473887543,9,6
23460,54,63,1-54-2021-063-03,3,2,1,1,1,1,88,8,88,8,235.79871669543,9,6
23471,19,146,1-19-2021-146-09,9,2,1,1,1,1,88,8,88,8,1031.52728264277,9,6
23479,52,159,1-52-2021-159-06,6,1,1,1,1,1,88,8,88,8,77.2791938126918,12,6
23484,13,89,1-13-2021-089-01,1,1,1,1,1,1,88,8,88,8,69.5236057830383,7,6
23491,73,80,1-73-2021-080-06,6,1,1,1,9,9,99,9,4,9,151.256084493212,3,6
23491,73,80,1-73-2021-080-06,6,2,1,1,9,9,99,9,4,9,151.256084493212,3,6
23504,76,67,1-76-2021-067-03,3,2,1,1,1,1,88,8,88,8,18.5934551148107,3,6
23515,26,140,1-26-2021-140-07,7,1,1,1,1,1,88,8,88,8,1034.87233934582,10,6
23515,26,140,1-26-2021-140-07,7,2,1,1,9,9,99,9,4,9,1034.87233934582,10,6
23538,54,65,1-54-2021-065-09,9,1,1,1,1,1,88,8,88,8,452.951698223151,9,6
23565,73,83,1-73-2021-083-04,4,1,1,1,9,9,99,9,4,9,327.013364469941,3,6
23608,76,69,1-76-2021-069-04,4,2,1,1,1,1,88,8,88,8,18.0235286259961,3,6
23620,54,68,1-54-2021-068-04,4,2,1,1,1,1,88,8,88,8,391.273772245369,9,6
23622,77,83,1-77-2021-083-01,1,1,1,1,1,1,88,8,88,8,115.60375364495,9,6
23628,19,153,1-19-2021-153-07,7,1,1,1,1,1,88,8,88,8,543.815098848832,9,6
23640,73,84,1-73-2021-084-07,7,1,1,1,1,1,88,8,88,8,412.10634890607,3,6
23641,73,85,1-73-2021-085-04,4,1,1,1,9,9,99,9,99,9,257.102491820997,3,6
23643,52,171,1-52-2021-171-09,9,1,1,1,1,1,88,8,88,8,469.006746026819,12,6
23671,33,24,1-33-2021-024-04,4,3,1,1,1,1,88,8,88,8,121.505357437866,12,6
23675,21,142,1-21-2021-142-08,8,1,1,1,1,1,88,8,88,8,324.310993708393,11,6
23679,26,152,1-26-2021-152-02,2,1,1,1,1,1,88,8,88,8,21.0273744296676,10,6
23688,54,69,1-54-2021-069-07,7,2,1,1,1,1,88,8,88,8,734.514214585851,9,6
23856,59,65,1-59-2021-065-05,5,1,1,1,1,1,88,8,88,8,67.0965168292717,6,6
23856,59,65,1-59-2021-065-05,5,2,1,1,1,1,88,8,88,8,67.0965168292717,6,6
23884,32,121,1-32-2021-121-02,2,1,1,1,1,1,88,8,88,8,44.6346703436493,7,6
23828,30,104,1-30-2021-104-03,3,2,1,1,1,1,88,8,88,8,292.390422252686,10,6
23828,30,104,1-30-2021-104-03,3,6,1,1,1,1,88,8,88,8,292.390422252686,10,6
23828,30,104,1-30-2021-104-03,3,1,1,1,1,1,88,8,88,8,292.390422252686,10,6
23828,30,104,1-30-2021-104-03,3,5,1,1,1,1,88,8,88,8,292.390422252686,10,6
23830,26,160,1-26-2021-160-04,4,2,1,1,1,1,88,8,88,8,1398.94874000736,10,6
23847,54,73,1-54-2021-073-08,8,1,1,1,1,1,88,8,88,8,204.223839949417,9,6
23759,26,159,1-26-2021-159-02,2,2,1,1,1,1,88,8,88,8,14.4738277659613,10,6
23783,12,54,1-12-2021-054-06,6,1,1,1,1,1,88,8,88,8,443.560564482958,9,6
23783,12,54,1-12-2021-054-06,6,2,1,1,1,1,88,8,88,8,443.560564482958,9,6
23806,66,89,1-66-2021-089-04,4,3,1,1,1,1,88,8,88,8,478.57482731688,6,6
23818,16,97,1-16-2021-097-02,2,2,1,1,1,1,88,8,88,8,41.6832681167603,5,6
23822,20,147,1-20-2021-147-01,1,1,1,1,1,1,88,8,88,8,95.1059783551017,11,6
23730,66,86,1-66-2021-086-01,1,1,1,1,1,1,88,8,88,8,133.912497026457,6,6
23730,66,86,1-66-2021-086-01,1,2,1,1,1,1,88,8,88,8,133.912497026457,6,6
23736,19,161,1-19-2021-161-04,4,2,1,1,1,1,88,8,88,8,378.229279665511,9,6
23738,10,73,1-10-2021-073-03,3,1,1,1,1,1,88,8,88,8,215.624069054767,4,6
23745,14,78,1-14-2021-078-03,3,2,1,1,1,1,88,8,88,8,898.948319128664,8,6
23745,14,78,1-14-2021-078-03,3,1,1,1,1,1,88,8,88,8,898.948319128664,8,6
23710,19,160,1-19-2021-160-04,4,2,1,1,1,1,88,8,88,8,378.229279665511,9,6
23713,24,157,1-24-2021-157-02,2,1,1,1,1,1,88,8,88,8,96.2126014946297,1,6
23715,24,159,1-24-2021-159-07,7,1,1,1,1,1,88,8,88,8,666.884346598605,1,6
20991,10,30,1-10-2021-030-07,7,1,1,1,1,1,88,8,88,8,1136.81052455438,4,6
21076,10,32,1-10-2021-032-07,7,1,1,1,1,1,88,8,88,8,1248.97065337547,4,6
21076,10,32,1-10-2021-032-07,7,2,1,1,1,1,88,8,88,8,1248.97065337547,4,6
20558,20,7,1-20-2021-007-03,3,1,1,1,1,1,88,8,88,8,77.6880934786098,11,6
20558,20,7,1-20-2021-007-03,3,2,1,1,9,9,99,9,4,9,77.6880934786098,11,6
20651,20,9,1-20-2021-009-06,6,1,1,1,9,9,99,9,4,9,198.288822598425,11,6
20728,20,11,1-20-2021-011-05,5,2,1,1,1,1,88,8,88,8,144.35660951693,11,6
20816,20,13,1-20-2021-013-03,3,2,1,1,1,1,88,8,88,8,244.78444956648,11,6
20895,20,16,1-20-2021-016-07,7,2,1,4,1,1,88,8,88,8,823.446682720025,11,6
24126,20,162,1-20-2021-162-03,3,1,1,1,1,1,88,8,88,8,99.964380871425,11,6
24187,20,165,1-20-2021-165-03,3,1,1,1,1,1,88,8,88,8,208.87708348032,11,6
24188,20,166,1-20-2021-166-03,3,1,1,1,1,1,88,8,88,8,208.87708348032,11,6
24273,20,169,1-20-2021-169-03,3,1,1,1,1,1,88,8,88,8,152.956122781571,11,6
24340,20,173,1-20-2021-173-06,6,2,1,1,1,1,88,8,88,8,427.448545075123,11,6
23512,20,134,1-20-2021-134-02,2,5,1,1,9,9,99,9,99,9,86.5721118996035,11,6
23750,20,142,1-20-2021-142-04,4,2,1,1,1,1,88,8,88,8,824.716071608253,11,6
23821,20,146,1-20-2021-146-02,2,2,1,1,1,9,99,9,99,9,64.2264182327652,11,6
23969,20,151,1-20-2021-151-07,7,2,1,1,1,1,88,8,88,8,1178.3858247967,11,6
24041,20,155,1-20-2021-155-06,6,2,1,1,9,9,99,9,4,9,233.214729406982,11,6
24126,20,162,1-20-2021-162-03,3,2,1,1,1,1,88,8,88,8,99.964380871425,11,6
23451,20,132,1-20-2021-132-04,4,1,1,1,1,1,88,8,88,8,1977.67139471703,11,6
23451,20,132,1-20-2021-132-04,4,2,1,1,1,1,88,8,88,8,1977.67139471703,11,6
23511,20,133,1-20-2021-133-01,1,2,1,1,1,1,88,8,88,8,128.195306962934,11,6
23512,20,134,1-20-2021-134-02,2,6,1,1,1,1,88,8,88,8,86.5721118996035,11,6
23512,20,134,1-20-2021-134-02,2,2,1,1,9,9,99,9,99,9,86.5721118996035,11,6
23512,20,134,1-20-2021-134-02,2,3,1,1,1,1,88,8,88,8,86.5721118996035,11,6
23191,20,120,1-20-2021-120-08,8,1,1,1,9,9,99,9,99,9,54.2838812168175,11,6
23263,20,124,1-20-2021-124-06,6,1,1,1,1,1,88,8,88,8,218.32807739826,11,6
23172,18,72,1-18-2021-072-09,9,1,1,1,1,1,88,8,88,8,1215.01049407749,6,6
23246,31,69,1-31-2021-069-03,3,1,1,1,1,1,88,8,88,8,227.863878959868,6,6
23004,31,62,1-31-2021-062-10,10,1,1,1,1,1,88,8,88,8,255.507439927165,6,6
23042,18,68,1-18-2021-068-03,3,1,1,1,1,1,88,8,88,8,180.882660602311,6,6
22925,31,61,1-31-2021-061-08,8,1,1,1,1,1,88,8,88,8,414.793931957364,6,6
22929,18,64,1-18-2021-064-09,9,1,1,1,1,1,88,8,88,8,651.375928587093,6,6
22929,18,64,1-18-2021-064-09,9,2,1,1,1,1,88,8,88,8,651.375928587093,6,6
22789,31,57,1-31-2021-057-07,7,1,1,1,1,1,88,8,88,8,396.756776357633,6,6
22857,18,62,1-18-2021-062-04,4,1,1,1,1,1,88,8,88,8,213.877284176333,6,6
22882,31,59,1-31-2021-059-07,7,2,1,1,1,1,88,8,88,8,242.440585619395,6,6
22610,31,51,1-31-2021-051-07,7,1,1,1,1,1,88,8,88,8,242.440585619395,6,6
22611,18,53,1-18-2021-053-09,9,1,1,1,1,1,88,8,88,8,1449.537219676,6,6
22612,18,54,1-18-2021-054-05,5,1,1,1,1,1,88,8,88,8,54.1761506061331,6,6
22440,18,50,1-18-2021-050-07,7,1,1,1,1,1,88,8,88,8,279.064276474648,6,6
22503,31,49,1-31-2021-049-04,4,1,1,1,1,1,88,8,88,8,397.330765800885,6,6
22503,31,49,1-31-2021-049-04,4,2,1,1,1,1,88,8,88,8,397.330765800885,6,6
22516,18,51,1-18-2021-051-04,4,2,1,1,1,1,88,8,88,8,1071.07823146935,6,6
21810,31,33,1-31-2021-033-09,9,1,1,1,1,1,88,8,88,8,298.374575531712,6,6
21811,31,34,1-31-2021-034-07,7,1,1,1,9,9,99,9,99,9,275.536483547936,6,6
21882,18,36,1-18-2021-036-01,1,2,1,1,9,9,99,9,99,9,77.4999510158881,6,6
21633,31,31,1-31-2021-031-10,10,1,1,1,1,1,88,8,88,8,255.507439927165,6,6
21634,18,29,1-18-2021-029-05,5,1,1,1,1,1,88,8,88,8,59.2757632022085,6,6
21154,31,21,1-31-2021-021-07,7,1,1,1,1,1,88,8,88,8,308.107049763326,6,6
21208,31,22,1-31-2021-022-03,3,1,1,1,1,1,88,8,88,8,284.376013298015,6,6
21209,31,23,1-31-2021-023-06,6,1,1,1,9,9,99,9,99,9,578.343833239436,6,6
21245,18,24,1-18-2021-024-04,4,1,1,1,1,1,88,8,88,8,493.851383836134,6,6
21245,18,24,1-18-2021-024-04,4,2,1,1,1,1,88,8,88,8,493.851383836134,6,6
20892,31,14,1-31-2021-014-10,10,1,1,1,1,1,88,8,88,8,255.507439927165,6,6
24459,14,95,1-14-2021-095-02,2,1,1,1,1,1,88,8,88,8,428.860318493084,8,6
24485,23,146,1-23-2021-146-02,2,1,1,1,1,1,88,8,88,8,66.3082507877633,5,6
24519,32,140,1-32-2021-140-06,6,2,1,1,1,1,88,8,88,8,2774.05533886211,7,6
24414,23,145,1-23-2021-145-01,1,1,1,1,1,1,88,8,88,8,117.092241463848,5,6
24420,17,103,1-17-2021-103-09,9,1,1,1,1,1,88,8,88,8,353.668851272648,4,6
24443,28,104,1-28-2021-104-01,1,1,1,1,1,1,88,8,88,8,49.2071087049636,3,6
24443,28,104,1-28-2021-104-01,1,2,1,1,1,1,88,8,88,8,49.2071087049636,3,6
24453,10,79,1-10-2021-079-03,3,1,1,1,1,1,88,8,88,8,1175.14080231362,4,6
24453,10,79,1-10-2021-079-03,3,2,1,1,1,1,88,8,88,8,1175.14080231362,4,6
24394,21,168,1-21-2021-168-02,2,1,1,1,1,1,88,8,88,8,27.8022229448731,11,6
24395,26,194,1-26-2021-194-03,3,1,1,1,1,1,88,8,88,8,486.843428060229,10,6
24411,16,116,1-16-2021-116-02,2,2,1,1,1,1,88,8,88,8,18.934323890091,5,6
24411,16,116,1-16-2021-116-02,2,1,1,1,1,1,88,8,88,8,18.934323890091,5,6
24334,26,189,1-26-2021-189-02,2,1,1,1,1,1,88,8,88,8,14.5546235673295,10,6
24370,13,133,1-13-2021-133-03,3,2,1,1,1,1,88,8,88,8,476.279212140246,7,6
24370,13,133,1-13-2021-133-03,3,1,1,1,1,1,88,8,88,8,476.279212140246,7,6
24379,10,78,1-10-2021-078-09,9,1,1,1,1,1,88,8,88,8,11546.2496543568,4,6
24252,32,132,1-32-2021-132-02,2,1,1,1,1,1,88,8,88,8,83.5809445243424,7,6
24267,21,165,1-21-2021-165-05,5,1,1,1,1,1,88,8,88,8,111.243976700872,11,6
24267,21,165,1-21-2021-165-05,5,2,1,1,1,1,88,8,88,8,111.243976700872,11,6
24284,26,188,1-26-2021-188-02,2,1,1,1,1,1,88,8,88,8,60.3309921194724,10,6
24300,19,187,1-19-2021-187-01,1,1,1,1,1,1,88,8,88,8,103.476407697755,9,6
24237,16,109,1-16-2021-109-04,4,2,1,1,1,1,88,8,88,8,1927.69510550269,5,6
24237,16,109,1-16-2021-109-04,4,1,1,1,1,1,88,8,88,8,1927.69510550269,5,6
24241,73,94,1-73-2021-094-01,1,2,1,4,1,1,88,8,88,8,42.1619003808569,3,6
24241,73,94,1-73-2021-094-01,1,1,1,1,1,1,88,8,88,8,42.1619003808569,3,6
23722,52,174,1-52-2021-174-04,4,1,1,1,1,1,88,8,88,8,84.7549731928355,12,6
23729,13,104,1-13-2021-104-07,7,2,1,1,1,1,88,8,88,8,2280.92498908448,7,6
23729,13,104,1-13-2021-104-07,7,3,1,1,1,1,88,8,88,8,2280.92498908448,7,6
23667,27,88,1-27-2021-088-02,2,1,1,1,1,1,88,8,88,8,20.4752442052452,3,6
23667,27,88,1-27-2021-088-02,2,2,1,1,1,1,88,8,88,8,20.4752442052452,3,6
23680,33,25,1-33-2021-025-06,6,2,1,1,1,1,88,8,88,8,88.2621053907382,12,6
23686,24,156,1-24-2021-156-03,3,1,1,1,1,1,88,8,88,8,314.458272914187,1,6
23700,54,70,1-54-2021-070-09,9,2,1,1,1,1,88,8,88,8,1769.09787028805,9,6
23609,76,70,1-76-2021-070-04,4,1,1,1,1,1,88,8,88,8,18.0235286259961,3,6
23639,25,95,1-25-2021-095-01,1,1,1,1,1,1,88,8,88,8,58.2522637560802,2,6
23651,16,91,1-16-2021-091-01,1,1,1,1,1,1,88,8,88,8,33.1731405462413,5,6
23653,66,85,1-66-2021-085-06,6,1,1,1,1,1,88,8,88,8,125.534809226608,6,6
23552,11,61,1-11-2021-061-05,5,1,1,1,1,1,88,8,88,8,195.374185937689,8,6
23564,73,82,1-73-2021-082-10,10,1,1,1,1,1,88,8,88,8,2257.66427572222,3,6
23574,28,82,1-28-2021-082-09,9,1,1,1,1,1,88,8,88,8,162.342389194008,3,6
23589,27,85,1-27-2021-085-05,5,1,1,1,1,1,88,8,88,8,17.4577689911576,3,6
23601,26,146,1-26-2021-146-02,2,2,1,1,1,1,88,8,88,8,27.8097291018124,10,6
23532,16,87,1-16-2021-087-02,2,1,1,1,1,1,88,8,88,8,18.934323890091,5,6
23534,13,92,1-13-2021-092-05,5,1,1,1,1,1,88,8,88,8,88.3395992943799,7,6
23534,13,92,1-13-2021-092-05,5,2,1,1,1,1,88,8,88,8,88.3395992943799,7,6
23539,54,66,1-54-2021-066-04,4,1,1,1,1,1,88,8,88,8,222.817718054871,9,6
23539,54,66,1-54-2021-066-04,4,2,1,1,1,1,88,8,88,8,222.817718054871,9,6
23542,17,80,1-17-2021-080-02,2,1,1,1,1,1,88,8,88,8,94.4134408642403,4,6
23457,26,139,1-26-2021-139-02,2,2,1,1,1,1,88,8,88,8,27.8832309753052,10,6
23465,17,78,1-17-2021-078-02,2,1,1,1,1,1,88,8,88,8,63.7137743550154,4,6
23478,24,147,1-24-2021-147-03,3,2,1,1,1,1,88,8,88,8,246.428236044893,1,6
23514,29,82,1-29-2021-082-09,9,1,1,1,1,1,88,8,88,8,130.42947473478,2,6
23517,26,142,1-26-2021-142-02,2,2,1,1,1,1,88,8,88,8,14.4738277659613,10,6
23407,16,84,1-16-2021-084-05,5,2,1,1,1,1,88,8,88,8,115.976866673885,5,6
23421,21,131,1-21-2021-131-02,2,1,1,1,1,1,88,8,88,8,54.8392777928786,11,6
23427,27,82,1-27-2021-082-03,3,2,1,1,1,1,88,8,88,8,64.3839500916094,3,6
23436,26,135,1-26-2021-135-02,2,1,1,1,1,1,88,8,88,8,27.8832309753052,10,6
23381,17,76,1-17-2021-076-04,4,1,1,1,1,1,88,8,88,8,431.930391707578,4,6
23381,17,76,1-17-2021-076-04,4,2,1,1,1,1,88,8,88,8,431.930391707578,4,6
23390,11,59,1-11-2021-059-08,8,2,1,1,1,1,88,8,88,8,1037.29762896455,8,6
23391,24,139,1-24-2021-139-09,9,2,1,1,1,1,88,8,88,8,787.079480385195,1,6
23397,13,86,1-13-2021-086-02,2,1,1,1,1,1,88,8,88,8,44.0785696710781,7,6
23407,16,84,1-16-2021-084-05,5,1,1,1,1,1,88,8,88,8,115.976866673885,5,6
23370,23,105,1-23-2021-105-09,9,2,1,1,1,1,88,8,88,8,972.649879783829,5,6
23373,23,108,1-23-2021-108-03,3,2,1,1,1,1,88,8,88,8,151.040721957666,5,6
23374,54,61,1-54-2021-061-05,5,1,1,1,1,1,88,8,88,8,145.454151439287,9,6
23374,54,61,1-54-2021-061-05,5,2,1,1,1,1,88,8,88,8,145.454151439287,9,6
23376,59,53,1-59-2021-053-08,8,1,1,1,1,1,88,8,88,8,158.87869074289,6,6
23313,28,75,1-28-2021-075-10,10,1,1,1,1,1,7,2,2,1,90.0971237582559,3,6
23316,66,75,1-66-2021-075-10,10,1,1,1,1,1,88,8,88,8,943.535031159277,6,6
23328,13,81,1-13-2021-081-02,2,2,1,1,1,1,88,8,88,8,36.3886877317837,7,6
23358,30,89,1-30-2021-089-02,2,2,1,1,1,1,88,8,88,8,55.0653262667506,10,6
23358,30,89,1-30-2021-089-02,2,1,1,1,1,1,88,8,88,8,55.0653262667506,10,6
23237,25,82,1-25-2021-082-02,2,2,1,1,1,1,88,8,88,8,41.8895438406154,2,6
23237,25,82,1-25-2021-082-02,2,1,1,1,1,1,88,8,88,8,41.8895438406154,2,6
23298,19,139,1-19-2021-139-05,5,1,1,1,1,1,88,8,88,8,49.3818731390809,9,6
23308,52,151,1-52-2021-151-06,6,2,1,1,1,1,88,8,88,8,35.2634315893843,12,6
23308,52,151,1-52-2021-151-06,6,1,1,1,1,1,88,8,88,8,35.2634315893843,12,6
23223,24,130,1-24-2021-130-01,1,3,1,1,1,1,88,8,88,8,64.4915618055384,1,6
23223,24,130,1-24-2021-130-01,1,2,1,1,1,1,88,8,88,8,64.4915618055384,1,6
23225,24,132,1-24-2021-132-02,2,1,1,1,1,1,88,8,88,8,124.154189955081,1,6
23226,52,146,1-52-2021-146-01,1,1,1,1,1,1,88,8,88,8,25.1488657447521,12,6
23229,52,149,1-52-2021-149-01,1,1,1,1,1,1,88,8,88,8,25.1488657447521,12,6
23154,28,72,1-28-2021-072-02,2,2,1,1,1,1,88,8,88,8,41.7224731798548,3,6
23185,21,122,1-21-2021-122-01,1,1,1,1,1,1,88,8,88,8,36.3829532876423,11,6
23212,59,50,1-59-2021-050-02,2,1,1,1,1,1,88,8,88,8,64.7976556419355,6,6
23212,59,50,1-59-2021-050-02,2,2,2,1,1,1,88,8,88,8,64.7976556419355,6,6
23221,48,53,1-48-2021-053-01,1,1,1,1,1,1,88,8,88,8,94.8256913938028,12,6
23223,24,130,1-24-2021-130-01,1,1,1,1,1,1,88,8,88,8,64.4915618055384,1,6
23109,29,71,1-29-2021-071-06,6,1,1,1,1,1,88,8,88,8,225.058526919468,2,6
23127,77,70,1-77-2021-070-02,2,1,1,1,1,1,88,8,88,8,86.6581958909812,9,6
23129,11,53,1-11-2021-053-05,5,2,1,1,1,1,88,8,88,8,321.820189834485,8,6
23136,23,98,1-23-2021-098-05,5,1,1,1,1,1,88,8,88,8,79.5378796779388,5,6
23144,66,70,1-66-2021-070-01,1,1,1,1,1,1,88,8,88,8,130.690432211416,6,6
23154,28,72,1-28-2021-072-02,2,1,1,1,1,1,88,8,88,8,41.7224731798548,3,6
23051,23,96,1-23-2021-096-04,4,3,1,1,1,1,88,8,88,8,759.153714780231,5,6
23052,54,53,1-54-2021-053-05,5,1,1,1,1,1,88,8,88,8,145.454151439287,9,6
23055,77,69,1-77-2021-069-03,3,1,1,1,1,1,88,8,88,8,1206.10603590364,9,6
23055,77,69,1-77-2021-069-03,3,2,1,4,1,1,88,8,88,8,1206.10603590364,9,6
23081,13,71,1-13-2021-071-02,2,2,1,1,1,1,88,8,88,8,44.2481715351351,7,6
23109,29,71,1-29-2021-071-06,6,2,1,1,1,1,88,8,88,8,225.058526919468,2,6
22998,66,65,1-66-2021-065-01,1,1,1,1,1,1,88,8,88,8,139.37839616765,6,6
23013,20,108,1-20-2021-108-06,6,2,1,1,1,1,88,8,88,8,201.944426590463,11,6
23026,26,121,1-26-2021-121-02,2,1,1,1,1,1,88,8,88,8,14.4738277659613,10,6
23026,26,121,1-26-2021-121-02,2,2,1,1,1,1,88,8,88,8,14.4738277659613,10,6
23028,21,119,1-21-2021-119-03,3,1,1,1,1,1,88,8,88,8,145.75691188569,11,6
23039,17,67,1-17-2021-067-06,6,1,1,1,1,1,88,8,88,8,256.003979258856,4,6
22968,59,47,1-59-2021-047-05,5,1,1,1,1,1,88,8,88,8,409.712805987211,6,6
22975,19,120,1-19-2021-120-02,2,1,1,1,1,1,88,8,88,8,47.1230765782335,9,6
22986,52,134,1-52-2021-134-09,9,1,1,1,1,1,88,8,88,8,101.203757287656,12,6
22995,13,65,1-13-2021-065-03,3,1,1,1,1,1,88,8,88,8,1127.54157784946,7,6
22995,13,65,1-13-2021-065-03,3,2,1,1,1,1,88,8,88,8,1127.54157784946,7,6
22921,27,68,1-27-2021-068-03,3,2,1,1,1,1,88,8,88,8,78.2880107634812,3,6
22930,20,103,1-20-2021-103-06,6,1,1,1,1,1,88,8,88,8,232.781788817433,11,6
22935,26,115,1-26-2021-115-05,5,1,1,1,1,1,88,8,88,8,34.3787972633515,10,6
22939,21,114,1-21-2021-114-06,6,1,1,1,1,1,88,8,88,8,1664.91971097544,11,6
22942,10,66,1-10-2021-066-02,2,1,1,1,1,1,88,8,88,8,43.4880617008165,4,6
22903,25,71,1-25-2021-071-02,2,1,1,1,1,1,88,8,88,8,62.5774496226565,2,6
22913,32,95,1-32-2021-095-02,2,3,1,1,1,1,88,8,88,8,93.3733080545405,7,6
22913,32,95,1-32-2021-095-02,2,4,1,1,1,1,88,8,88,8,93.3733080545405,7,6
22916,28,63,1-28-2021-063-06,6,1,1,1,1,1,88,8,88,8,64.7973618883251,3,6
22916,28,63,1-28-2021-063-06,6,2,1,1,1,1,88,8,88,8,64.7973618883251,3,6
22849,28,61,1-28-2021-061-01,1,1,1,1,1,1,88,8,88,8,49.2071087049636,3,6
22863,13,60,1-13-2021-060-01,1,2,1,1,1,1,88,8,88,8,212.588157649946,7,6
22863,13,60,1-13-2021-060-01,1,1,1,1,1,1,88,8,88,8,212.588157649946,7,6
22864,13,61,1-13-2021-061-01,1,1,1,1,1,1,88,8,88,8,212.588157649946,7,6
22866,29,67,1-29-2021-067-07,7,2,1,1,1,1,88,8,88,8,275.322582406671,2,6
22866,29,67,1-29-2021-067-07,7,1,1,1,1,1,88,8,88,8,275.322582406671,2,6
22819,23,83,1-23-2021-083-02,2,2,1,1,1,1,88,8,88,8,66.3082507877633,5,6
22824,77,65,1-77-2021-065-02,2,1,1,1,1,1,88,8,88,8,103.793000201228,9,6
22824,77,65,1-77-2021-065-02,2,2,1,1,1,1,88,8,88,8,103.793000201228,9,6
22830,59,44,1-59-2021-044-02,2,1,1,1,1,1,88,8,88,8,104.839885000495,6,6
22833,11,46,1-11-2021-046-02,2,2,1,1,1,1,88,8,88,8,283.101033687221,8,6
22759,52,122,1-52-2021-122-03,3,1,1,1,1,1,88,8,88,8,31.8011133659905,12,6
22761,66,58,1-66-2021-058-03,3,1,1,1,1,1,88,8,88,8,246.899642531217,6,6
22780,13,59,1-13-2021-059-05,5,2,1,1,1,1,88,8,88,8,194.150725496042,7,6
22797,26,107,1-26-2021-107-02,2,1,1,1,1,1,88,8,88,8,17.3776093333343,10,6
22797,26,107,1-26-2021-107-02,2,2,1,1,1,1,88,8,88,8,17.3776093333343,10,6
22735,23,79,1-23-2021-079-02,2,1,1,1,1,1,88,8,88,8,66.3082507877633,5,6
22738,77,62,1-77-2021-062-05,5,1,1,1,1,1,88,8,88,8,110.58442836614,9,6
22738,77,62,1-77-2021-062-05,5,2,1,1,1,1,88,8,88,8,110.58442836614,9,6
22747,12,29,1-12-2021-029-03,3,1,1,1,1,1,88,8,88,8,456.248537167316,9,6
22753,11,44,1-11-2021-044-09,9,2,1,1,1,1,88,8,88,8,6487.89656627847,8,6
22670,24,103,1-24-2021-103-02,2,1,1,1,1,1,88,8,88,8,124.154189955081,1,6
22677,16,63,1-16-2021-063-02,2,1,1,1,1,1,88,8,88,8,46.1156494024501,5,6
22677,16,63,1-16-2021-063-02,2,2,1,1,1,1,88,8,88,8,46.1156494024501,5,6
22691,25,68,1-25-2021-068-03,3,2,1,1,1,1,88,8,88,8,535.176702675065,2,6
22691,25,68,1-25-2021-068-03,3,1,1,1,1,1,88,8,88,8,535.176702675065,2,6
22618,20,89,1-20-2021-089-05,5,2,1,1,1,1,88,8,88,8,41.7682909515469,11,6
22638,21,100,1-21-2021-100-03,3,2,1,1,1,1,88,8,88,8,169.966042181655,11,6
22638,21,100,1-21-2021-100-03,3,1,1,1,1,1,88,8,88,8,169.966042181655,11,6
22661,59,40,1-59-2021-040-01,1,2,1,1,1,1,88,8,88,8,244.707713045659,6,6
22668,11,42,1-11-2021-042-03,3,2,1,1,1,1,88,8,88,8,486.468129520516,8,6
22496,52,111,1-52-2021-111-06,6,1,1,1,1,1,88,8,88,8,46.5829055030161,12,6
22517,18,52,1-18-2021-052-02,2,1,1,1,1,1,88,8,88,8,48.5556827782631,6,6
22518,28,53,1-28-2021-053-10,10,1,1,1,1,1,88,8,88,8,135.145685637384,3,6
